"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.2. Floresta Plantada";0.00020087682259940396;0.006970708169385324;0.0;5.177210902829532e-06;0.0;0.0005598915672883043;4.713159761384949e-05;0.0;0.0;0.0;0.0077837853677897115;0.0077837853677897115;0.003326424306560772;0.8955421867400143;0.020732066316069452;0.10445781325998571;0.003326424306560773
"2.1. Área Úmida Natural não Florestal";0.00019563793275960848;0.0;0.00326736147183816;0.000184010018629472;0.00015665634065173718;0.00016511732631525335;1.5926596182088858e-05;0.0;0.0;0.0;0.003984709686376321;0.003984709686376321;3.7375515932671233e-05;0.8199747858694029;0.036279697063530396;0.18002521413059713;3.737551593266993e-05
"2.2. Formação Campestre (Campo)";0.009478952744504193;0.00015451838010608647;0.0004822903501083736;0.0417322623090437;2.5034864464307434e-06;0.007353758534261216;0.0009269968203906253;0.0;6.420573242320553e-05;0.00022273457850234278;0.06041822293578617;0.06041822293578617;-0.00521609371263569;0.6907231010981197;0.01051532250588244;0.30927689890188026;0.0052160937126356985
"2.5. Outra Formação não Florestal";9.784559695887953e-06;0.0;0.0;1.1178943508982542e-05;0.000128426863607105;5.127226597757631e-05;0.0;0.0;0.0;0.0;0.0002006626327895518;0.0002006626327895518;0.00771589480700409;0.6400138472308133;0.05725612112069038;0.35998615276918666;0.00771589480700409
"3.1. Pastagem";0.006935496388522269;0.00042792164857438056;1.5074681982780365e-05;0.00269728040080118;0.0012790770686448;0.18636285179210452;0.004838566284936146;0.0;0.0004400675313440442;0.00013704201810002667;0.20313337781501015;0.20313337781501015;0.025287577786370218;0.9174408154716059;0.007590468744219363;0.08255918452839406;0.02528757778637017
"3.2. Agricultura";0.0002039864274661822;0.00023315898674600947;2.8427342215934756e-05;0.00164894174359717;1.1965204380916633e-05;0.005721693429127992;0.048223804480718065;0.0;3.0971356027043444e-05;2.7413228445873675e-05;0.056130362198725185;0.056130362198725185;-0.0006097076248367111;0.8591393782563771;0.012541079641144058;0.1408606217436229;0.0006097076248366973
"3.3 Mosaico de Agricultura ou Pastagem";0.0032475690955352885;0.0005166253822668493;0.0;0.0014842053905544776;0.00022661620299363765;0.0;0.0;0.015744318318983014;0.00040771168412283396;8.922572742534225e-05;0.02171627180188144;0.02171627180188144;-0.00597195348289843;0.725000979110004;0.013752504513500347;0.27499902088999595;0.005971953482898425
"4.1. Infraestrutura Urbana";6.264160777870108e-05;0.0;0.0;4.191051959323468e-06;1.7731785333144717e-05;0.00013696358747593661;4.605906372846622e-06;0.0;0.003993280023022195;0.0;0.0042194139619421474;0.0042194139619421474;0.0007818794321037127;0.9464063159103107;0.021683918206054715;0.05359368408968934;0.0007818794321037131
"5.1. Rio, Lago e Oceano";4.802180019614293e-05;0.0;0.00018852624717524677;5.385645623416301e-05;0.00047343092628063395;6.905959682634448e-05;0.0;0.0;0.0;0.013785141465631303;0.014618036492343835;0.014618036492343835;0.0004115288556263494;0.9430227837268872;0.020591423459403704;0.05697721627311281;0.00041152885562634883
"total";0.602032231224111;0.011110209674350485;0.004022085202308991;0.05520212922315047;0.007916557439793642;0.22842095560138032;0.05552065457388849;0.015744318318983014;0.005001293394045861;0.015029565347970184;0.9999999999999999;0.9999999999999999;0;0.9018574187393883;0.005928274296214159;0.0981425812606117;0.037560680703597873
"adj population";0.6020322312241261;0.01111020967435049;0.004022085202308987;0.05520212922315061;0.007916557439793642;0.22842095560138284;0.05552065457388815;0.015744318318983028;0.005001293394045863;0.015029565347970193;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.743221630878917e-18;7.085604724434046e-18;1.0569944922751961e-17;3.4726226652580775e-18;9.36937428059779e-18;1.97099844133145e-18;3.3783447195801716e-18;5.7698170627583925e-18;1.0819226908045015e-17;7.393295198090916e-18;6.157245055372674e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9661430629094186;0.6274146369602913;0.8123551112150578;0.7559900840118723;0.016222564490159592;0.8158745825287967;0.8685741342717851;1.0;0.7984494626482573;0.9172016054005883;0.9018574187393877;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0034720653440135536;0.013799904510811358;0.036573789080251946;0.0117367971313221;0.0011718900457426348;0.006594847299863598;0.012715192589304676;0.019300339334390983;0.01756611348118225;0.019704821692862327;0.005948127517866748;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965279346559864;0.9862000954891886;0.963426210919748;0.9882632028686779;0.9988281099542574;0.9934051527001364;0.9872848074106954;0.980699660665609;0.9824338865188178;0.9802951783071376;0.09814258126061226;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.040765934758115296;0.0016261543968087745;0.0014346964290763214;0.026939733828213547;0.0001444715383648936;0.03354105204581126;0.014593700186340847;0.0;0.0004522678778399042;0.0016657900534250633;0.06058190055699794;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2012 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5801213047126305;0.0028661944163229534;3.2522579045171707e-05;0.007346528076610382;0.005536938532048397;0.0278129143216661;0.0014242473786402524;0.0;8.665262617135072e-05;0.0007993244939145447;0.6260266271370496;0.6260266271370496;-0.02582732431525608;0.9266719330544251;0.0032593187989691497;0.07332806694557492;0.02582732431525614
"1.2. Floresta Plantada";0.00022490207675444828;0.0075311089605694815;0.0;2.2623181306197052e-05;0.0;0.0005765690053160948;5.0968421123090064e-05;0.0;0.0;0.0;0.008406171645069311;0.008406171645069311;0.003254644007160597;0.8959023534794103;0.019969143486965237;0.10409764652058973;0.003254644007160596
"2.1. Área Úmida Natural não Florestal";9.54959731743904e-05;0.0;0.002349897570310067;0.00019201402935195076;0.00014232124146738422;0.000173229624969986;1.592086283770894e-05;0.0;0.0;0.0;0.0029688793021114875;0.0029688793021114875;0.0004270501566313791;0.7915099709977443;0.036229232534274076;0.20849002900225566;0.00042705015663137844
"2.2. Formação Campestre (Campo)";0.009512613154088826;0.0001760099709011583;0.0007815645648370024;0.04229755411148179;1.6781290393950308e-05;0.007413962003429387;0.0009900918359478453;0.0;7.735887822954021e-05;0.0002302557256953095;0.0614961915350048;0.0614961915350048;-0.00586071623612815;0.6878077008623418;0.010424462344656335;0.3121922991376582;0.005860716236128161
"2.5. Outra Formação não Florestal";9.78103739584964e-06;0.0;0.0;1.1174919250929667e-05;0.00011367367777787851;4.045528972226798e-05;0.0;0.0;0.0;0.0;0.0001750849241469258;0.0001750849241469258;0.007541149040361876;0.649248805011259;0.06040264991504189;0.35075119498874097;0.007541149040361878
"3.1. Pastagem";0.006865585354528594;0.0002940644680124743;1.506925531519635e-05;0.002885629359990656;0.0012084506736369266;0.18597055219536843;0.004951384085603407;0.0;0.0004700953677632222;0.00014237290722742042;0.20280320366744634;0.20280320366744634;0.0248268124870348;0.9170000711641636;0.00758684809839791;0.0829999288358364;0.02482681248703475
"3.2. Agricultura";0.0002446395138558054;0.00020525790226548892;2.8417108783701884e-05;0.001495647035103783;4.599504855684881e-05;0.005434739352062839;0.0508684902460598;0.0;2.3010012078740492e-05;7.1196246532936536e-06;0.058353315843420295;0.058353315843420295;-3.188249232261801e-05;0.8717326429667744;0.01250581174329906;0.12826735703322556;3.188249232259632e-05
"3.3 Mosaico de Agricultura ou Pastagem";0.00294857009672712;0.0005881799341583526;0.0;0.0013232979940779605;0.00025100554068684995;0.0;0.0;0.015456645419173708;0.0003796246893806701;7.651093160403099e-05;0.02102383460580869;0.02102383460580869;-0.005567189186634985;0.7351963002459687;0.01378839492115971;0.2648036997540313;0.005567189186634982
"4.1. Infraestrutura Urbana";6.261905770549014e-05;0.0;0.0;4.1895432412067895e-06;1.7725402146767452e-05;0.00014297298972867396;1.310960804792216e-05;0.0;0.004044703058208267;0.0;0.004285319659078328;0.004285319659078328;0.0007961249727534631;0.9438509562850649;0.021449511610509456;0.05614904371493512;0.0007961249727534633
"5.1. Rio, Lago e Oceano";0.00011379184493260923;0.0;0.00018845838045172646;5.6817048461791466e-05;0.00038334255779380084;6.46213722172912e-05;7.220912837672097e-06;0.0;0.0;0.013647119564151312;0.014461371680846203;0.014461371680846203;0.00044133156639970784;0.9436946830034558;0.020530441529320327;0.056305316996544175;0.00044133156639970805
"total";0.6001993028217935;0.011660815652229907;0.003395929458742866;0.05563547529887664;0.007716233964508804;0.22763001615448109;0.0583214333510977;0.015456645419173708;0.005081444631831791;0.014902703247245911;1.0000000000000002;1.0000000000000002;0;0.9024010495157325;0.00591457892365697;0.09759895048426748;0.03728711223034183
"adj population";0.6001993028218092;0.011660815652229912;0.0033959294587428664;0.05563547529887678;0.007716233964508802;0.2276300161544839;0.0583214333510973;0.015456645419173725;0.005081444631831794;0.01490270324724593;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.741903484747961e-18;6.943264695192234e-18;1.1427271560596708e-17;3.452908993170489e-18;9.485403156535577e-18;1.9721507454687567e-18;3.3109696558748906e-18;5.806453872460412e-18;1.0727839662223613e-17;7.451527670194507e-18;6.231969349646515e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9665477816872372;0.6458475277524263;0.6919747888932802;0.7602622945927433;0.014731756229881857;0.8169860694872506;0.8722091917705299;1.0;0.7959750329406241;0.9157479242347099;0.9024010495157321;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.00348761068227663;0.013682540407534147;0.03255864991841891;0.011759444595019774;0.0011063901534204535;0.006609131126762174;0.012549487850833999;0.01909197636703347;0.017358717066367907;0.019690711070287765;0.005939248251283526;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9965123893177233;0.9863174595924659;0.967441350081581;0.9882405554049802;0.9988936098465796;0.9933908688732378;0.987450512149166;0.9809080236329666;0.9826412829336321;0.9803092889297123;0.09759895048426792;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.040155996218325996;0.001750125368999659;0.001237963463602841;0.026675842374789704;0.0001228224927380946;0.03366530294415582;0.014905886210075797;0.0;0.00048123320174012045;0.0016285042333897826;0.06031183825390891;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5784229588185199;0.0029073537749096483;3.254125432918009e-05;0.0073415402814233244;0.00554996912847261;0.027935269972972254;0.0015082121134576958;0.0;8.944797687850903e-05;0.0007389118985268416;0.6245262052194899;0.6245262052194899;-0.026382449585591394;0.9261788440330285;0.003265926321913826;0.07382115596697147;0.026382449585591328
"1.2. Floresta Plantada";0.00022455350219983348;0.008017448913653386;0.0;3.142995574306577e-05;0.0;0.0005560528975513917;7.85003240481698e-05;0.0;0.0;0.0;0.008907985593195845;0.008907985593195845;0.003173693194175538;0.9000293983161946;0.01965956819078002;0.09997060168380545;0.0031736931941755402
"2.1. Área Úmida Natural não Florestal";7.239942458053335e-05;0.0;0.0024999185629880198;0.00019573716695934267;0.00015168950297638422;0.00013255215039695214;7.002552926882992e-06;0.0;0.0;0.0;0.003059299360828115;0.003059299360828115;0.0004729374635221424;0.8171539519791621;0.03766289914659033;0.18284604802083793;0.00047293746352214264
"2.2. Formação Campestre (Campo)";0.009591092836056405;0.00013740948783197941;0.0007530269106626;0.04200168439243083;1.6790926633551696e-05;0.007430356039301809;0.001077964730413061;0.0;6.8430783740971e-05;0.0002306365358834651;0.06130739264295467;0.06130739264295467;-0.0059067381125925845;0.6850998318757838;0.010409917524442714;0.3149001681242162;0.005906738112592597
"2.5. Outra Formação não Florestal";9.786653913869641e-06;0.0;0.0;1.1181336171017464e-05;0.00012156469916005359;4.047852016854211e-05;0.0;0.0;0.0;0.0;0.00018301120941348282;0.00018301120941348282;0.007342812085973308;0.6642472859976503;0.06806040724501754;0.33575271400234974;0.007342812085973309
"3.1. Pastagem";0.006550794251649072;0.00029262349295313474;1.5077908461135831e-05;0.0030382723621732535;0.0010838348213273459;0.18514278295659597;0.00491572944339733;0.0;0.00048267575624221263;7.406065825874106e-05;0.2015958516510582;0.2015958516510582;0.025803753020304035;0.918385876694821;0.007624125511642768;0.08161412330517903;0.025803753020303993
"3.2. Agricultura";0.00024336039480418365;0.00020704648265970185;4.570624226778544e-05;0.001606007238180898;6.240084205644107e-05;0.0059287462759833;0.053111773145849264;0.0;2.3023225007211207e-05;2.6438780472813253e-05;0.0612545026272816;0.0612545026272816;-0.0005391990523035649;0.8670672500439864;0.01226709628708141;0.13293274995601356;0.0005391990523035545
"3.3 Mosaico de Agricultura ou Pastagem";0.0028788370026988654;0.0005197966353635346;0.0;0.0011296160235876266;0.0002217586592611605;0.0;0.0;0.015226329028950537;0.0003906165595678132;9.386013812670234e-05;0.020460814047556238;0.020460814047556238;-0.005234485018605701;0.7441702462844638;0.014169615916404563;0.2558297537155362;0.005234485018605701
"4.1. Infraestrutura Urbana";5.287040366726882e-05;0.0;0.0;4.191948982454625e-06;1.7735580519115904e-05;0.00014205605864458373;1.6121264885642775e-05;0.0;0.004105633069466158;0.0;0.004338608326165223;0.004338608326165223;0.0008212190447376512;0.9463018463100157;0.021500206114562454;0.05369815368998432;0.0008212190447376517
"5.1. Rio, Lago e Oceano";9.710234580866142e-05;0.0;0.00018596594564153612;4.099382471025896e-05;0.00030007913498012866;9.130979974739484e-05;0.0;0.0;0.0;0.013650878271150543;0.014366329322038523;0.014366329322038523;0.0004484569603805832;0.9501994535381806;0.020834766220195665;0.04980054646181942;0.0004484569603805822
"total";0.5981437556338985;0.012081678787371385;0.0035322368243502576;0.055400654530362074;0.0075258232953867915;0.2273996046713622;0.06071530357497804;0.015226329028950537;0.005159827370902875;0.014814786282419105;1.0000000000000002;1.0000000000000002;0;0.9023009718587661;0.0059515954442252725;0.09769902814123388;0.038062871769093204
"adj population";0.5981437556339146;0.012081678787371401;0.003532236824350254;0.05540065453036224;0.0075258232953867915;0.22739960467136458;0.060715303574977654;0.015226329028950552;0.005159827370902876;0.01481478628241913;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7429682168976877e-18;6.8617306953272225e-18;1.1125474386752325e-17;3.4640079806888994e-18;9.607511410923087e-18;1.9750337927417137e-18;3.253200786646694e-18;5.846214697422819e-18;1.067303398185701e-17;7.486747373432386e-18;6.203592332268985e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9670300046943087;0.6636038794570327;0.7077437576535854;0.7581441906866292;0.016153010028094973;0.8141737239348529;0.8747674806609645;1.0;0.7956919436139485;0.9214360579301918;0.9023009718587656;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003501096625187485;0.01381059541076739;0.03315752022618109;0.011770930551432121;0.0013434892440476454;0.006597207827801829;0.012443130457882695;0.01944032811155451;0.017326976579580003;0.019956927920928732;0.005977120152839985;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9964989033748125;0.9861894045892327;0.9668424797738189;0.9882290694485679;0.9986565107559524;0.9934027921721982;0.9875568695421173;0.9805596718884455;0.98267302342042;0.9800430720790713;0.09769902814123443;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03944159363075728;0.0017810733590849191;0.0011187615956801903;0.026797940275862492;0.00012289302050685848;0.03290613738892445;0.015207060858257557;0.0;0.000465950513398131;0.0014309021017759604;0.059636156372123925;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.575452849809541;0.0028750770824846525;3.260475838279964e-05;0.007253557514023714;0.005188568877235995;0.027503786641502874;0.001422129176995859;0.0;9.686926163113506e-05;0.0006661154931841764;0.6204915586149823;0.6204915586149823;-0.025408729721533563;0.9274144697375539;0.003304042867427851;0.07258553026244607;0.02540872972153352
"1.2. Floresta Plantada";0.0002623538659532527;0.008372437228140732;0.0;2.6063685780800807e-05;0.0;0.0004951870861313731;9.776760498417726e-05;0.0;0.0;0.0;0.009253809470990337;0.009253809470990337;0.0031563687810004615;0.9047557391782697;0.019585857928272835;0.09524426082173032;0.0031563687810004584
"2.1. Área Úmida Natural não Florestal";0.0002757298410444043;0.0;0.0033787703835531395;0.00019611914681236817;0.00014268380625647549;0.00018654979161220224;1.2208606377547701e-05;0.0;6.21972030018808e-06;0.0;0.004198281295956326;0.004198281295956326;-0.00018861504487869196;0.8047984747490556;0.03555259021465756;0.19520152525094436;0.0001886150448786924
"2.2. Formação Campestre (Campo)";0.009329662621842701;0.00012405953377582705;0.00035105948150658344;0.04132236301338596;1.682369402151015e-05;0.007111815430822844;0.0010863255885882619;0.0;7.030652115259612e-05;0.0002302778627157895;0.05964269374781208;0.05964269374781208;-0.004874178798778966;0.6928319366008163;0.010634588316285942;0.3071680633991837;0.004874178798778994
"2.5. Outra Formação não Florestal";9.805752507569058e-06;0.0;0.0;1.1203156478389753e-05;0.00013033117141659592;4.4703993946764394e-05;0.0;0.0;0.0;0.0;0.0001960440743493191;0.0001960440743493191;0.007190435775642773;0.6648054619818128;0.06532856991845074;0.3351945380181872;0.007190435775642775
"3.1. Pastagem";0.006486888030412815;0.0003314884291971284;1.5107332904880401e-05;0.0030536235400607514;0.0010902246819641409;0.18530741249098284;0.004322262133728845;0.0;0.0004933421831069332;9.011495384961938e-05;0.20119046377620795;0.20119046377620795;0.02667382209403478;0.9210546514625448;0.007648915700225114;0.07894534853745516;0.02667382209403471
"3.2. Agricultura";0.0002657101008196215;0.00022923748841537442;4.579543771275386e-05;0.001643205245891502;4.961071952765463e-05;0.006913240506854639;0.05690088741208309;0.0;4.553251820482344e-05;1.9154307720319864e-05;0.06611237373722978;0.06611237373722978;-0.0022707932144719984;0.8606692544158415;0.011867574671200138;0.13933074558415848;0.0022707932144720028
"3.3 Mosaico de Agricultura ou Pastagem";0.0028270998678361697;0.0004778784899770816;0.0;0.00119314352527621;0.0002358682329903996;0.0;0.0;0.014771536261616623;0.0003917832981217496;7.179590279333698e-05;0.01996910557861157;0.01996910557861157;-0.005197569316994946;0.7397194733367556;0.014208712772533272;0.2602805266632444;0.005197569316994947
"4.1. Infraestrutura Urbana";5.8993562947116815e-05;0.0;0.0;4.200129544588443e-06;1.777019139320412e-05;0.0001603641230518799;0.0;0.0;0.004157152999572827;0.0;0.004398481006509617;0.004398481006509617;0.0008627254955806365;0.9451337844634018;0.021374729353892424;0.054866215536598206;0.0008627254955806355
"5.1. Rio, Lago e Oceano";0.00011373544054407989;0.0;0.00018632885701747658;6.503599177880579e-05;0.0005145984751861182;0.0001412258053372514;0.0;0.0;0.0;0.013526264127469524;0.014547188697333256;0.014547188697333256;5.6533950399510063e-05;0.9298198029114118;0.02059505781813006;0.07018019708858825;5.6533950399510063e-05
"total";0.5950828288934488;0.012410178251990795;0.004009666251077634;0.054768514949033086;0.0073864798499920946;0.22786428587024266;0.06384158052275778;0.014771536261616623;0.005261206502090252;0.014603722647732766;0.9999999999999999;0.9999999999999999;0;0.9033200048977635;0.006028551301773036;0.09667999510223646;0.037939886096658125
"adj population";0.5950828288934645;0.012410178251990804;0.00400966625107763;0.054768514949033266;0.007386479849992093;0.22786428587024474;0.0638415805227572;0.014771536261616607;0.005261206502090254;0.014603722647732785;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7488157413298046e-18;6.793422441684191e-18;1.045188579955588e-17;3.502319663232014e-18;9.739592504581704e-18;1.981617553895731e-18;3.2041145698240424e-18;5.973192971585312e-18;1.0632786460170999e-17;7.581471956610736e-18;6.160921966247041e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9670130305718803;0.674642785795414;0.8426562641329725;0.7544912081665917;0.017644557903550698;0.8132358775894635;0.891282561398984;1.0;0.7901520303225523;0.9262202832624655;0.9033200048977632;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0035338909484417635;0.013924004906998714;0.037902555373610355;0.011803562215118244;0.001406048448876031;0.0065898610877265906;0.012422441227572295;0.01962716998301983;0.017096945990193214;0.020317517058135892;0.006055830797946953;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9964661090515582;0.9860759950930013;0.9620974446263897;0.9881964377848818;0.998593951551124;0.9934101389122734;0.9875775587724277;0.9803728300169802;0.9829030540098068;0.9796824829418641;0.0966799951022368;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03925995816781547;0.0017627444856992101;0.0012617917350489886;0.02689230387129425;0.00013142580586544638;0.031766102570450205;0.013881386221349379;0.0;0.0004826560138735791;0.002041849139727464;0.058740109005562;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.5728894336902309;0.002787051090569614;2.2708051277964185e-05;0.00731108077051082;0.005433811229524412;0.02728499638989889;0.0014986951743509113;0.0;9.783149030992049e-05;0.0006408895993813003;0.6179664974860548;0.6179664974860548;-0.025548853139616405;0.9270558129296647;0.003323884597836356;0.07294418707033534;0.025548853139616523
"1.2. Floresta Plantada";0.0002627781939947426;0.008504139913155635;0.0;3.8528841124436426e-05;0.0;0.0004904295178651616;9.792573315276115e-05;0.0;0.0;0.0;0.009393802199292737;0.009393802199292737;0.0032626414182661914;0.9052926315391138;0.019509142274292714;0.09470736846088623;0.003262641418266191
"2.1. Área Úmida Natural não Florestal";0.00012819543948602223;0.0;0.0026455225367856368;0.0001964363476020847;0.00012288991607501784;0.00021283930230437572;1.222835243318398e-05;0.0;6.229780002277867e-06;0.0;0.0033243416746885994;0.0033243416746885994;0.00016710652934051422;0.7958034388969507;0.03587157828993688;0.2041965611030493;0.0001671065293405139
"2.2. Formação Campestre (Campo)";0.009493735325664951;0.000156482223398559;0.0005656366771627856;0.041307690859250304;1.6850904465346507e-05;0.007408567022728818;0.0010101749990377251;0.0;8.879793668975795e-05;0.00020641236086229095;0.06025434830926053;0.06025434830926053;-0.00554184784769126;0.6855553502501625;0.010529503486041371;0.31444464974983755;0.005541847847691267
"2.5. Outra Formação não Florestal";9.821612215760332e-06;0.0;0.0;1.1221276331244626e-05;0.00012199893291245648;4.4776297658124934e-05;0.0;0.0;0.0;0.0;0.00018781811911758637;0.00018781811911758637;0.007452714325410204;0.6495589109593691;0.06551981011789125;0.35044108904063087;0.007452714325410207
"3.1. Pastagem";0.006222090654572258;0.0004178837769910929;1.5131767326535944e-05;0.0030711830572837133;0.0009938871500948182;0.1857159449698192;0.004259650323689685;0.0;0.00046096652147761314;0.00015678372761373756;0.20131352194886867;0.20131352194886867;0.02726482960114384;0.9225209671558431;0.007679387880843853;0.07747903284415691;0.027264829601143792
"3.2. Agricultura";0.00029493367765606325;0.0003273927299561787;4.586950671235948e-05;0.0015104767710835518;8.98030914955526e-05;0.0070769034305932085;0.05898888389591846;0.0;3.882712297651189e-05;1.1384108491858607e-05;0.06838447433488375;0.06838447433488375;-0.002499898347049584;0.8626063806098083;0.011704556145645579;0.13739361939019168;0.002499898347049598
"3.3 Mosaico de Agricultura ou Pastagem";0.0029491577055647433;0.0004634938834878479;0.0;0.0011884223978905028;0.0002631927641755208;0.0;0.0;0.014813243742693893;0.0004007327479364685;7.584148284708582e-05;0.02015408472459606;0.02015408472459606;-0.005340840981902169;0.7349995767664804;0.014190767926085545;0.2650004232335196;0.005340840981902167
"4.1. Infraestrutura Urbana";5.908897843846056e-05;0.0;0.0;4.206922784463843e-06;1.7798932690700844e-05;0.00016037799003492564;9.766641795841377e-06;0.0;0.004251040464221013;0.0;0.0045022799299654056;0.0045022799299654056;0.0008421461336481576;0.9441972801219575;0.02127737459901958;0.05580271987804253;0.0008421461336481579
"5.1. Rio, Lago e Oceano";0.00010840906861446399;0.0;0.00019657966476383128;7.32532177081391e-05;0.0005802995230939679;0.0001835166291097803;7.250867455584475e-06;0.0;0.0;0.013369522302510282;0.01451883127325605;0.01451883127325605;-5.7997691549494055e-05;0.9208401179740403;0.02066681770188365;0.0791598820259597;5.799769154949362e-05
"total";0.5924176443464383;0.012656443617558927;0.0034914482040291133;0.054712500461569266;0.007640532444527793;0.22857835155001247;0.06588457598783415;0.014813243742693893;0.005344426063613563;0.014460833581706556;0.9999999999999998;0.9999999999999998;0;0.9026074213074993;0.0060315491222191885;0.09739257869250073;0.03898943800780895
"adj population";0.592417644346452;0.012656443617558938;0.00349144820402911;0.05471250046156946;0.00764053244452779;0.22857835155001477;0.06588457598783375;0.014813243742693888;0.005344426063613567;0.014460833581706583;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
