"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"2.2. Formação Campestre (Campo)";0.0;0.00011734849778065166;0.0015639104744258002;2.1716323073488315e-05;0.013083870699435765;0.0002704039022712299;0.0;0.0;0.0;0.015057249896986936;0.015057249896986936;-0.009139003749405836;0.10386428365904656;0.01172533455149157;0.8961357163409535;0.009139003749405832
"2.5. Outra Formação não Florestal";4.243774912196505e-05;0.0;9.697098588548556e-05;0.0010018586630834599;0.0005190163414204268;0.0;0.0;0.0;0.0;0.0016602837395113374;0.0016602837395113374;0.003578630890366951;0.6034261730337319;0.07498282748687621;0.3965738269662681;0.00357863089036695
"3.1. Pastagem";0.005130020820878484;0.0009595752364217475;0.0020783334994333583;0.0012766753518232696;0.3569065305938676;0.008953981654174518;0.0;0.0015616446505440302;5.407897659484067e-05;0.37692084078373783;0.37692084078373783;0.038094657832448156;0.9469004946814448;0.014527403751313088;0.05309950531855523;0.03809465783244814
"3.2. Agricultura";0.0002657612640430352;0.00033240060702241785;0.0;0.0;0.01256814314700139;0.12308971345352607;0.0;0.00011986086561193174;0.0;0.13637587933720485;0.13637587933720485;-0.0026618320345497583;0.902576863678164;0.02521042555459286;0.09742313632183597;0.002661832034549755
"3.3 Mosaico de Agricultura ou Pastagem";0.013525650225307075;0.0031878743233599398;0.0013311623621937944;0.0019206509626905762;0.0;0.0;0.1053542332911802;0.0024175079181609936;0.0005228698473118182;0.1282599489302044;0.1282599489302044;-0.02290571563902419;0.8214117826330267;0.022722194027386736;0.17858821736697328;0.0229057156390242
"4.1. Infraestrutura Urbana";0.00021064124441519584;0.0;3.635499544892881e-05;0.00015381316703883536;0.000560880390161562;0.00015947600530348685;0.0;0.018303946567966092;0.0;0.0194251123703341;0.0194251123703341;0.0031084565945129713;0.9422826606614514;0.04545757441522472;0.05771733933854861;0.003108456594512969
"5.1. Rio, Lago e Oceano";0.00011621785279710289;0.0;7.447039210167258e-05;8.236635164830546e-05;0.00022743285856080542;0.0;0.0;0.0;0.01798893028059933;0.018489417735707215;0.018489417735707215;0.0006788908341220779;0.9729311402737507;0.0541723070400951;0.027068859726249284;0.0006788908341220784
"total";0.25910361978957136;0.0339535626882721;0.005918246147581104;0.0052389146298782874;0.415015498616186;0.1337140473026551;0.1053542332911802;0.02253356896484707;0.019168308569829293;1.0;1.0;0;0.8829999183767416;0.01925182744948755;0.11700008162325837;0.05773083747716125
"adj population";0.2591036197895743;0.03395356268827211;0.005918246147581106;0.005238914629878288;0.4150154986161826;0.13371404730265526;0.10535423329117995;0.02253356896484707;0.019168308569829293;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.39051072693264e-17;1.4665470152267635e-16;3.0914513799340276e-16;3.161952827250237e-16;5.629658060266488e-17;8.30168246887249e-17;8.836497029114798e-17;1.9139957132154603e-16;2.1429834580573132e-16;1.4692765222202442e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.922597382107406;0.5814551456922983;0.2642523537256049;0.19123401197830467;0.8599836193682513;0.9205443701432405;1.0;0.812296826859549;0.9384724904164838;0.8829999183767412;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016992084805903963;0.025024340694652997;0.03149162471183106;0.022067010130990206;0.012936174761960963;0.025860708933145155;0.02852637142554187;0.03746629502271169;0.0518438102181749;0.01922439313148919;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.983007915194096;0.974975659305347;0.9685083752881689;0.9779329898690098;0.987063825238039;0.9741392910668548;0.9714736285744582;0.9625337049772883;0.9481561897818251;0.11700008162325881;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04011059695432079;0.0038817752457582858;0.008708671346310606;0.001316850152855755;0.04002862037974042;0.02124866769825806;0.0;0.0022423316047360184;0.0010009749102157725;0.059269244146097855;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.2366222121402687;0.010642552402042225;0.0007944878788450424;0.0006414019281953986;0.030370729647160744;0.00435966861436467;0.0;0.00012927508844948286;0.0005962770156456072;0.2841566047149719;0.2841566047149719;-0.027501781937252754;0.832717621952223;0.015002073429988083;0.16728237804777701;0.027501781937252723
"1.2. Floresta Plantada";0.0007567609803006877;0.0209943126409965;0.0;0.0;0.001383567123201129;0.00010375182442444667;0.0;0.0;0.0;0.023238392568922763;0.023238392568922763;0.012918650143042557;0.9034322222903093;0.03985486138633282;0.09656777770969072;0.012918650143042557
"2.2. Formação Campestre (Campo)";0.0;0.00016541911716074927;0.0014619933332860166;2.149454012198117e-05;0.012664435578010563;0.00023952064915047977;0.0;4.182695549664444e-05;0.0;0.014594690173226434;0.014594690173226434;-0.008911249615018213;0.10017296125737594;0.011519571999625094;0.899827038742624;0.00891124961501821
"2.5. Outra Formação não Florestal";4.200434383398242e-05;0.0;9.598064735591669e-05;0.0008653098887978258;0.00047819168508584736;0.0;0.0;0.0;0.0;0.0014814865650735723;0.0014814865650735723;0.0035799825284680373;0.5840821707045677;0.07153975869951353;0.4159178292954323;0.003579982528468037
"3.1. Pastagem";0.00425450435119535;0.0008679329825466617;0.001925492311173796;0.0011525414220807124;0.34801120681826375;0.015829038294359388;0.0;0.0014678211860256105;5.352668258986098e-05;0.3735620640482351;0.3735620640482351;0.032845258855239305;0.9316021092905397;0.014409916125876701;0.06839789070946034;0.03284525885523931
"3.2. Agricultura";0.00019896504725478516;7.267809054790294e-05;0.0;0.0;0.012718929633661974;0.125443911241527;0.0;0.00011863675891322138;0.0;0.1385531207719049;0.1385531207719049;0.0076020554098139;0.9053849566336435;0.024952266101239576;0.09461504336635651;0.0076020554098139015
"3.3 Mosaico de Agricultura ou Pastagem";0.014417301185105275;0.0034141474786712816;0.0012957928297946347;0.0021469538333945305;0.0;0.0;0.10193575108170189;0.0027072329169366633;0.000517529918558756;0.12643470924416303;0.12643470924416303;-0.02449895816246112;0.806232336761654;0.02241012669367678;0.19376766323834604;0.024498958162461143
"4.1. Infraestrutura Urbana";0.0002480437785544934;0.0;3.598371168392829e-05;0.00015224231464125887;0.0005551522699843312;0.00017928555789280644;0.0;0.01814905433185745;0.0;0.019319761964614268;0.019319761964614268;0.003294085273064804;0.9394036202464056;0.04494704186060686;0.06059637975359444;0.003294085273064802
"5.1. Rio, Lago e Oceano";0.00011503095120589239;0.0;7.37098460688883e-05;8.152516630990266e-05;0.00022511014810606449;0.0;0.0;0.0;0.018163793837198655;0.018659169948889404;0.018659169948889404;0.0006719575051034761;0.9734513318090963;0.05301417025029343;0.026548668190903735;0.0006719575051034737
"total";0.25665482277771917;0.03615704271196532;0.005683440558208223;0.005061469093541609;0.4064073229034744;0.1461551761817188;0.10193575108170189;0.02261384723767907;0.019331127453992878;1.0000000000000002;1.0000000000000002;0;0.8716475453138981;0.018994407704072493;0.1283524546861019;0.06091198971473207
"adj population";0.25665482277772206;0.036157042711965334;0.005683440558208225;0.00506146909354161;0.4064073229034703;0.14615517618171905;0.10193575108170158;0.022613847237679074;0.019331127453992878;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.320506936325453e-17;1.4060743999987215e-16;3.11486270677223e-16;3.1695695486650717e-16;5.565889374114306e-17;7.814757491032682e-17;8.834932048771907e-17;1.8807912046268987e-16;2.106731463680335e-16;1.4531637908767692e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9219472659011756;0.5806424161467425;0.25723737554966686;0.17096022376229736;0.856311358594587;0.8582926347101053;1.0;0.8025637628619686;0.9396137850949242;0.8716475453138975;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01695865973087384;0.023864035321304905;0.03118243045753725;0.019582171562896065;0.013062699448707511;0.023283054488072844;0.028757621814592887;0.036713979833333944;0.05078663649917524;0.018946865495435467;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9830413402691262;0.9761359646786951;0.9688175695424628;0.9804178284371039;0.9869373005512925;0.9767169455119271;0.9712423781854072;0.9632860201666661;0.9492133635008247;0.12835245468610246;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04006522127490092;0.004488159855852526;0.008442894449844413;0.001232353352551493;0.051101714459942715;0.026218419060755782;0.0;0.0023414152655136383;0.0009907522233814983;0.06744046497137149;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.2378999383764586;0.011314386263953261;0.0009126480118769344;0.0005298553750412352;0.029216674965167843;0.0051869556895297545;0.0;0.00012935457818599516;0.0005788845374309215;0.2857686977976445;0.2857686977976445;-0.028597301550692712;0.8324912427774654;0.014962246413413262;0.16750875722253455;0.028597301550692678
"1.2. Floresta Plantada";0.000757226303756648;0.02305963213582015;0.0;0.0;0.0014901213085476447;0.00012112724760618242;0.0;0.0;0.0;0.025428106995730625;0.025428106995730625;0.013408939914901788;0.9068560290269292;0.03868988737825595;0.09314397097307081;0.013408939914901798
"2.2. Formação Campestre (Campo)";0.0;9.541320488683164e-05;0.0014628922958490247;2.1507756862741065e-05;0.01245323246484362;0.00015696134516109074;0.0;4.1852674401279645e-05;6.507432914670414e-05;0.014296934071151294;0.014296934071151294;-0.008492327220217416;0.1023220984701109;0.011608566593579797;0.8976779015298891;0.008492327220217422
"2.5. Outra Formação não Florestal";4.2030171812626886e-05;0.0;9.603966473088128e-05;0.0009664380057484406;0.0004251668309377524;0.0;0.0;0.0;0.0;0.0015296746732297011;0.0015296746732297011;0.003528707890187911;0.6317931666528397;0.07999757587763287;0.3682068333471603;0.003528707890187912
"3.1. Pastagem";0.003585401142114534;0.0007963054813596614;0.0019266762738251268;0.0009993835631213982;0.3391479344910138;0.014052687274316255;0.0;0.0015162110251527115;5.355959551954045e-05;0.362078158846423;0.362078158846423;0.03605549454708977;0.9366705121665859;0.014739015029736225;0.06332948783341408;0.036055494547089784
"3.2. Agricultura";0.00034153317450443254;0.0001183398920793;0.0;0.0;0.014501190425216099;0.13164401079337795;0.0;0.0;0.0;0.14660507428517777;0.14660507428517777;0.004633917448327862;0.8979498931756118;0.024133098180109634;0.1020501068243882;0.004633917448327862
"3.3 Mosaico de Agricultura ou Pastagem";0.01418196909814931;0.0034529699325332153;0.0012965895976162648;0.0022366472946858174;0.0;0.0;0.10137717331615657;0.0028788311885784654;0.000531913617336174;0.1259560940450558;0.1259560940450558;-0.02457892072889923;0.8048612025067471;0.022326262706050447;0.1951387974932529;0.024578920728899237
"4.1. Infraestrutura Urbana";0.00024819629776633303;0.0;3.600583764643814e-05;0.00015233592665593243;0.0006740843420886285;7.724938351441466e-05;0.0;0.01835487782200651;0.0;0.019542749609678257;0.019542749609678257;0.0033783776786467045;0.939216752432653;0.04480785319853365;0.06078324756734699;0.0033783776786466997
"5.1. Rio, Lago e Oceano";0.0001151016823893848;0.0;7.3755169389202e-05;0.00015221464130204726;0.00022524856569737165;0.0;0.0;0.0;0.01822818961713147;0.018794509675909475;0.018794509675909475;0.0006631120206553343;0.9698677928531488;0.05292845330249962;0.030132207146851164;0.0006631120206553355
"total";0.25717139624695184;0.038837046910632424;0.005804606850933872;0.005058382563417613;0.3981336533935128;0.15123899173350563;0.10137717331615657;0.022921127288324957;0.01945762169656481;1.0;1.0;0;0.8721410868535627;0.01910516135159635;0.12785891314643727;0.061668549499809364
"adj population";0.2571713962469548;0.03883704691063244;0.005804606850933873;0.005058382563417612;0.3981336533935089;0.15123899173350622;0.10137717331615638;0.02292112728832496;0.019457621696564807;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.322817062360164e-17;1.3617256023063082e-16;3.0986764511112163e-16;3.1524589510300304e-16;5.58792754398624e-17;7.743029253737996e-17;8.839434809367268e-17;1.8629500852512763e-16;2.1023364759740302e-16;1.4427468432618028e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9250637584438536;0.5937534897769771;0.25202263192272334;0.19105672487837355;0.8518444286240769;0.8704369771609202;1.0;0.8007842542437126;0.9368148842337504;0.8721410868535623;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01697472809554323;0.02370708909561479;0.0302102003655505;0.022445198017291872;0.013176737042864149;0.023166174693699384;0.028610288683645645;0.03634810703224321;0.05058941840337822;0.01904267350016081;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9830252719044568;0.9762929109043852;0.9697897996344496;0.9775548019827082;0.9868232629571358;0.9768338253063006;0.9713897113163543;0.9636518929677568;0.9494105815966218;0.1278589131464377;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.038542915740986505;0.00473694971982095;0.008683429110169696;0.001126473334962521;0.0458604487108184;0.02992212698359964;0.0;0.0023757435753434947;0.0011326401175560108;0.06619036364662861;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2008 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23703189418420545;0.01068651322120353;0.0007948160052056567;0.0006048087144923627;0.027811231175028508;0.004989029424196891;0.0;0.0002388977757293167;0.00046125835100892964;0.2826184488510706;0.2826184488510706;-0.02604096908983448;0.8386992963403915;0.015177706154230133;0.16130070365960847;0.026040969089834443
"1.2. Floresta Plantada";0.0007570735253160779;0.025615939729193224;0.0;0.0;0.0013937794955041726;0.00013767569771674874;0.0;0.0;0.0;0.027904468447730226;0.027904468447730226;0.01493364371831759;0.9179870162076803;0.037752146820825554;0.0820129837923197;0.014933643718317586
"2.2. Formação Campestre (Campo)";0.0;6.448247253165828e-05;0.0014196016722953198;2.150341744460761e-05;0.012073729229672026;0.0002395867431919692;0.0;0.0;6.506119971039314e-05;0.013883964734845976;0.013883964734845976;-0.008260761836458921;0.1022475711662105;0.01167383372356129;0.8977524288337895;0.008260761836458928
"2.5. Outra Formação não Florestal";8.404338355908974e-05;0.0;9.602028770958965e-05;0.001030005597910029;0.00038315008531890446;0.0;0.0;0.0;0.0;0.001593219354497613;0.001593219354497613;0.0036890559343360006;0.6464932747661849;0.07086378884655194;0.3535067252338151;0.0036890559343360015
"3.1. Pastagem";0.0033145854075430766;0.0010785854203292692;0.002070082898539329;0.0010877673033033778;0.33269576417121527;0.013658741379266674;0.0;0.0015291274524892816;0.0;0.35543465403268626;0.35543465403268626;0.03303703707377771;0.936025118531689;0.014905032797659886;0.06397488146831098;0.03303703707377775
"3.2. Agricultura";0.000499106722729054;0.0006163856208541664;0.0;0.0;0.013214885491894698;0.13876184887679932;0.0;9.749775025078998e-05;0.0;0.15318972446252802;0.15318972446252802;0.004674391456275288;0.9058169493002913;0.023814854181176605;0.09418305069970867;0.004674391456275323
"3.3 Mosaico de Agricultura ou Pastagem";0.014527551856949638;0.004776205701935966;0.0011329431730491917;0.002304326227918968;0.0;0.0;0.10052895654402648;0.0032129384957427037;0.0006567742269557407;0.12713969622657867;0.12713969622657867;-0.026610739682552197;0.7906968439256877;0.021641752925314204;0.20930315607431227;0.02661073968255219
"4.1. Infraestrutura Urbana";0.00024814622153002174;0.0;3.5998573086689286e-05;0.00015230519126652263;0.000673948338420919;7.723379763171384e-05;0.0;0.018319169948799955;0.0;0.01950680207073582;0.01950680207073582;0.003890829352276226;0.9391170260697136;0.04504312752875671;0.06088297393028641;0.003890829352276224
"5.1. Rio, Lago e Oceano";0.00011507845940379223;0.0;7.374028850127277e-05;8.155883649774571e-05;0.0002252031194094691;0.0;0.0;0.0;0.018233441115514417;0.018729021819326695;0.018729021819326695;0.0006875130738627838;0.973539424077082;0.053277369553562076;0.02646057592291795;0.0006875130738627847
"total";0.2565774797612362;0.04283811216604781;0.005623202898387049;0.0052822752888336145;0.388471691106464;0.15786411591880334;0.10052895654402648;0.023397631423012044;0.01941653489318948;1.0000000000000002;1.0000000000000002;0;0.8736366218399595;0.019191896424725706;0.1263633781600405;0.06091247060884561
"adj population";0.2565774797612392;0.042838112166047854;0.0056232028983870495;0.005282275288833614;0.38847169110646085;0.15786411591880387;0.10052895654402624;0.02339763142301205;0.019416534893189476;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.323391259640506e-17;1.299094834699413e-16;3.149592724337449e-16;3.0958592366644756e-16;5.605045775979032e-17;7.592974342018993e-17;8.910341461269323e-17;1.846707293900166e-16;2.100427810868676e-16;1.4334857184360964e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9238218974041716;0.5979707889531054;0.2524542859199544;0.1949927903393059;0.8564221583910387;0.8789955086954081;1.0;0.7829497617772831;0.9390677180978341;0.8736366218399593;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01700632549654082;0.02312400276915591;0.03027891791833069;0.020364653945858086;0.013407702360501504;0.022918459459945695;0.02824355641142217;0.0355411017094171;0.050847544296988234;0.019116536089631257;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9829936745034592;0.9768759972308441;0.9697210820816693;0.9796353460541419;0.9865922976394985;0.9770815405400544;0.9717564435885778;0.9644588982905828;0.9491524557030118;0.12636337816004073;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.039091171154061466;0.004577057437074004;0.008407202452183458;0.0011264275131751679;0.04547777972294198;0.02885575117145739;0.0;0.0023752642438717303;0.0009911614076245565;0.06545090755119488;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2009 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23769306578464494;0.012793022180571847;0.0007705698983735451;0.0006056151888209266;0.028164589469118907;0.004888867911970954;0.0;0.00023921633086693308;0.0004222587378676876;0.2855772055022357;0.2855772055022357;-0.029253055706799737;0.8323250637830917;0.015038604002535658;0.16767493621690832;0.029253055706799647
"1.2. Floresta Plantada";0.0009090733782746483;0.027893519615759022;0.0;0.0;0.0017142024687352784;0.0001518136477042115;0.0;0.0;0.0;0.030668609110473158;0.030668609110473158;0.016107413785535787;0.909513682713232;0.03601724585539207;0.09048631728676804;0.016107413785535797
"2.2. Formação Campestre (Campo)";0.0;2.15156545844129e-05;0.0014301411764799164;2.153209089743645e-05;0.012001389583985602;0.00019687490785547852;0.0;4.190002682568517e-05;6.51479547225064e-05;0.013778501395351037;0.013778501395351037;-0.008260156250887357;0.10379511787562447;0.011386487540287312;0.8962048821243755;0.00826015625088736
"2.5. Outra Formação não Florestal";8.415545011782466e-05;0.0;9.614832471567693e-05;0.0009004683825507678;0.0005311539242743321;0.0;0.0;0.0;0.0;0.0016119260816586016;0.0016119260816586016;0.0035584347260575943;0.5586288309351167;0.06794448658924518;0.4413711690648833;0.0035584347260575943
"3.1. Pastagem";0.003736179855532859;0.0008950055102993096;0.001889991480417364;0.001142012435188873;0.32737447700659517;0.013679759042035297;0.0;0.0014892664208136083;0.0;0.3502066917508824;0.3502066917508824;0.03443523454126902;0.9348036023237127;0.015053177326034173;0.06519639767628727;0.03443523454126901
"3.2. Agricultura";0.0004880553035719979;0.0004800096489936355;8.854788253500354e-05;0.0;0.01395837383525075;0.14365333151007467;0.0;0.0;0.0;0.15866831818042607;0.15866831818042607;0.003979665623251055;0.905368716057875;0.023347135237706592;0.09463128394212506;0.003979665623251055
"3.3 Mosaico de Agricultura ou Pastagem";0.013049911005124632;0.004692950285800726;0.0011330611904938816;0.0022665568395421813;0.0;0.0;0.09585876771088946;0.0031554964982740486;0.0006615506490068136;0.12081829417913176;0.12081829417913176;-0.024959526468242278;0.793412689379342;0.022014460039926284;0.20658731062065805;0.024959526468242302
"4.1. Infraestrutura Urbana";0.00024847710888762546;0.0;3.604657491662937e-05;0.00015250828064655337;0.0005957449726291584;7.733678403649761e-05;0.0;0.018732384462292473;0.0;0.019842498183408937;0.019842498183408937;0.0038157655556638127;0.9440537320021188;0.04508104604835371;0.05594626799788116;0.003815765555663809
"5.1. Rio, Lago e Oceano";0.00011523190928150725;0.0;7.383861653166016e-05;8.166759006945669e-05;0.0003019950315622644;0.0;0.0;0.0;0.018255222468987118;0.018827955616432007;0.018827955616432007;0.000576224194152119;0.9695807043997364;0.052793491195258384;0.030419295600263574;0.0005762241941521182
"total";0.25632414979543605;0.046776022896008955;0.005518345144463677;0.005170360807716196;0.38464192629215144;0.16264798380367712;0.09585876771088946;0.023658263739072746;0.019404179810584125;1.0000000000000002;1.0000000000000002;0;0.8717913781182739;0.019190129271441498;0.1282086218817261;0.06247273842592935
"adj population";0.25632414979543905;0.04677602289600898;0.005518345144463678;0.005170360807716196;0.3846419262921486;0.1626479838036775;0.09585876771088919;0.02365826373907276;0.01940417981058412;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.340595841011748e-17;1.2533987303891583e-16;3.193026459127117e-16;3.137263885525703e-16;5.627435721604601e-17;7.522497662558254e-17;9.079067445932094e-17;1.846603876818294e-16;2.1097666201984242e-16;1.4397019239169365e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9273143633728631;0.5963208902512099;0.25916124110408656;0.17415967976681976;0.8511149061736454;0.8832161835062786;1.0;0.7917903303848561;0.9407881522016045;0.8717913781182733;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017072375886045564;0.022328828698033144;0.029981570944046868;0.019679178272097676;0.01345236318672101;0.022583822132873948;0.02860506836973538;0.035752741187373295;0.05073391808761883;0.019107613624404246;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9829276241139544;0.9776711713019669;0.9700184290559531;0.9803208217279024;0.986547636813279;0.9774161778671261;0.9713949316302646;0.9642472588126267;0.9492660819123812;0.12820862188172666;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03726216802158222;0.005550178989428271;0.008176407935967522;0.0014229153982156675;0.04566442948857452;0.030029973340702787;0.0;0.002220227442232929;0.001145466294889777;0.06573588345579684;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2010 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.23829686708227393;0.014723646807317307;0.000806393182206324;0.0005697015761063171;0.026435645472563975;0.004811466753526439;0.0;0.00023898394250287627;0.0004218485316875905;0.2863045533481848;0.2863045533481848;-0.029452578320786686;0.8323195153395742;0.014990813139399503;0.16768048466042584;0.029452578320786682
"1.2. Floresta Plantada";0.0008995474928889407;0.029408782533278305;0.0;0.0;0.0017392620134327069;0.00015166616728302276;0.0;0.0;0.0;0.03219925820688298;0.03219925820688298;0.01786339663344371;0.9133372683409158;0.03557382526690034;0.08666273165908422;0.017863396633443697
"2.2. Formação Campestre (Campo)";0.0;2.5861732236923285e-05;0.0014287518559131806;2.1511173398366698e-05;0.011604269457880245;0.0001290228302224327;0.0;0.0;6.508466628996193e-05;0.01327450171594111;0.01327450171594111;-0.007682886009885891;0.10763129844620982;0.01173134973020705;0.8923687015537902;0.0076828860098858975
"2.5. Outra Formação não Florestal";8.4073696722024e-05;0.0;9.6054920758654e-05;0.0008718802426550056;0.000263173313370123;0.0;0.0;0.0;0.0;0.0013151821735058068;0.0013151821735058068;0.003781364245883243;0.662934960812983;0.08444577475901031;0.337065039187017;0.003781364245883244
"3.1. Pastagem";0.0033855334855755724;0.0007353789939596803;0.0018879563026115878;0.0010788872897219864;0.323224830221027;0.014806492000447247;0.0;0.0015193256229948755;0.0;0.346638403916338;0.346638403916338;0.03048449984469545;0.9324553383849469;0.015098461222708174;0.06754466161505313;0.030484499844695423
"3.2. Agricultura";0.0005457237756599946;0.0005306440974460464;8.846186208026104e-05;0.0;0.012776440699516663;0.14555326941671093;0.0;0.0;0.0;0.1594945398514139;0.1594945398514139;0.005996953504929375;0.9125909235031451;0.02351844094318989;0.08740907649685492;0.005996953504929375
"3.3 Mosaico de Agricultura ou Pastagem";0.013276873803757255;0.004638340676088413;0.0011742191397684178;0.002320617758565442;0.0;0.0;0.09662310269145097;0.002910586975337277;0.0005633653353258457;0.12150710638029362;0.12150710638029362;-0.02488400368884264;0.7952053634545408;0.021955592851065193;0.20479463654545915;0.02488400368884265
"4.1. Infraestrutura Urbana";0.0002482357240765187;0.0;3.601155722137266e-05;0.00015236012541937417;0.0007593571065446082;3.9576188153206694e-05;0.0;0.01910322262670497;0.0;0.020338763328120048;0.020338763328120048;0.003433355839419948;0.9392519259169095;0.04400704838577366;0.060748074083090464;0.0034333558394199493
