"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Pampa  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.064473602524479;0.014918087570079322;0.0;0.014059724351593557;0.0013547486870273985;0.0;0.0;0.09480616313317929;0.09480616313317929;-0.02478418758946761;0.6800570806130979;0.04724773336738993;0.3199429193869021;0.024784187589467613
"1.2. Floresta Plantada";0.0009654360011185066;0.025280811513282216;0.0;0.0009516695475400056;0.0;0.0;0.0;0.02719791706194073;0.02719791706194073;0.014104748870523957;0.9295127805451983;0.10737188937220234;0.07048721945480174;0.014104748870523955
"2.1. Área Úmida Natural não Florestal";0.00021770679570468312;0.0;0.005046298371764819;0.0048613224507322575;0.00029440120635858545;0.0;0.0;0.010419728824560347;0.010419728824560347;-0.002122372740449879;0.4843022747262085;0.10622502245803056;0.5156977252737915;0.0021223727404498793
"2.2. Formação Campestre (Campo)";0.002722750046697572;0.0005492047048318093;0.002055660093745794;0.4336497015187813;0.031184340361397198;0.0016237067903921867;0.0;0.4717853635158459;0.4717853635158459;0.04261392234316181;0.9191673482346518;0.026999758303332254;0.08083265176534815;0.04261392234316175
"3.2.1. Lavoura Temporária";0.0016424801757119046;0.0005545621442713362;0.001195397618599854;0.06017953173357049;0.29919522151413647;0.0;0.0002994950126929608;0.36306668819898297;0.36306668819898297;-0.03037643309975284;0.8240778656899503;0.030388953693328946;0.17592213431004966;0.030376433099752853
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.0003577875163052036;0.007673608509511065;0.0;0.008031396025816269;0.008031396025816269;0.001265919274086983;0.9554513916191999;0.1615138823148969;0.0445486083808001;0.001265919274086983
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0006973362567900631;0.0003037558140052934;0.0;0.023691651168878235;0.024692743239673593;0.024692743239673593;-0.0007015970581023958;0.959458045585356;0.11607898904525879;0.04054195441464403;0.0007015970581023961
"total";0.07002197554371167;0.041302665932464684;0.008297356084110467;0.5143992858590076;0.3326902550992301;0.009297315299903252;0.023991146181571197;1.0;1.0;0;0.8590108951208333;0.03644130217342654;0.14098910487916672;0.057984590487772714
"adj population";0.07002197554371167;0.04130266593246468;0.008297356084110467;0.5143992858590077;0.332690255099231;0.00929731529990325;0.0239911461815712;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1484588257232446e-15;1.477284477429532e-15;2.72591784257926e-15;5.625094501363198e-16;5.90679960172039e-16;3.0106406223378956e-15;1.8964296259636622e-15;1.1411920804341954e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9207624038574997;0.6120866763084901;0.6081814882488336;0.8430215854491698;0.8993206651781753;0.8253574566402967;0.9875164358373584;0.8590108951208332;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06713563176850787;0.0651746079804676;0.13421110143527978;0.02396613580661376;0.033990907665609374;0.12859350774741318;0.12054282765622015;0.03623059379808852;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9328643682314921;0.9348253920195324;0.8657888985647202;0.9760338641933862;0.9660090923343906;0.8714064922525868;0.8794571723437798;0.14098910487916683;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.011096746038465333;0.0038342110973170265;0.006502115424691297;0.07627132399412917;0.0669900671701873;0.0007155750326104087;0.0005989900253859232;0.08300451439139322;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.0641138246061044;0.015578093997278272;0.0;0.013057297533769774;0.0005988436449622917;0.0;0.0003687140898128191;0.09371677387192756;0.09371677387192756;-0.024044173267847815;0.6841232573127382;0.047908177964326434;0.31587674268726185;0.024044173267847815
"1.2. Floresta Plantada";0.0009672461552235453;0.026022887696484573;0.0;0.0013238551742494001;0.0;0.0;0.0;0.02831398902595752;0.02831398902595752;0.013466988952762726;0.9190823544018286;0.10460169456424966;0.08091764559817138;0.013466988952762729
"2.1. Área Úmida Natural não Florestal";0.00021811498728805382;0.0;0.0050557599805118696;0.005022614595781052;0.00029495319691166295;0.0;0.0;0.010591442760492639;0.010591442760492639;-0.0022785294637246577;0.4773438420845236;0.10458379488699997;0.5226561579154765;0.002278529463724659
"2.2. Formação Campestre (Campo)";0.002727855094746654;0.0;0.001331969398838281;0.4191942057560147;0.03336697798134374;0.0016267511760465465;0.0;0.4582477594069899;0.4582477594069899;0.04605159831344166;0.9147763347462655;0.027988918015268177;0.08522366525373448;0.04605159831344163
"3.2.1. Lavoura Temporária";0.001645559760717089;0.00017999628495740154;0.00192518391741783;0.06490465207759727;0.30779848252393743;0.0;0.00062747896959194;0.37708135353421895;0.37708135353421895;-0.034663637833395364;0.8162654547595016;0.02992919591060153;0.18373454524049837;0.03466363783339538
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.00035845835366844786;0.007687996220273724;0.0;0.008046454573942171;0.008046454573942171;0.0012682928223780984;0.9554513916191999;0.16128312040713516;0.0445486083808001;0.0012682928223780986
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0007967325830193979;0.0;0.0;0.02320549424345055;0.02400222682646995;0.02400222682646995;0.00019946047638536122;0.9668058889377401;0.11359656663297188;0.03319411106225989;0.00019946047638536024
"total";0.06967260060407975;0.04178097797872025;0.00831291329676798;0.5042993577204316;0.3424177157008236;0.00931474739632027;0.02420168730285531;1.0000000000000002;1.0000000000000002;0;0.8530786510267775;0.0366951129239238;0.1469213489732225;0.060986340564967836
"adj population";0.06967260060407975;0.04178097797872025;0.00831291329676798;0.5042993577204321;0.3424177157008244;0.00931474739632027;0.02420168730285532;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1531292942879588e-15;1.4741278066235796e-15;2.7370034063875593e-15;5.647051784988689e-16;5.9005692488509445e-16;3.022884075974491e-15;1.9041418876093317e-15;1.1446048574266883e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9202157526806907;0.622840559398549;0.6081814882488336;0.8312408083382954;0.8988976574823789;0.8253574566402967;0.9588378675032617;0.8530786510267773;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06733406647441638;0.06540801064782253;0.1347222593306634;0.02445628648419649;0.03384394830784692;0.1284027080999083;0.11281036457614081;0.03639238162901345;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9326659335255836;0.9345919893521775;0.8652777406693366;0.9755437135158035;0.9661560516921531;0.8715972919000917;0.8871896354238592;0.14692134897322273;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.011117551995950686;0.004582202658945891;0.006514306632512221;0.07810710730195047;0.06923846635377229;0.0007169167073368954;0.001593465166038796;0.08593500840825363;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.06448421287260034;0.013597794101950635;0.0;0.011308850182825264;0.002388940297388415;0.0;0.0;0.09177979745476465;0.09177979745476465;-0.02215187247978463;0.7025970274600198;0.05004612461764264;0.29740297253998016;0.022151872479784646
"1.2. Floresta Plantada";0.0015165075545506596;0.025669870539933498;0.0;0.0010949827392188896;0.00033000701080370125;0.0;0.0;0.028611367844506748;0.028611367844506748;0.01131522002213906;0.8971913079948045;0.10455026376113877;0.10280869200519549;0.011315220022139062
"2.1. Área Úmida Natural não Florestal";0.00021797512708205194;0.0;0.0050525181141863945;0.005019393983017261;0.000512905709720448;0.0;0.0;0.010802792934006156;0.010802792934006156;-0.0024952100630865662;0.4677048005133516;0.10255032358627159;0.5322951994866484;0.0024952100630865667
"2.2. Formação Campestre (Campo)";0.002359518186952642;0.0006589232247616741;0.001331115310282396;0.4089034593201456;0.03462342715757358;0.001625708066825009;0.0;0.44950215126654086;0.44950215126654086;0.04460409512482948;0.909680761633727;0.028189149766000583;0.09031923836627298;0.044604095124829546
"3.2.1. Lavoura Temporária";0.001049711233794331;0.0;0.0019239494464507985;0.06662357673125684;0.31704991217073475;0.0;0.0006270766160487922;0.3872742261982855;0.3872742261982855;-0.03236903385206461;0.8186703134961644;0.029307794954315253;0.18132968650383563;0.03236903385206463
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.0;0.0076830665052253526;0.0;0.0076830665052253526;0.0076830665052253526;0.0016257080668250089;1.0;0.1701126237359012;0.0;0.0016257080668250082
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0011559834349065294;0.0;0.0;0.023190614361762375;0.024346597796668906;0.024346597796668906;-0.0005289068188577371;0.9525197136552406;0.11126723487241186;0.047480286344759426;0.0005289068188577377
"total";0.06962792497498001;0.03992658786664581;0.008307582870919589;0.4941062463913704;0.35490519234622087;0.00930877457205036;0.023817690977811168;1.0000000000000002;1.0000000000000002;0;0.8520336538845884;0.03672958143816095;0.1479663461154116;0.0575450232137936
"adj population";0.06962792497498002;0.03992658786664581;0.008307582870919589;0.49410624639137124;0.3549051923462219;0.00930877457205036;0.023817690977811178;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1516775593128154e-15;1.5002850248716317e-15;2.733557649184251e-15;5.640859699218373e-16;5.851564590980203e-16;3.019078408595617e-15;1.9222783047364495e-15;1.1476119375720622e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9261257303843534;0.6429267290676197;0.6081814882488336;0.8275618094418149;0.8933369221080396;0.8253574566402967;0.9736718132486905;0.8520336538845884;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0682924225792749;0.07031134679144968;0.1346327542066292;0.024869609396011974;0.03291049788946128;0.1291268974284284;0.11442574264133029;0.036576530693151574;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9317075774207251;0.9296886532085503;0.8653672457933708;0.975130390603988;0.9670895021105387;0.8708731025715716;0.8855742573586697;0.1479663461154116;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.010287424204759338;0.0058829946091465;0.006510129513466389;0.08119738389279052;0.07571056035097223;0.0;0.0012541532320975851;0.09042132290161628;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.0642713283496641;0.012241471020787261;0.0;0.014613978769100061;0.0031810178523467413;0.0;0.0;0.09430779599189817;0.09430779599189817;-0.024909736699246055;0.6815059950630757;0.048077856310307684;0.31849400493692426;0.024909736699246066
"1.2. Floresta Plantada";0.0015115010425239479;0.025440616641293823;0.0;0.0016107176070688208;0.0003289175443757035;0.0;0.0;0.028891752835262293;0.028891752835262293;0.00942369560321299;0.8805494352091933;0.10276449606718673;0.11945056479080673;0.009423695603213
"2.1. Área Úmida Natural não Florestal";0.0002172555163607037;0.0;0.005035838017454963;0.005002823240413723;0.000511212431901568;0.0;0.0;0.010767129206130958;0.010767129206130958;-0.0024869725181086147;0.4677048005133516;0.10236945192118084;0.5322951994866484;0.0024869725181086155
"2.2. Formação Campestre (Campo)";0.0023517286074383323;0.00010871074147186612;0.0013267208416957602;0.40380964215975035;0.030289352906394236;0.0021841984325230565;0.0;0.44007035368927355;0.44007035368927355;0.04699587148889836;0.9176024669111743;0.028564887158427532;0.08239753308882569;0.04699587148889839
"3.2.1. Lavoura Temporária";0.0010462457766650239;0.0005246500349223361;0.00191759782887162;0.061175770461538714;0.3287455224005245;0.0;0.0002988741964597527;0.39370866069898197;0.39370866069898197;-0.030349511397782858;0.8349969284822865;0.02918492547610181;0.16500307151771354;0.030349511397782913
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.0;0.007657702065236241;0.0;0.007657702065236241;0.007657702065236241;0.0021841984325230565;1.0;0.17012454453546763;0.0;0.0021841984325230556
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0008532929403003069;0.0003031261656563269;0.0;0.023440186407258597;0.02459660551321523;0.02459660551321523;-0.000857544909496881;0.9529846057280011;0.10962327971932158;0.047015394271998856;0.0008575449094968823
"total";0.06939805929265211;0.03831544843847529;0.008280156688022343;0.48706622517817194;0.36335914930119906;0.009841900497759296;0.02373906060371835;1.0000000000000002;1.0000000000000002;0;0.8584008360411828;0.03666542975990656;0.14159916395881722;0.05860376552463446
"adj population";0.06939805929265211;0.038315448438475286;0.008280156688022343;0.48706622517817283;0.36335914930119995;0.009841900497759296;0.023739060603718352;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1464775309137347e-15;1.5231727087307849e-15;2.7212916789617137e-15;5.614408626991681e-16;5.799949573835657e-16;2.926093315932578e-15;1.9136418248850146e-15;1.1372112879506559e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9261257303843536;0.6639780474485345;0.6081814882488336;0.8290651687294358;0.9047399054977909;0.7780714778593492;0.9874100242865996;0.8584008360411828;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06813560983116161;0.07254440042571542;0.13446630694598088;0.02508126678952232;0.032600043659161;0.12105276964571049;0.11465769872000134;0.03659646985725022;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9318643901688384;0.9274555995742846;0.8655336930540192;0.9749187332104777;0.967399956340839;0.8789472303542896;0.8853423012799987;0.14159916395881722;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.010253461885976006;0.0069022723879369405;0.0064886373411347596;0.07252142305904641;0.06922725380134909;0.0;0.0005977483929195046;0.08299539843418136;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.0642476971959087;0.01235321700956811;0.0;0.013439208625077671;0.0019931868682331482;0.0;0.0;0.09203330969878763;0.09203330969878763;-0.022064646149633375;0.6980917822708167;0.04887726515368821;0.3019082177291833;0.022064646149633382
"1.2. Floresta Plantada";0.0015118725171759132;0.024308851739604363;0.0;0.00219611601151382;0.0006978391396544372;0.0;0.0;0.028714679407948532;0.028714679407948532;0.008801166697895947;0.846565319230951;0.09968448566871606;0.15343468076904898;0.008801166697895945
"2.1. Área Úmida Natural não Florestal";0.00021730891024867143;0.0;0.005037075652178499;0.004081471736260104;0.0005113380702272313;0.0;0.0;0.009847194368914507;0.009847194368914507;-0.0015650027049064594;0.5115239390500377;0.11593129360809351;0.4884760609499623;0.001565002704906459
"2.2. Formação Campestre (Campo)";0.0023523065809503496;0.0005247789757458244;0.0016832329025264008;0.4037775910036132;0.03324058220566093;0.0021847352329153274;0.0;0.44376322690141207;0.44376322690141207;0.034558264331146483;0.909894210529792;0.028133664410074102;0.09010578947020798;0.034558264331146504
"3.2.1. Lavoura Temporária";0.0016394783448706214;0.00032899838092618203;0.0015618831093031473;0.05482710385609373;0.3352193127449865;0.0;0.00029894764939493955;0.3938757240855751;0.3938757240855751;-0.021553130776816108;0.8510788866798895;0.029635945301939352;0.1489211133201105;0.021553130776816087
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.0003571336164183416;0.0076595840634152085;0.0;0.00801671767983355;0.00801671767983355;0.0018276016164969857;0.9554513916191999;0.16250484140476557;0.0445486083808001;0.0018276016164969853
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0;0.00030320066357840625;0.0;0.02344594719394856;0.023749147857526968;0.023749147857526968;-4.253014183466699e-06;0.9872331982015805;0.11549030735315828;0.012766801798419491;4.253014183469572e-06
"total";0.06996866354915425;0.03751584610584448;0.008282191664008048;0.47832149123255857;0.372322593308759;0.009844319296330535;0.023744894843343498;1.0;1.0;0;0.8636960595936551;0.03670545944916844;0.13630394040634486;0.04518703264553942
"adj population";0.06996866354915424;0.03751584610584448;0.008282191664008048;0.47832149123255935;0.3723225933087599;0.009844319296330535;0.023744894843343505;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1416789077987214e-15;1.5429515642073e-15;2.7193992359523296e-15;5.618025767282762e-16;5.774942907119281e-16;2.9240552407469e-15;1.9123273365712525e-15;1.1379709152716707e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9182353061635018;0.647962241635738;0.6081814882488336;0.84415523534839;0.9003464167080414;0.7780714778593492;0.9874100242865996;0.8636960595936551;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06707827975991511;0.07157471490544197;0.13475483473193925;0.0257051645119033;0.032032039559239736;0.12151014381631331;0.11554875626978096;0.03665609132609408;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9329217202400849;0.928425285094558;0.8652451652680607;0.9742948354880967;0.9679679604407603;0.8784898561836867;0.884451243730219;0.13630394040634486;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.011441932706491104;0.008811655336688339;0.0064902320236590975;0.07997127179559771;0.07420656112754498;0.0007142672328366833;0.0005978952987898759;0.09111690776080389;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.06391805222765437;0.013583798231492349;0.0;0.01354686766986938;0.0022934198457874263;0.0;0.0;0.09334213797480354;0.09334213797480354;-0.0233342390784917;0.6847716756274449;0.0474412154857693;0.3152283243725551;0.023334239078491706
"1.2. Floresta Plantada";0.001512720308745174;0.02376862405311976;0.0;0.002240277798061772;0.000698230457131657;0.0;0.0;0.028219852617058363;0.028219852617058363;0.009132569667553745;0.8422660591342734;0.10050725330040847;0.15773394086572656;0.009132569667553745
"2.1. Área Úmida Natural não Florestal";0.00021743076752164984;0.0;0.005039900222519668;0.004301299809840666;0.0002940279381295854;0.0;0.0;0.009852658738011569;0.009852658738011569;-0.001565822785422325;0.5115269245118301;0.1148242412210993;0.48847307548816987;0.001565822785422324
"2.2. Formação Campestre (Campo)";0.0027192979002185836;0.0;0.0016841767854580978;0.3946800036317574;0.03153319932476613;0.002185960336282503;0.0;0.43280263797848273;0.43280263797848273;0.035194115707132205;0.9119168161155696;0.028713733281559004;0.08808318388443037;0.03519411570713227
"3.2.1. Lavoura Temporária";0.001640397692172048;0.0;0.0015627589446114783;0.053228304776085734;0.3469095942712812;0.0;0.000657978570771506;0.40399903425492195;0.40399903425492195;-0.021609857851426648;0.8586891671933617;0.029355329770196656;0.14131083280663825;0.02160985785142666
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.0003573338812327749;0.00766387922105531;0.0;0.008021213102288085;0.008021213102288085;0.001828626455049728;0.9554513916191999;0.15923332078324706;0.0445486083808001;0.001828626455049727
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0;0.0003033706851665069;0.0;0.023459094649265422;0.02376246533443193;0.02376246533443193;0.00035460788560499917;0.9872331982015805;0.11597459122821166;0.012766801798419491;0.0003546078856049989
"total";0.07000789889631183;0.03735242228461211;0.008286835952589245;0.467996753685615;0.3823891764034953;0.009849839557337812;0.02411707322003693;1.0;1.0;0;0.8654391482766534;0.036715879410836774;0.13456085172334664;0.04650991971534071
"adj population";0.07000789889631184;0.037352422284612115;0.008286835952589245;0.46799675368561594;0.38238917640349623;0.009849839557337812;0.024117073220036932;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.143406344305092e-15;1.5452861530670628e-15;2.7235138687825337e-15;5.633427137857519e-16;5.75550618718684e-16;2.9284795317931896e-15;1.8947627990865964e-15;1.137434202953891e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9130120062926458;0.636334208047107;0.6081814882488336;0.8433391909741554;0.9072160397793894;0.7780714778593492;0.9727173125541269;0.8654391482766535;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06615436797089666;0.07099410366848655;0.1337922604933091;0.02606939295261669;0.0316709089636406;0.11885830138144682;0.11396719211730735;0.03662213894140886;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9338456320291033;0.9290058963315134;0.8662077395066909;0.9739306070473833;0.9683290910363594;0.8811416986185532;0.8860328078826927;0.13456085172334653;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012179693337314917;0.008902457127877204;0.0064938714601391525;0.07624526869345061;0.07095916426442817;0.0007146677624655512;0.0006067413703330152;0.08805093200800429;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2018 "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.0638563338911735;0.012708487029439988;0.0;0.013708400730856385;0.0027453832892320564;0.0;0.0;0.09301860494070192;0.09301860494070192;-0.023062612931019567;0.6864899116889682;0.04751589384827389;0.3135100883110318;0.02306261293101955
"1.2. Floresta Plantada";0.001515157476748902;0.023622096981923264;0.0;0.0024287082290778937;0.0006993553874439638;0.0;0.0;0.028265318075194022;0.028265318075194022;0.009182461780832133;0.8357272654452912;0.09988995029906211;0.1642727345547088;0.009182461780832131
"2.1. Área Úmida Natural não Florestal";0.0002177810737260197;0.0;0.005048020086775669;0.004308229703100101;0.000294501651266686;0.0;0.0;0.009868532514868475;0.009868532514868475;-0.0015683455076797564;0.5115269245118301;0.11459355103412235;0.48847307548816987;0.0015683455076797546
"2.2. Formação Campestre (Campo)";0.0027236790047735393;0.00036964216689430604;0.0013881301580847762;0.3859450092462399;0.03351357486709953;0.0021894821721157413;0.0;0.42612951761520784;0.42612951761520784;0.03427521984708692;0.9056988387149136;0.029117243885101212;0.09430116128508637;0.034275219847086924
"3.2.1. Lavoura Temporária";0.0016430405632604035;0.0007475536777685982;0.001864036762328275;0.05401438955302047;0.3523145234702067;0.0;0.00029959719552501715;0.41088314122210945;0.41088314122210945;-0.02065403351871463;0.8574567513826459;0.029050222979005884;0.14254324861735412;0.020654033518714643
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.00035790958759234035;0.0076762266200516805;0.0;0.00803413620764402;0.00803413620764402;0.001831572584523401;0.9554513916191999;0.15956489377574454;0.0445486083808001;0.001831572584523402
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.0;0.00030385945055352685;0.0;0.023496889973718387;0.023800749424271912;0.023800749424271912;-4.262255028509698e-06;0.9872331982015805;0.11639487531161029;0.012766801798419491;4.262255028506662e-06
"total";0.06995599200968237;0.03744777985602615;0.00830018700718872;0.46040473746229477;0.3902291077033948;0.009865708792167423;0.023796487169243406;0.9999999999999999;0.9999999999999999;0;0.8619591002700894;0.036770368874342485;0.13804089972991063;0.045289254212442454
"adj population";0.06995599200968236;0.03744777985602616;0.00830018700718872;0.46040473746229604;0.3902291077033958;0.009865708792167423;0.02379648716924341;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1475799259272545e-15;1.5300217427408827e-15;2.733493915641725e-15;5.659625800171811e-16;5.756101721371452e-16;2.9392117312470794e-15;1.9222334863635436e-15;1.1414113554074812e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9128072100290617;0.6308010000256918;0.6081814882488336;0.8382733231059496;0.9028401944275103;0.7780714778593492;0.9874100242865996;0.8619591002700894;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.06626161412369716;0.07064462223204364;0.13355661476800018;0.026429416682499332;0.031128280318365214;0.11910290536357378;0.11645298932456921;0.036651022437029925;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9337383858763029;0.9293553777679564;0.8664433852319998;0.9735705833175007;0.9688717196816348;0.8808970946364262;0.8835470106754308;0.13804089972991063;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012199316237017754;0.009286442186541517;0.0065043338408261025;0.08036901673793584;0.07582916846637622;0.0007158191751846805;0.0005991943910500369;0.09275164551746606;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: Todos "
" ";"1.1.1. Formação Florestal";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.06371727113660608;0.009884054135107212;2.9044173721765877e-05;0.01467655469610409;0.0026525030285745243;0.0;1.0765097801202154e-05;0.09097019226791486;0.09097019226791486;-0.021147207990772153;0.7004192202755087;0.008366641543828112;0.29958077972449126;0.02114720799077205
