"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Pantanal  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.3 Mosaico de Agricultura ou Pastagem";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"2.2. Formação Campestre (Campo)";0.014418370314304018;0.025315126459150347;0.03195720050619849;0.22130221926164928;0.04869592271248604;0.0;0.0;0.3416888392537881;0.3416888392537881;-0.09198657154850645;0.6476717815687205;0.034159957604604566;0.3523282184312795;0.0919865715485064
"3.1. Pastagem";0.0;0.0020631311835459173;0.0009057274877502048;0.014158803023599769;0.12453209203602969;0.0;0.0;0.14165975373092557;0.14165975373092557;0.046025115325107675;0.8790929586999784;0.05671964884879333;0.12090704130002161;0.046025115325107696
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00043706520607142586;0.0008572082929016721;0.0;0.001294273498973098;0.001294273498973098;-0.00043706520607142586;0.6623084638461639;0.30132774798992307;0.33769153615383607;0.0004370652060714258
"5.1. Rio, Lago e Oceano";0.0;0.0;0.011170943847228486;0.0;0.0;0.0;0.02653504634837137;0.03770599019559986;0.03770599019559986;-0.011170943847228488;0.7037355659066581;0.06983735073893844;0.2962644340933419;0.011170943847228488
"total";0.2161200914180759;0.12256714204566369;0.19653337513367303;0.24970226770528173;0.18768486905603327;0.0008572082929016721;0.02653504634837137;0.9999999999999999;0.9999999999999999;0;0.7744133209458365;0.048852641236938776;0.22558667905416352;0.11090520716178565
"adj population";0.21612009141807587;0.1225671420456637;0.19653337513367283;0.2497022677052813;0.18768486905603324;0.0008572082929016721;0.026535046348371363;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.2375101664052806e-15;1.4623659431150455e-15;1.154025578609873e-15;1.1187768681799823e-15;1.3337362426300843e-15;1.979271976041023e-14;3.057843425053059e-15;2.915697798440355e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8582862557214076;0.5266791763204695;0.7690311604231758;0.8862643551273133;0.6635169508462117;1.0;1.0;0.7744133209458366;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.04937942728277585;0.04482320282005602;0.04705904772380982;0.050408237074663235;0.040914453248854316;0.5334763515242512;0.10450064675079199;0.04891071645188993;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9506205727172241;0.955176797179944;0.9529409522761901;0.9495917629253368;0.9590855467511457;0.4665236484757488;0.895499353249208;0.2255866790541634;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06125437473737444;0.050897345816632855;0.02615580295369252;0.056800096887264895;0.03425532338979176;0.0;0.0;0.11468147189237823;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.18582681183847347;0.026002073823784916;0.0013558966570311806;0.008316286240571099;0.0012645416463244337;0.0;0.0;0.2227656102061851;0.2227656102061851;-0.006831413316519843;0.8341808758833009;0.048384178359889445;0.16581912411669908;0.006831413316519819
"1.1.2. Formação Savânica";0.013804330028833899;0.0637399298467151;0.0;0.006583424947203323;0.004589572254443452;0.0;0.0;0.08871725707719577;0.08871725707719577;0.03355076586648277;0.7184614577438176;0.0655803606009918;0.28153854225618236;0.033550765866482785
"2.1. Área Úmida Natural não Florestal";0.002551720465486199;0.004078132123001991;0.15003015594135588;0.0;0.005236579772787599;0.0;0.0;0.16189658830263168;0.16189658830263168;0.03391541188274111;0.9267036292383507;0.06021709762069925;0.0732963707616493;0.03391541188274108
"2.2. Formação Campestre (Campo)";0.013751334556871685;0.025484688908484942;0.03177640404026481;0.21422710153046667;0.04690000557993099;0.0;0.0;0.3321395346160191;0.3321395346160191;-0.08434675130771663;0.64499127385763;0.03372490254872845;0.35500872614237;0.0843467513077166
"3.1. Pastagem";0.0;0.002963198241691601;0.0015058618403577314;0.018665970590061396;0.1324408936630592;0.0;0.0;0.15557592433516992;0.15557592433516992;0.03529166715123647;0.8512942746702309;0.05431842798401923;0.1487057253297691;0.03529166715123644
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.0004359985698607167;0.0008551163180827486;0.0;0.0012911148879434652;0.0012911148879434652;-0.0004359985698607167;0.6623084638461639;0.30132774798992307;0.33769153615383607;0.0004359985698607166
"5.1. Rio, Lago e Oceano";0.0;0.0;0.01114368170636316;0.0;0.0;0.0;0.026470288868492287;0.037613970574855445;0.037613970574855445;-0.011143681706363161;0.7037355659066581;0.0698347595225155;0.2962644340933419;0.011143681706363158
"total";0.21593419688966528;0.12226802294367856;0.19581200018537276;0.24779278330830248;0.19086759148640636;0.0008551163180827486;0.026470288868492287;1.0;1.0;0;0.7735902980066452;0.04901320780051147;0.22640970199335475;0.10275784490046029
"adj population";0.21593419688966528;0.12226802294367857;0.19581200018537262;0.24779278330830215;0.1908675914864064;0.0008551163180827486;0.02647028886849228;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.2311590672436865e-15;1.4549020802802455e-15;1.157631553402082e-15;1.1078839714979844e-15;1.3188136686622877e-15;1.969257816173852e-14;3.042347760683275e-15;2.900531626350808e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.860571482030817;0.5213131635904198;0.7661949002069545;0.864541326306208;0.6938888505463833;1.0;1.0;0.7735902980066451;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.04960053780392979;0.04484157076646775;0.04802933909568195;0.048543648604753326;0.04254840800987869;0.5334763515242512;0.10449796369918764;0.048970017032123975;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9503994621960702;0.9551584292335322;0.951970660904318;0.9514563513952466;0.9574515919901213;0.4665236484757488;0.8955020363008124;0.22640970199335486;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06021477010238363;0.04995465446096134;0.023732864722551594;0.06713136355567162;0.04627006134422146;0.0;0.0;0.12365185709289482;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.1846385380340791;0.026297327863209808;0.001356133273536131;0.008317737509422753;0.003073168673833856;0.0;0.0;0.22368290535408164;0.22368290535408164;-0.00911900228249803;0.8254476923115928;0.047843776270995585;0.17455230768840724;0.009119002282498012
"1.1.2. Formação Savânica";0.013782088503534075;0.06378478874821052;0.0;0.008318819428657446;0.004590373177242717;0.0;0.0;0.09047606985764475;0.09047606985764475;0.030781041309879263;0.7049907102349786;0.06415097884004368;0.2950092897650214;0.030781041309879256
"2.1. Área Úmida Natural não Florestal";0.0032251047575669487;0.003542381510775958;0.15084251257839762;0.0;0.0011513824046957349;0.0;0.0;0.15876138125143627;0.15876138125143627;0.03827683394286779;0.9501209386651958;0.06036441152854651;0.04987906133480424;0.038276833942867766
"2.2. Formação Campestre (Campo)";0.0129181717764035;0.02466889769814155;0.03220716377318361;0.2125698840345708;0.051376323556593786;0.0;0.0;0.33374044083889326;0.33374044083889326;-0.08843532612228072;0.6369317530121701;0.0342274576377291;0.3630682469878299;0.08843532612228072
"3.1. Pastagem";0.0;0.002963715347186174;0.0006024498508695744;0.016098673743961536;0.13387815965950253;0.0;0.0;0.15354299860151982;0.15354299860151982;0.04096248352599176;0.8719261762429679;0.055308875310743695;0.12807382375703213;0.040962483525991744
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.00043607465564293973;0.0008552655437877177;0.0;0.0012913401994306575;0.0012913401994306575;-0.00043607465564293973;0.6623084638461639;0.30132774798992307;0.33769153615383607;0.00043607465564293984
"5.1. Rio, Lago e Oceano";0.0;0.0;0.012029955718317123;0.0;0.0;0.0;0.026474908178676884;0.03850486389699401;0.03850486389699401;-0.012029955718317123;0.6875730881558505;0.06913308888582088;0.3124269118441495;0.012029955718317123
"total";0.21456390307158363;0.12125711116752401;0.19703821519430403;0.24530511471661254;0.19450548212751156;0.0008552655437877177;0.026474908178676884;0.9999999999999999;0.9999999999999999;0;0.7730440567772252;0.04905595485288724;0.2269559432227748;0.11002035877873878
"adj population";0.21456390307158363;0.121257111167524;0.19703821519430392;0.24530511471661223;0.19450548212751154;0.0008552655437877177;0.02647490817867688;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.236107619587388e-15;1.4583972698508945e-15;1.14546272907362e-15;1.119629210972654e-15;1.3114150679065669e-15;1.9698844882636733e-14;3.0433403814465135e-15;2.901319716147437e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8605293592766128;0.5260292624000252;0.7655495276875514;0.8665530039197962;0.6883001866843851;1.0;1.0;0.7730440567772251;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.04961850140435712;0.04538696887169236;0.04670740801663951;0.05006475515100421;0.04196045943500242;0.5334763515242512;0.10479950774782963;0.0490264775528161;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9503814985956429;0.9546130311283076;0.9532925919833605;0.9499352448489958;0.9580395405649976;0.4665236484757488;0.8952004922521704;0.2269559432227749;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05985073007500907;0.05338256221886847;0.015837737346077296;0.06547046136408347;0.039329677884034575;0.0;0.0;0.11693558444403644;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2018 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.18492566321449821;0.025285226621290565;0.001355879331322599;0.008044761129740733;0.0046792098327292165;0.0;0.0;0.22429074012958133;0.22429074012958133;-0.009912249084724965;0.8244908510608134;0.04767989937851143;0.17550914893918657;0.009912249084724961
"1.1.2. Formação Savânica";0.013779507743862458;0.06324716888768755;0.0;0.00875950110545046;0.004589513608682374;0.0;0.0;0.09037569134568284;0.09037569134568284;0.031190805046482466;0.6998250076535522;0.06336402890009082;0.30017499234644784;0.031190805046482473
"2.1. Área Úmida Natural não Florestal";0.001921382918576947;0.006269678039680142;0.20291565937483633;0.0;0.00595670201914365;0.0;0.0;0.21706342235223705;0.21706342235223705;0.021893918999920083;0.9348219850950168;0.05330844722029854;0.0651780149049832;0.02189391899992013
"2.2. Formação Campestre (Campo)";0.013751937167918752;0.02374648228967;0.023978256332753405;0.16973944841236993;0.0453616323315789;0.0;0.0;0.276577756534291;0.276577756534291;-0.07491607671739373;0.6137133026868162;0.036277617584820614;0.38628669731318377;0.07491607671739373
"3.1. Pastagem";0.0;0.0030179405538370437;0.0;0.015117969169336158;0.1350878845818223;0.0;0.0;0.1532237943049955;0.1532237943049955;0.042887141067612294;0.8816377716957378;0.05543941892917268;0.11836222830426224;0.042887141067612294
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0;0.0004359929986513445;0.0008551053913679038;0.0;0.0012910983900192483;0.0012910983900192483;-0.0004359929986513445;0.6623084638461639;0.30132774798992307;0.33769153615383607;0.0004359929986513445
"5.1. Rio, Lago e Oceano";0.0;0.0;0.010707546313244828;0.0;0.0;0.0;0.026469950629948346;0.037177496943193174;0.037177496943193174;-0.010707546313244828;0.7119885093500016;0.07108601090015597;0.2880114906499984;0.010707546313244828
"total";0.21437849104485637;0.12156649639216531;0.23895734135215718;0.20166167981689728;0.1961109353726078;0.0008551053913679038;0.026469950629948346;1.0;1.0;0;0.7832408804925306;0.049552105762778346;0.2167591195074694;0.09597186511401488
"adj population";0.21437849104485635;0.1215664963921653;0.23895734135215704;0.2016616798168972;0.19611093537260776;0.0008551053913679038;0.026469950629948343;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.2355172514761488e-15;1.4577007356430351e-15;1.0807692552127435e-15;1.2031063851277572e-15;1.3069164629543052e-15;1.9689436664725384e-14;3.0418868744181752e-15;2.901533362955755e-14;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8626129529748604;0.5202680900143445;0.849171062193041;0.8417040290772557;0.6888340230755486;1.0;1.0;0.7832408804925307;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.04973323621725795;0.044905050063858205;0.047318010491163916;0.052669650726091866;0.0417142360462059;0.5334763515242512;0.10478985599206168;0.04945970063580627;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.950266763782742;0.9550949499361417;0.9526819895088361;0.9473303492739081;0.9582857639537941;0.4665236484757488;0.8952101440079383;0.2167591195074693;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.058905655660716316;0.054257044915990565;0.028295525954801448;0.0638444628090547;0.03627181944634639;0.0;0.0;0.12078725439345471;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: Todos "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.197671984626147;0.02468901890493273;0.0013832083615217428;0.008714512838455663;0.007342719946338099;2.516305150767701e-05;0.0;2.9317184203075628e-05;0.23985592491310598;0.23985592491310598;-0.010491394624442166;0.8241280039163513;0.007901675634042244;0.17587199608364867;0.010491394624442485
"1.1.2. Formação Savânica";0.013457662166863648;0.0710496425741772;0.0;0.010634222840192614;0.0040738594229483725;0.0;0.0;0.0;0.09921538700418182;0.09921538700418182;0.030965127831755375;0.7161151583391279;0.010396500683821343;0.28388484166087213;0.030965127831755965
"2.1. Área Úmida Natural não Florestal";0.0044915058695405635;0.006540866328899998;0.17649706004413726;0.0;0.002330702700416469;0.0;0.0;0.0;0.18986013494299428;0.18986013494299428;0.030312314950650072;0.929616215100297;0.00959235476593908;0.07038378489970298;0.03031231495065001
"2.2. Formação Campestre (Campo)";0.012134227810233874;0.024368458626201347;0.02902202909230874;0.22980797472803277;0.034220253495899924;0.0;0.0;0.00021538399451885738;0.3297683277471955;0.3297683277471955;-0.06663106005726233;0.6968770357601175;0.006292649228662377;0.3031229642398825;0.06663106005726238
"3.1. Pastagem";0.0009716923897025933;0.0034876549797738196;0.0007001326443748934;0.01377601645942584;0.08283820634465063;0.00015263943349293584;0.0;0.0;0.1019263422514207;0.1019263422514207;0.029326393678548262;0.8127261757349695;0.009456244161781837;0.18727382426503048;0.029326393678548265
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;2.6587315609173153e-05;0.0004469940197154847;0.00010065220603070804;0.0;0.0;0.0005742335413553659;0.0005742335413553659;-0.000295778850324045;0.17528095936914134;0.014441764043898866;0.8247190406308587;0.00029577885032404497
"3.3 Mosaico de Agricultura ou Pastagem";6.870037088112063e-05;4.487342195269079e-05;0.0;0.00017795350821702603;0.0;0.0;0.00014205944969232975;0.0;0.0004335867507431672;0.0004335867507431672;-0.0002915273010508375;0.32763789356764245;0.016411549096117126;0.6723621064323575;0.00029152730105083745
"5.1. Rio, Lago e Oceano";0.0005687570552947233;0.0;0.012570019751301644;0.0;0.0;0.0;0.0;0.025227286042376455;0.03836606284897282;0.03836606284897282;-0.01289407562787437;0.6575416962038351;0.011171702150112497;0.34245830379616493;0.012894075627874434
"total";0.2293645302886635;0.1301805148359378;0.2201724498936443;0.2631372676899331;0.13125273592996897;0.0002784546910313209;0.00014205944969232975;0.025471987221098388;1.0;1.0;0;0.7833348660152506;0.00823094212114466;0.2166651339847494;0.09060383646095421
"adj population";0.22936453028866932;0.13018051483593815;0.220172449893655;0.2631372676899453;0.13125273592997014;0.00027845469103132095;0.00014205944969232975;0.0254719872210985;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.113069336691259e-18;7.129067814249795e-18;5.644357399080435e-18;5.607693858148867e-18;7.712313948720021e-18;1.4544296447322145e-16;2.198713672804352e-16;1.5421389371648487e-17;4.1294222348219553e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8618245566451382;0.545777858258738;0.8016309948378979;0.8733387586847933;0.6311350826915336;0.3614670870076545;1.0;0.9903933220208574;0.7833348660152499;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.008242406009050851;0.007643412875911502;0.008009590958488277;0.008279249370972411;0.007160663205987071;0.03622555467199894;0.058691892050532844;0.017610841044312847;0.008234473996393953;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9917575939909491;0.9923565871240885;0.9919904090415117;0.9917207506290275;0.9928393367940129;0.963774445328001;0.9413081079494672;0.9823891589556871;0.21666513398475007;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.063385091325033;0.05633148886000924;0.02672614979771404;0.0666585859238007;0.038176271813540164;0.00035560497000122575;0.0;0.0004894023574438661;0.12606129752377113;NaN;NaN;NaN;NaN;NaN;NaN
