"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Amazônia  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"total";0.8414564605494969;0.010763273618094121;0.0003953703064848526;0.028248757051629974;0.10012664895758933;0.0017730153898810896;0.0008760201712398438;0.01636045395559776;0.9999999999999999;0.9999999999999999;0;0.9674834249675627;0.005306646180000827;0.03251657503243732;0.016855929739734713
"adj population";0.8414564605494829;0.010763273618094121;0.00039537030648485266;0.028248757051629998;0.10012664895758937;0.00177301538988109;0.0008760201712398437;0.01636045395559774;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.018699522586328e-18;1.8005057930483416e-17;7.288057348848618e-17;1.062681700861971e-17;5.985518852956257e-18;3.91400415048578e-17;6.231062820714413e-17;1.5830982419714706e-17;2.297983189348485e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9919014956087637;0.062219928085807966;0.05213706129628024;0.9716130471128436;0.8763737649342057;0.6377497820042307;0.8881354896472965;0.9197303282601066;0.9674834249675632;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0026400879724918294;0.004918792130764145;0.015319725901987923;0.03173896363405065;0.015013347898591982;0.050132048305643176;0.06638476513060759;0.03344470520685734;0.005374550684745573;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9973599120275082;0.9950812078692358;0.9846802740980121;0.9682610363659494;0.984986652101408;0.9498679516943568;0.9336152348693925;0.9665552947931426;0.03251657503243677;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013629077681588608;0.0011983716398177961;0.0;0.0016037922710906982;0.0133261446827945;0.000866499573875459;0.00018645647338931428;0.0005109482628757843;0.01566064529271608;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8297196495532685;0.00015680123332150307;1.0132627844294751e-05;0.011301644997415974;1.66219547940794e-05;0.0;0.0010957827899104999;0.8423006331565549;0.8423006331565549;-0.003919826362006789;0.985063547256116;0.002646086475151811;0.014936452743883999;0.0039198263620068285
"1.1.2. Formação Savânica";0.0002240819940033833;0.0008004112132126073;0.0;0.00037845699304704173;1.0993301914375175e-05;0.0;0.0;0.0014139435021774075;0.0014139435021774075;-0.00044552073533632154;0.5660842968477957;0.05246234513470864;0.4339157031522043;0.0004455207353363214
"2.2. Formação Campestre (Campo)";0.0015237222086845665;1.1210320306975682e-05;0.035830089092168275;0.0024804463199863064;0.00013507398504558502;0.0;0.0007294775001218756;0.04071001942631358;0.04071001942631358;-0.004869797706301015;0.880129501215834;0.02361532958306914;0.119870498784166;0.004869797706301013
"3.1. Pastagem";0.006765509012829122;0.0;0.0;0.09056604610992021;0.00040173597046914197;9.829488124781142e-05;0.0001737625189342574;0.09800534849340052;0.09800534849340052;0.007400992002360106;0.9240928939303629;0.015780260428766266;0.07590710606963713;0.007400992002360121
"3.2.1. Lavoura Temporária";0.0;0.0;0.0;0.0006295358611492345;0.0016209681176324422;0.0;0.0;0.0022505039787816764;0.0022505039787816764;-6.511064892605282e-05;0.7202689410529115;0.0556203412472394;0.2797310589470885;6.511064892605282e-05
"4.1. Infraestrutura Urbana";4.330277504160683e-05;0.0;0.0;5.021021424188056e-05;0.0;0.0007804009708852046;0.0;0.000873913960168692;0.000873913960168692;4.78189196432405e-06;0.8929951991321472;0.07017824675909204;0.1070048008678528;4.78189196432405e-06
"5.1. Rio, Lago e Oceano";0.00010454125072088747;0.0;0.0;0.0;0.0;0.0;0.014341096231896078;0.014445637482616966;0.014445637482616966;0.0018944815582457454;0.9927631265254521;0.03830498987537617;0.0072368734745479335;0.001894481558245743
"total";0.8383808067945481;0.0009684227668410861;0.03584022172001257;0.10540634049576064;0.0021853933298556236;0.000878695852133016;0.01634011904086271;1.0000000000000002;1.0000000000000002;0;0.9736586612889834;0.0055507531004790125;0.026341338711016626;0.0093002554525702
"adj population";0.8383808067945344;0.000968422766841086;0.03584022172001269;0.10540634049576059;0.0021853933298556245;0.0008786958521330157;0.016340119040862695;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";5.018686985850836e-18;5.2277647087310956e-17;9.810510561338383e-18;5.889984625588782e-18;3.558316318491309e-17;6.234978983707982e-17;1.587988462445933e-17;1.868096669065412e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9896691847295567;0.8265101158489713;0.9997172833381596;0.8592087125305589;0.7417283175013305;0.8881354896472965;0.877661674069353;0.9736586612889832;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002686141781377336;0.07738511077652069;0.027971033938692366;0.014488397416188554;0.05516068275747033;0.06655958100440455;0.03269502188272425;0.005569882191839643;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9973138582186226;0.9226148892234793;0.9720289660613076;0.9855116025838114;0.9448393172425297;0.9334404189955955;0.9673049781172758;0.02634133871101685;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.017322314482559165;0.0003360231072569576;2.0265255688586836e-05;0.014878604766960624;0.0011288504244463629;0.0001870259785669748;0.00020908250144177631;0.017041083258460224;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8226263542950704;0.0026041611864114924;0.00032955550341338133;0.0005057238271987746;0.011080105037535003;0.00018702046540084537;2.277140820696273e-05;0.0008024916485962263;0.8381581833718331;0.8381581833718331;-0.008772755029752008;0.9814690957090226;0.0027045485378008305;0.018530904290977368;0.008772755029752166
"1.1.2. Formação Savânica";0.0001838036723523071;0.0006409959339531687;0.0;4.0070105900904786e-05;0.000254366197616759;0.0;0.0;0.0;0.0011192359098231397;0.0011192359098231397;0.009373742934196171;0.5727085133057054;0.0541433092905646;0.4272914866942946;0.009373742934196173
"1.2. Floresta Plantada";0.0;0.0;1.6799067016408356e-05;0.0;0.0;0.0;0.0;0.0;1.6799067016408356e-05;1.6799067016408356e-05;0.0004232154774656949;1.0;0.27462421489360983;0.0;0.00042321547746569497
"2.2. Formação Campestre (Campo)";0.0012296837973795208;0.006550659408672692;5.1154794921711035e-05;0.02745931584465865;0.0023103333999746796;0.00010077730428242383;0.0;0.0004273359537099505;0.03812926050359963;0.03812926050359963;-0.009726906823583624;0.72016387105295;0.021529295800183357;0.27983612894705;0.009726906823583625
"3.1. Pastagem";0.005052526126355419;0.0006971623149819577;4.25051791306026e-05;0.0003211452910152347;0.09675042778970894;0.0006753192932344329;8.615604448847449e-05;4.942767481915428e-05;0.10367466971373421;0.10367466971373421;0.007449133550207908;0.9332118255776024;0.01552472512000881;0.0667881744223976;0.007449133550207904
"3.2.1. Lavoura Temporária";2.0824671163813666e-05;0.0;0.0;6.16058079920769e-05;0.0006454792080002675;0.002067758240356737;0.0;0.0;0.002795667927512895;0.002795667927512895;0.00023520737576154425;0.7396294173594047;0.05093248885648046;0.2603705826405953;0.00023520737576154414
"4.1. Infraestrutura Urbana";4.326050757995148e-05;0.0;0.0;0.0;5.016120448896897e-05;0.0;0.0007796392282929344;0.0;0.0008730609403618548;0.0008730609403618548;1.550574062651676e-05;0.8929951991321472;0.07007883323274904;0.1070048008678528;1.550574062651679e-05
"5.1. Rio, Lago e Oceano";0.00022897527217966487;0.0;0.0;1.4492803250363808e-05;3.2930426617503116e-05;0.0;0.0;0.014956724064091948;0.01523312256613948;0.01523312256613948;0.0010028567750777994;0.9818554271556956;0.036568588021748165;0.018144572844304374;0.0010028567750778004
"total";0.829385428342081;0.010492978844019313;0.0004400145444821033;0.028402353680016007;0.11112380326394211;0.003030875303274439;0.0008885666809883716;0.01623597934121728;1.0;1.0;0;0.965298014463149;0.005523096134158815;0.034701985536851;0.01849966185333571
"adj population";0.8293854283420611;0.010492978844019313;0.0004400145444821033;0.028402353680016038;0.11112380326394139;0.0030308753032744387;0.0008885666809883715;0.01623597934121726;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.9067827003041075e-18;1.8278128973545483e-17;6.948843642657402e-17;1.0624544753406362e-17;5.775573773418949e-18;3.001077693521644e-17;6.129033807552917e-17;1.5925848067593883e-17;2.1630042970558841e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.991850503015803;0.061088080275556594;0.038178435751892795;0.9667971941346228;0.8706543957994893;0.6822313798666716;0.8774121796078658;0.9212086163550499;0.9652980144631489;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0027871107483562825;0.0046022920155993265;0.008549736866489988;0.03154935682621477;0.014331951180643026;0.04596670376223903;0.06617065734873377;0.03373949786770306;0.005598249896478261;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9972128892516438;0.9953977079844006;0.99145026313351;0.9684506431737853;0.985668048819357;0.954033296237761;0.9338293426512663;0.966260502132297;0.03470198553685111;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013518148094021187;0.0009564799517399419;0.0;0.0018860756707147139;0.013848483848050541;0.001455819374312316;0.00018684342413784086;0.0005527970040950653;0.016202323683535802;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2004 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.819179350899245;0.00014601865765756706;0.0003292708081827297;1.0161874872509305e-05;0.010741057890150651;8.405406066368258e-05;2.2859448983361157e-05;0.0007595699682557065;0.8312723436080112;0.8312723436080112;-0.005186742541382291;0.9854524298784217;0.0027969054064538004;0.014547570121578257;0.005186742541382294
"1.1.2. Formação Savânica";0.00013918013385708222;0.0006181143625494866;0.0;0.0;0.00030214540533392926;3.311382737967722e-05;0.0;0.0;0.0010925537291201753;0.0010925537291201753;-0.0003171780309039437;0.5657519132237544;0.05830629016885685;0.4342480867762456;0.0003171780309039437
"1.2. Floresta Plantada";0.0;0.0;1.686401701376695e-05;0.0;0.0;0.0;0.0;0.0;1.686401701376695e-05;1.686401701376695e-05;0.0004707780728656005;1.0;0.27462421489360983;0.0;0.0004707780728656005
"2.2. Formação Campestre (Campo)";0.0012562191790050255;1.124267800917797e-05;2.028578273104174e-05;0.03525099428815791;0.002407347970915175;0.00010116693816152895;0.0;0.00035605986602695413;0.03940331670300681;0.03940331670300681;-0.004142160539976395;0.8946199771418726;0.024177977499146717;0.10538002285812742;0.004142160539976396
"3.1. Pastagem";0.005052164920203503;0.0;0.00012122148195182904;0.0;0.10150854610931993;0.0004681870423182482;0.00010722523599403886;0.00010556364509065335;0.1073629084348782;0.1073629084348782;0.00910464558828884;0.945471276710901;0.015544639818832024;0.05452872328909897;0.009104645588288857
"3.2.1. Lavoura Temporária";2.329813118817137e-05;0.0;0.0;0.0;0.001390015475560949;0.003101894863332787;0.0;0.0;0.004515208470081907;0.004515208470081907;-0.0007267917382259832;0.6869881831339936;0.040223982498856704;0.31301181686600643;0.000726791738225983
"4.1. Infraestrutura Urbana";4.342776507409119e-05;0.0;0.0;0.0;5.035514205085145e-05;0.0;0.0008143926165664747;0.0;0.0009081755236914173;0.0009081755236914173;3.6301777852457416e-05;0.8967348219827068;0.06863586914159316;0.10326517801729318;3.6301777852457444e-05
"5.1. Rio, Lago e Oceano";0.0003919600380560416;0.0;0.0;0.0;6.808602983556204e-05;0.0;0.0;0.014968583446323644;0.015428629514215248;0.015428629514215248;0.0007611474114817105;0.9701823115612609;0.035894074324898;0.02981768843873911;0.0007611474114817118
"total";0.8260856010666289;0.0007753756982162316;0.00048764208987936745;0.03526115616303042;0.11646755402316705;0.003788416731855924;0.0009444773015438747;0.01618977692569696;1.0;1.0;0;0.9754587406025087;0.005812683837815251;0.0245412593974913;0.010372872850488622
"adj population";0.826085601066611;0.0007753756982162317;0.00048764208987936745;0.035261156163030556;0.11646755402316612;0.003788416731855926;0.0009444773015438747;0.01618977692569694;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.9121056596481145e-18;5.825866262370153e-17;6.652678100760287e-17;9.977588225274876e-18;5.697800437887329e-18;2.7027966563879272e-17;5.925342589513934e-17;1.601505363434405e-17;2.476693840474774e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9916397887114039;0.7971804687346689;0.034582775695056925;0.9997118110697922;0.8715607274548611;0.8187839625059377;0.8622680664058742;0.9245700861118725;0.9754587406025088;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0028477470577334967;0.08091969242170616;0.00763079485036112;0.028042609873138318;0.014148190305735744;0.047883879642855634;0.06342585512231515;0.03386936997433454;0.005845212980169269;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971522529422665;0.9190803075782938;0.9923692051496389;0.9719573901268617;0.9858518096942642;0.9521161203571443;0.9365741448776849;0.9661306300256655;0.02454125939749119;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013812500334767774;0.0003145226713334899;0.0;2.0323749745018715e-05;0.011708724651116525;0.0013730437370462738;0.00018756581424988518;0.0009200921357832084;0.014168386547021088;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8119081563750743;0.002613561212476646;0.00036262964599553625;0.0006356861599670511;0.01030898348046252;3.0665092507920295e-05;2.281383590453953e-05;0.0006477292864023551;0.8265302250887908;0.8265302250887908;-0.008213492269362539;0.9823090937634539;0.002853370778957705;0.017690906236546122;0.00821349226936241
"1.1.2. Formação Savânica";0.00013875650836366754;0.0006530506398938671;0.0;1.8117829688318262e-05;0.00028799504333662393;0.0;0.0;0.0;0.001097920021282477;0.001097920021282477;0.009157682192776392;0.5948071145756508;0.056675859804816923;0.40519288542434917;0.00915768219277639
"1.2. Floresta Plantada";0.0;0.0;1.6830367045307166e-05;0.0;0.0;0.0;0.0;0.0;1.6830367045307166e-05;1.6830367045307166e-05;0.0005025708356896921;1.0;0.2733116907053725;0.0;0.0005025708356896922
"2.2. Formação Campestre (Campo)";0.0014015581896565728;0.006378816298122903;6.568517532263486e-05;0.027138196010119152;0.0023155396311265145;0.00010096507259915852;0.0;0.0004147919149118822;0.03781555229185882;0.03781555229185882;-0.009688520607333662;0.7176464276038524;0.021528298805038922;0.28235357239614756;0.009688520607333658
"3.1. Pastagem";0.004718487386856439;0.0006101740635654506;7.425601437152106e-05;0.00018689680804353118;0.10654769179846929;0.0004912923793210497;0.0001222205058169541;0.00017323190057877126;0.11292425085702301;0.11292425085702301;0.00809489798240379;0.9435324209799067;0.015240960096385302;0.05646757902009325;0.008094897982403773
"3.2.1. Lavoura Temporária";8.297468370446059e-06;0.0;0.0;0.000134708053794766;0.0013910387339776038;0.0039052876441317305;0.0;0.0;0.005439331900274546;0.005439331900274546;-0.0009111217117146872;0.7179719340043608;0.03845836616966385;0.28202806599563923;0.0009111217117146872
"4.1. Infraestrutura Urbana";4.334111057630283e-05;0.0;0.0;0.0;5.025466486677271e-05;0.0;0.0008127676012549404;0.0;0.000906363376698016;0.000906363376698016;5.143856627841812e-05;0.8967348219827068;0.06853819923597794;0.10326517801729318;5.143856627841804e-05
"5.1. Rio, Lago e Oceano";9.813578053060042e-05;0.0;0.0;1.3426822912340126e-05;0.00011764548718747385;0.0;0.0;0.015040318006417256;0.01526952609704767;0.01526952609704767;0.0010065450112625941;0.984989181119725;0.036414220924239994;0.015010818880275001;0.0010065450112625926
"total";0.8183167328194284;0.010255602214058867;0.0005194012027349993;0.02812703168452516;0.12101914883942679;0.004528210188559859;0.000957801942976434;0.016276071108310263;0.9999999999999999;0.9999999999999999;0;0.9660222984424052;0.005787737428249702;0.03397770155759483;0.018813134588410812
"adj population";0.8183167328194085;0.010255602214058869;0.0005194012027349993;0.028127031684525183;0.12101914883942574;0.004528210188559858;0.000957801942976434;0.016276071108310242;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.817689180597929e-18;1.8555161885750327e-17;6.51339711369761e-17;1.0752055221717997e-17;5.607036540364035e-18;2.4986375253245862e-17;5.826454447331532e-17;1.5919292243636432e-17;2.04036125935604e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9921685868230091;0.06367745416243174;0.03240340406738351;0.9648439378354297;0.8804201055804898;0.8624351524136644;0.8485758535101844;0.9240754667591703;0.9660222984424056;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0029257544291210703;0.00467237243502595;0.007066850746039215;0.03155514386807633;0.014035943753906113;0.046406241893615134;0.062273675802156175;0.03360920909260703;0.005848761769100217;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.997074245570879;0.9953276275649741;0.9929331492539608;0.9684448561319237;0.9859640562460938;0.9535937581063849;0.9377263241978439;0.966390790907393;0.033977701557594386;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.012817152888708216;0.0008897387627772196;0.0;0.0019776713488120143;0.012753118117107443;0.0012458450888562572;0.0001871915508861511;0.00045841618126082895;0.015164566969204065;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8105003242732791;0.0001462198285182324;0.00028536118964901804;1.017587495405279e-05;0.00960874244552975;3.0768735044543685e-05;2.289094259589047e-05;0.0005737431527952779;0.8211782264423659;0.8211782264423659;-0.0038207734517184356;0.9869968518096887;0.002900778962517978;0.013003148190311342;0.0038207734517184955
"1.1.2. Formação Savânica";0.000122484632558316;0.0005314210893394322;2.2080444941204095e-05;0.0;0.0002916425518021951;0.0;0.0;0.0;0.0009676287186411473;0.0009676287186411473;-0.0002618423829827852;0.5491993768908733;0.052549662643384946;0.4508006231091267;0.000261842382982785
"1.2. Floresta Plantada";0.0;0.0;0.00011293238052917982;0.0;0.0;0.0;0.0;0.0;0.00011293238052917982;0.00011293238052917982;0.0003998175286322756;1.0;0.36362067892678557;0.0;0.00039981752863227555
"2.2. Formação Campestre (Campo)";0.0014432019660886803;1.1258167120279054e-05;6.917116633552816e-05;0.03477982959252775;0.002541211762624955;0.0001447920147989344;0.0;0.0003252320069143767;0.0393146966764105;0.0393146966764105;-0.004524691208928701;0.8846521156907784;0.02408442887414506;0.1153478843092216;0.004524691208928698
"3.1. Pastagem";0.00514341354061564;1.688725068041858e-05;2.3204727706525247e-05;0.0;0.11022049309493008;0.0004686380092913948;8.308392943868921e-05;0.0002605671598830437;0.11621628771254579;0.11621628771254579;0.008016387730804878;0.9484083106109359;0.015111075795912709;0.05159168938906411;0.008016387730804889
"3.2.1. Lavoura Temporária";8.325512331808421e-06;0.0;0.0;0.0;0.0014710875777833908;0.004441104306659116;0.0;0.0;0.005920517396774315;0.005920517396774315;-0.0008352143309803267;0.7501209791358385;0.03738729253740935;0.24987902086416147;0.0008352143309803264
"4.1. Infraestrutura Urbana";4.348759579036317e-05;0.0;0.0;0.0;5.0424516659739104e-05;0.0;0.0008415897917641149;0.0;0.0009355019042142172;0.0009355019042142172;1.2062759584477396e-05;0.8996131252891628;0.06943040863936263;0.10038687471083718;1.2062759584477315e-05
"5.1. Rio, Lago e Oceano";9.621546998351668e-05;0.0;0.0;0.0;4.90734940205639e-05;0.0;0.0;0.015208919804532971;0.015354208768537051;0.015354208768537051;0.0010142533555886177;0.9905375154008718;0.0367278669308439;0.00946248459912824;0.0010142533555886173
"total";0.8173574529906474;0.0007057863356583623;0.0005127499091614554;0.0347900054674818;0.12423267544335068;0.0050853030657939885;0.0009475646637986945;0.01636846212412567;0.9999999999999999;0.9999999999999999;0;0.9766366143335614;0.006027226515364538;0.023363385666438585;0.009442521374610283
"adj population";0.8173574529906303;0.0007057863356583625;0.0005127499091614554;0.03479000546748195;0.12423267544334948;0.005085303065793986;0.0009475646637986945;0.016368462124125648;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.846136445693445e-18;6.147792372749876e-17;6.520327196686043e-17;1.00757525384217e-17;5.5780071044773364e-18;2.394965245670442e-17;5.932250099177224e-17;1.599494815807877e-17;2.464481933895071e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9916106121106759;0.7529489627249853;0.22024846520961455;0.9997075057960665;0.8872101699620066;0.8733214617103078;0.8881608020187912;0.9291599717310255;0.9766366143335614;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002940256811623756;0.07112820708315865;0.0611071194416306;0.028332019267082554;0.013972655529290636;0.04383290758958537;0.06589816661846197;0.033824307492033016;0.006045304579430764;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9970597431883762;0.9288717929168413;0.9388928805583694;0.9716679807329175;0.9860273444707094;0.9561670924104146;0.9341018333815381;0.966175692507967;0.023363385666438585;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.013714257434736643;0.0003487304926378602;0.0;2.0351749908109618e-05;0.011991589235231415;0.001288397518269745;0.00018782422490020464;0.0002905779280081601;0.013920864291846068;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.8057742723859158;0.002422514000737943;0.0002924904319821837;0.0006290625634594015;0.0096561729703444;3.6204836758562756e-05;2.283070908612826e-05;0.0005502095409854258;0.8193837574392698;0.8193837574392698;-0.00662259898472678;0.9833905847781427;0.002916099089541342;0.016609415221857327;0.006622598984726724
"1.1.2. Formação Savânica";0.00016722252599797566;0.0005366461105492849;0.0;3.4220569713089226e-05;0.0003669658310497735;0.0;0.0;0.0;0.0011050550373101233;0.0011050550373101233;0.009102182385864764;0.48562840078586983;0.04462495482165085;0.5143715992141302;0.009102182385864764
"1.2. Floresta Plantada";0.0;0.0;9.69226918482183e-05;0.0;0.0;0.0;0.0;0.0;9.69226918482183e-05;9.69226918482183e-05;0.00045842323481439776;1.0;0.39346592106384054;0.0;0.00045842323481439776
"2.2. Formação Campestre (Campo)";0.0013531866445360475;0.006371935304506906;6.777887921937295e-05;0.02692721681067243;0.002724435545511318;0.0001155767832534058;0.0;0.0004818388465039711;0.03804196881420345;0.03804196881420345;-0.010193381604547979;0.7078292120522116;0.02125788369393609;0.2921707879477884;0.010193381604547976
"3.1. Pastagem";0.0052428937990753564;0.0008761420073807515;6.708889768732658e-05;0.0002580872658105532;0.11157548129972956;0.0004187165504099581;9.63043315888269e-05;0.00013753367991756074;0.1186722478315999;0.1186722478315999;0.007138937694085384;0.9401986002494793;0.014819771996709976;0.05980139975052068;0.007138937694085398
"3.2.1. Lavoura Temporária";8.303605202986062e-06;0.0;3.106502592551451e-05;0.0;0.00143783804568231;0.004932264242341879;0.0;0.0;0.006409470919152689;0.006409470919152689;-0.0009067085063888839;0.769527517100258;0.03633103122276144;0.23047248289974198;0.0009067085063888839
"4.1. Infraestrutura Urbana";5.270315410980177e-05;0.0;0.0;0.0;5.029183336791938e-05;0.0;0.0008545957682207071;0.0;0.0009575907556984282;0.0009575907556984282;1.6140053197234003e-05;0.8924436280688602;0.06758611448910727;0.10755637193113976;1.6140053197234044e-05
"5.1. Rio, Lago e Oceano";0.0001625763397050975;0.0;0.0;0.0;0.0;0.0;0.0;0.015170410171232095;0.015332986510937192;0.015332986510937192;0.0010070057277018602;0.9893969554079285;0.03682055285661523;0.010603044592071509;0.001007005727701859
"total";0.8127611584545431;0.010207237423174887;0.0005553459266626161;0.027848587209655475;0.1258111855256853;0.005502762412763805;0.0009737308088956623;0.01633999223863905;0.9999999999999999;0.9999999999999999;0;0.9658678094805095;0.005906392006940311;0.03413219051949046;0.01772268909566362
"adj population";0.8127611584545241;0.010207237423174888;0.0005553459266626161;0.027848587209655495;0.12581118552568432;0.005502762412763802;0.0009737308088956624;0.016339992238639033;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";4.782664467145635e-18;1.8620905602416507e-17;6.259453591781126e-17;1.0788816539971982e-17;5.548123026805433e-18;2.2992157132750892e-17;5.733046807080418e-17;1.5980765319723683e-17;1.9863843607742957e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9914035187386256;0.052575059078263806;0.17452669983676827;0.9669150039085792;0.8868486600259443;0.8963251313379184;0.8776509487154156;0.9284221160986075;0.9658678094805098;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0029819048644824223;0.0038324010021995683;0.05206401998161941;0.031783718319058685;0.013876832811924679;0.04279300507454182;0.06447594265394682;0.03385014384508323;0.005973973698629725;NaN;NaN;NaN;NaN;NaN;NaN
