"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Cerrado  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.2. Floresta Plantada";0.0002779857289606907;0.0002228199887526634;0.008112845181815476;0.0;0.0009650176951747163;0.0;0.0;0.0;0.009578668594703547;0.009578668594703547;0.00023684950201091778;0.8469700252811141;0.043577656035039755;0.1530299747188859;0.000236849502010918
"2.2. Formação Campestre (Campo)";0.00018040102017916737;0.03132950921757923;0.0001809092487027265;0.04513347683864451;0.016256160045011635;0.0009486599106569627;0.00013675516620416636;0.0002831855382359857;0.09444905698521437;0.09444905698521437;-0.012961306619728705;0.47786053433768;0.012740959394796105;0.52213946566232;0.012961306619728705
"3.1. Pastagem";0.002724954441112263;0.010679682075463298;0.00015462329208407608;0.00804468841054199;0.3030927999096469;0.011112835341929011;0.0008841171168478961;8.98967732792005e-05;0.33678359736090463;0.33678359736090463;0.04714728668935499;0.8999630691183753;0.011091182739053383;0.10003693088162469;0.04714728668935514
"3.2.1. Lavoura Temporária";0.0;0.0;0.000140556661142888;0.00014799511028715007;0.0067726901050557545;0.058689141988420075;0.0;0.0;0.06575038386490586;0.06575038386490586;0.005829814172671159;0.8926053132861677;0.023163516897824154;0.10739468671383234;0.005829814172671172
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.559624353235642e-05;0.0;0.002831906776876228;0.0;0.0029175030204085847;0.0029175030204085847;0.0012440777166983464;0.9706611294200586;0.04898597027895327;0.029338870579941445;0.0012440777166983462
"5.1. Rio, Lago e Oceano";9.950172089256917e-05;0.0;0.0;9.821407045335995e-05;0.0;0.0;0.0;0.00607681675572679;0.006274532547072719;0.006274532547072719;0.000962952984317138;0.9684891599712604;0.05112118246880439;0.031510840028739606;0.0009629529843171378
"total";0.1673394985358281;0.27444708464563805;0.009815518096714465;0.08148775036548567;0.38393088405025977;0.07158019803757704;0.004161580737106931;0.007237485531389857;1.0;1.0;0;0.754862265466911;0.012479724411716008;0.24513773453308896;0.06813831001101892
"adj population";0.1673394985358286;0.2744470846456379;0.009815518096714458;0.08148775036548565;0.38393088405025955;0.07158019803757708;0.004161580737106931;0.007237485531389854;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.841797840019603e-17;2.343786060565668e-17;1.0834541832678809e-16;3.721901197734667e-17;2.190121503396582e-17;4.1990842187126e-17;1.64724804138185e-16;1.306085996653681e-16;5.566457303346324e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7280380665153872;0.7618800298792883;0.8265325479386645;0.5538682395355575;0.7894462584311649;0.8199075107002416;0.6804882461189321;0.8396309366520864;0.7548622654669113;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012817256593302089;0.011129223167682842;0.04189679911847211;0.01508621532614898;0.009487212140344233;0.02106596549772335;0.03298005237721201;0.04324433229225962;0.01244036578842457;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9871827434066979;0.9888707768323172;0.9581032008815279;0.984913784673851;0.9905127878596558;0.9789340345022767;0.967019947622788;0.9567556677077403;0.24513773453308874;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06558528924836657;0.1307026631910715;0.0029316468257761415;0.07270854705368232;0.0673815949025155;0.014122483752971579;0.0001711924870647129;0.0003954315826918582;0.17699942452207007;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2002 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.12058224532562002;0.022416855428454768;0.00044498336038392575;0.00030417010385519553;0.007914006750042661;0.00013445676859262748;7.815433365407209e-05;0.00017762845018440293;0.1520525005207877;0.1520525005207877;0.014215432638711042;0.7930303343425442;0.013946789811264987;0.20696966565745578;0.014215432638710945
"1.1.2. Formação Savânica";0.04238462984708021;0.20543215639375365;0.0005107716261395836;0.0271792746781508;0.04697498458892917;0.0006431517312954977;0.0002305994519891383;0.000557988170072696;0.3239135564874107;0.3239135564874107;-0.05459045321728223;0.6342190756740931;0.009181130804880294;0.3657809243259069;0.054590453217282175
"1.2. Floresta Plantada";0.0002779426166191089;0.00022278543197342773;0.008374253150872443;0.0;0.0010297536893249203;0.0;0.0;0.0;0.0099047348887899;0.0099047348887899;-3.593914642152358e-05;0.8454797876872361;0.04305382191727846;0.15452021231276392;3.59391464215212e-05
"2.2. Formação Campestre (Campo)";0.0002733290277459709;0.030899354315187675;0.00013933368850516768;0.04530311944940266;0.01624420269989509;0.0005314841894307231;0.000136733957074257;0.0003043792071453715;0.09383193653438691;0.09383193653438691;-0.01304560070412334;0.4828113020218898;0.012879531526407036;0.5171886979781102;0.013045600704123375
"3.1. Pastagem";0.002650300053096184;0.010351951700759025;0.0003043785877173289;0.007773558623883305;0.30797145173018176;0.010264306942970479;0.0008611119602639864;4.482486810888059e-05;0.34022188446698093;0.34022188446698093;0.04706666281704919;0.9052076476875516;0.011109505123772507;0.09479235231244842;0.04706666281704924
"3.2.1. Lavoura Temporária";0.0;0.0;9.507532874992752e-05;0.00015065615025868705;0.007068564857102448;0.06271042189258719;0.0;0.0;0.07002471822869825;0.07002471822869825;0.004259103296178254;0.8955469365514211;0.022579600916681222;0.10445306344857885;0.004259103296178263
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.558296855416568e-05;0.0;0.002921632404156644;0.0;0.0030072153727108094;0.0030072153727108094;0.0012210167344272882;0.9715407917468118;0.048330312044192365;0.02845920825318815;0.0012210167344272878
"5.1. Rio, Lago e Oceano";9.948628933716114e-05;0.0;0.0;7.555682471289198e-05;0.0;0.0;0.0;0.006868410386183468;0.007043453500233521;0.007043453500233521;0.0009097775814612979;0.9751481124927921;0.04774216500297502;0.024851887507207904;0.000909777581461298
"total";0.16626793315949864;0.26932310327012854;0.009868795742368378;0.08078633583026354;0.38728854728403017;0.07428382152487652;0.004228232107138097;0.00795323108169482;1.0000000000000002;1.0000000000000002;0;0.760163690732758;0.01257192141060252;0.23983630926724198;0.06767199306782706
"adj population";0.16626793315949912;0.26932310327012876;0.009868795742368373;0.08078633583026353;0.387288547284031;0.07428382152487648;0.004228232107138098;0.007953231081694817;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.848038744205681e-17;2.3528508174956565e-17;1.0726945333701681e-16;3.731704584147928e-17;2.18422981178897e-17;4.1279353252179904e-17;1.6339499304504766e-16;1.2477728964968257e-16;5.478893288603092e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7252285093960189;0.7627721272307905;0.8485587674006044;0.5607770049700852;0.7951989644153392;0.8442002660240953;0.6909820298711478;0.8636000030216425;0.7601636907327582;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012781459445266222;0.011254207825475718;0.042791340612676476;0.0152802154730727;0.00950041599237187;0.021153029953084903;0.03319968835310915;0.041609729358455735;0.012534934631046681;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9872185405547338;0.9887457921745243;0.9572086593873235;0.9847197845269273;0.9904995840076282;0.9788469700469151;0.9668003116468908;0.9583902706415443;0.23983630926724175;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06294051039033535;0.1277818937527498;0.0029890851829918706;0.07096643276172176;0.06450086547359835;0.014628592672222135;0.00017116593710833107;0.00035008622810010596;0.17216431619941386;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2003 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.11885003424500425;0.02223611394774597;0.00045598112542408957;0.00034704396911168636;0.007572602838837054;0.0001343612008074177;7.809878392868418e-05;0.00017750219727982955;0.149851738308139;0.149851738308139;0.014367995003225133;0.793117487904037;0.013960504037451322;0.20688251209596298;0.014367995003225054
"1.1.2. Formação Savânica";0.041637081285535366;0.20297322768038437;0.0004446820948545552;0.026735331038374017;0.0458936945525836;0.0007263025215234932;0.00023043554890617816;0.0006387802233132227;0.31927953494547473;0.31927953494547473;-0.052741887403243426;0.6357226363257118;0.00927314715790894;0.3642773636742882;0.05274188740324337
"1.2. Floresta Plantada";0.0002522213497957916;0.0001821185237381367;0.008397168551836193;0.0;0.001262988851749779;0.0;0.0;0.0;0.0100944972771199;0.0100944972771199;-0.00011568578497038397;0.8318560420902922;0.042797195558746275;0.16814395790970782;0.00011568578497038462
"2.2. Formação Campestre (Campo)";0.00029017465779015126;0.030941455879409774;0.00013923465435348512;0.04445516922761652;0.016729651501200017;0.001073103843185533;0.00013663677073267425;0.00030416286365448394;0.09406958939794262;0.09406958939794262;-0.014534031613792547;0.47257747707984366;0.012635423230832001;0.5274225229201563;0.014534031613792547
"3.1. Pastagem";0.0030908061957325922;0.010192166806979227;0.00046936228575729394;0.007788337536205742;0.30962657449045694;0.010798699914777908;0.0008283053136552295;0.00010577913564246227;0.3429000316792074;0.3429000316792074;0.045191985629338224;0.9029645549292963;0.011057718116468407;0.09703544507070372;0.04519198562933824
"3.2.1. Lavoura Temporária";0.0;1.256470397391272e-05;7.238277992389958e-05;0.00011154697099498471;0.00692098293493745;0.0665659924533513;0.0;0.0;0.07368346984318155;0.07368346984318155;0.005614990090464096;0.9034046930067465;0.022264031584667703;0.09659530699325347;0.005614990090464095
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.552213878083402e-05;0.0;0.003035996358087029;0.0;0.0031215184968678626;0.0031215184968678626;0.0011879542784419322;0.9726023924360381;0.04849990347044551;0.027397607563961923;0.001187954278441932
"5.1. Rio, Lago e Oceano";9.941557750591449e-05;0.0;0.0;9.812904184711979e-05;0.0;0.0;0.0;0.006802075432712519;0.006999620052065553;0.006999620052065553;0.0010286798005369642;0.9717778082405002;0.0476628097848464;0.028222191759499804;0.0010286798005369642
"total";0.16421973331136405;0.26653764754223136;0.009978811492149516;0.07953555778415007;0.38809201730854564;0.07929845993364565;0.004309472775309795;0.008028299852602517;1.0;1.0;0;0.7607062384394495;0.01259055505613808;0.2392937615605505;0.06739160480200629
"adj population";0.16421973331136439;0.2665376475422316;0.00997881149214951;0.07953555778415007;0.3880920173085467;0.07929845993364555;0.004309472775309795;0.008028299852602514;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.858189647114053e-17;2.3565161283849962e-17;1.0658545177955755e-16;3.755882236190033e-17;2.1811330459842538e-17;3.995544552715008e-17;1.6219614490560025e-16;1.242041952006128e-16;5.44458447989654e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7237256561588865;0.7615180427681403;0.8414998678392084;0.5589345252127671;0.7978174264901051;0.8394361316607098;0.7044936855109336;0.8472622544744022;0.7607062384394495;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012787619121478177;0.011306606466144025;0.042959287381093995;0.015304284228797144;0.00951854880606599;0.020555201461322562;0.03391532574405154;0.04059353404374336;0.012555655968070276;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9872123808785218;0.988693393533856;0.957040712618906;0.9846957157712029;0.990481451193934;0.9794447985386774;0.9660846742559485;0.9594064659562567;0.2392937615605505;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.062003408126269505;0.127128839723694;0.0031632858806266463;0.0701607771130671;0.06654691437750093;0.014234954779660497;0.00017104427756166763;0.0003950892387060683;0.1719021567585432;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2004 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.11825110456691391;0.02210765982263534;0.00040141478409321636;0.0004227192749810885;0.007616199541816528;8.495644140738047e-05;0.0;0.00017757452804407906;0.14906162895989153;0.14906162895989153;0.014029864519409574;0.7933034503381964;0.014015468783448608;0.20669654966180362;0.014029864519409546
"1.1.2. Formação Savânica";0.04131751435875278;0.19922346188833512;0.0003783795007350918;0.026564743024103703;0.04507066451547727;0.0007349982023575094;0.00023052944959934177;0.0006469013869416218;0.3141671923263024;0.3141671923263024;-0.05259756197066012;0.6341319741668523;0.009348912760934242;0.3658680258331477;0.05259756197066012
"1.2. Floresta Plantada";0.00025232412803330277;0.000161662802056888;0.00873852857716474;0.0;0.0013238677516117623;2.2700632714111325e-05;0.0;0.0;0.010499083891580803;0.010499083891580803;-0.00016314219035373735;0.8323134349057014;0.04214773056936776;0.16768656509429858;0.00016314219035373605
"2.2. Formação Campestre (Campo)";0.0003485962004952006;0.030532501255332304;0.00018432945091180185;0.04506734185822925;0.016961080570275587;0.0007778097373074271;0.0001366924491535791;0.0002830556670053763;0.09429140718871053;0.09429140718871053;-0.014830753376226823;0.47795810033923386;0.012732995499083126;0.5220418996607661;0.014830753376226843
"3.1. Pastagem";0.0027815564138089733;0.009457103642879848;0.0004225440224484411;0.00729425722965193;0.3099827703244623;0.010268943368611224;0.0007434222721379618;0.00012152610631204172;0.34107212338031273;0.34107212338031273;0.04831728513090466;0.9088481557867335;0.01118485434606653;0.0911518442132665;0.04831728513090472
"3.2.1. Lavoura Temporária";4.094172271667951e-05;8.724094440282565e-05;0.00021074536587377635;0.00011159242551771981;0.0082617241161887;0.07188800892065089;0.0;0.0;0.08060025349535059;0.08060025349535059;0.0031771638076979417;0.8919079755102473;0.021492804192656992;0.10809202448975275;0.003177163807697961
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.555698838694068e-05;0.0;0.0030769384230101417;0.0;0.003162495411397082;0.003162495411397082;0.001025087182503942;0.9729463675809273;0.048489580062757276;0.02705363241907266;0.0010250871825039421
"5.1. Rio, Lago e Oceano";9.945608858019699e-05;0.0;0.0;0.0;8.75447029983481e-05;0.0;0.0;0.006958814554873711;0.0071458153464522564;0.0071458153464522564;0.001042056896724574;0.9738307271441897;0.04711638109891852;0.026169272855810277;0.0010420568967245735
"total";0.16309149347930108;0.2615696303556423;0.010335941701227067;0.07946065381248368;0.38938940851121745;0.08377741730304855;0.004187582593901024;0.00818787224317683;0.9999999999999998;0.9999999999999998;0;0.7631869691136405;0.012706615424668718;0.23681303088635952;0.06759145753724072
"adj population";0.16309149347930144;0.2615696303556427;0.010335941701227059;0.07946065381248368;0.3893894085112187;0.08377741730304836;0.0041875825939010234;0.008187872243176825;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.864905406179447e-17;2.36858815000542e-17;1.0500332371351953e-16;3.757317564885481e-17;2.1801097788128812e-17;3.879860573588113e-17;1.6417127119699203e-16;1.2266211047174809e-16;5.423445201169731e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7250599160275759;0.7616459969663211;0.8454506449206571;0.5671655051389589;0.7960739649022394;0.8580833741939067;0.734776772520625;0.8498929084625952;0.7631869691136406;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012862964320497697;0.01143865057510087;0.04250729279131937;0.015480970612365098;0.009511483515568835;0.020599358397046102;0.035447119971579996;0.040043915632902674;0.012665068803687465;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9871370356795023;0.9885613494248991;0.9574927072086806;0.9845190293876349;0.9904885164844311;0.9794006416029539;0.96455288002842;0.9599560843670973;0.2368130308863594;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06162104878595523;0.12469233693461435;0.003194826248124654;0.06878662390850887;0.06217870611170084;0.017424489149399397;0.00017111397677388104;0.00037400158315709087;0.16922157334911714;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2005 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.11691647715254001;0.022088154452968987;0.0005404403936560382;0.00042103525352021193;0.007823223518143074;0.0001074983244569472;0.0;0.00017686710982629225;0.14807369620511154;0.14807369620511154;0.013361032260728527;0.7895830262154564;0.013999117482599868;0.2104169737845436;0.013361032260728462
"1.1.2. Formação Savânica";0.041109863240013124;0.1969878922423868;0.0003118793720278231;0.02627857505067185;0.04615599995914871;0.0006442403210544722;0.00022862596098664759;0.0006686933647958745;0.31238576951108527;0.31238576951108527;-0.053194876624296256;0.6305917601518553;0.009327507820749575;0.36940823984814475;0.05319487662429617
"1.2. Floresta Plantada";0.0002513189237006542;0.00015749542770765308;0.008480990326897106;0.0;0.0015298725698280951;2.261019834092654e-05;0.0;0.0;0.010442287446474435;0.010442287446474435;-0.00020271856527377804;0.8121774439144068;0.041176883609021206;0.18782255608559317;0.0002027185652737802
"2.2. Formação Campestre (Campo)";0.0002669437203207616;0.030519464482920804;0.00013781325779226765;0.04386579779890096;0.01666917693527276;0.0005341911616512354;0.00018223474720965142;0.0003426959595361329;0.09251831806360455;0.09251831806360455;-0.014324757743940139;0.47413094743836653;0.012769438324694201;0.5258690525616334;0.014324757743940153
"3.1. Pastagem";0.002745701978819058;0.00939401361485831;0.0006251622489191751;0.007583062282472872;0.309456031832924;0.010260067379125671;0.0008499447715566787;4.463274246063646e-05;0.3409586168511364;0.3409586168511364;0.04977949262223669;0.9076058399428385;0.011197275879921548;0.0923941600571615;0.0497794926222368
"3.2.1. Lavoura Temporária";0.0;4.387266594652108e-05;0.00014328328190824736;4.508993409851586e-05;0.008976480610052788;0.07575907711829692;0.0;0.0;0.084967803610303;0.084967803610303;0.0023598808926231733;0.8916209893544961;0.02117440063810637;0.10837901064550393;0.0023598808926231785
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;8.521614799214671e-05;0.0;0.003200976772162201;0.0;0.0032861929201543475;0.0032861929201543475;0.0011755893317608314;0.9740684280982066;0.04703375432886992;0.025931571901793404;0.0011755893317608314
"5.1. Rio, Lago e Oceano";0.00014442345044639784;0.0;0.0;0.0;4.210790001158309e-05;0.0;0.0;0.00718078404167048;0.007367315392128461;0.007367315392128461;0.001046357826160955;0.9746812318287229;0.04625270202545202;0.025318768171277095;0.0010463578261609551
"total";0.16143472846584;0.2591908928867891;0.010239568881200655;0.0781935603196644;0.3907381094733732;0.08732768450292618;0.004461782251915179;0.008413673218289416;0.9999999999999999;0.9999999999999999;0;0.7618480272857788;0.012710339834223336;0.23815197271422117;0.06772235293351017
"adj population";0.16143472846584048;0.2591908928867896;0.01023956888120065;0.07819356031966442;0.39073810947337434;0.08732768450292584;0.004461782251915179;0.00841367321828941;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.856810512965502e-17;2.3586852675595176e-17;1.0469013185357249e-16;3.757751660180883e-17;2.163943811688073e-17;3.7758384125768503e-17;1.58009101880484e-16;1.2062115838016277e-16;5.324506887639275e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7242337399370663;0.7600108555065185;0.8282565824102013;0.5609899027435565;0.7919781161095374;0.8675264613910422;0.71742110919649;0.8534660017530851;0.7618480272857789;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012902579722570699;0.011455620424075294;0.04198138314114418;0.015486972089704877;0.009475215949090765;0.020505081333981073;0.03386884622685225;0.039411028620841664;0.012668665864218031;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9870974202774293;0.9885443795759247;0.9580186168588558;0.9845130279102952;0.9905247840509093;0.9794949186660189;0.9661311537731477;0.9605889713791583;0.23815197271422106;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06231443810514306;0.12440600128880458;0.003517157108607099;0.06865552504152689;0.0630051700364248;0.01841745298401215;0.00017043229598429337;0.0003730627009159611;0.17042961978070942;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2006 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.1158173614252069;0.02177699912446429;0.0006564108020986126;0.0002965695630992826;0.007568380859894012;0.00010746026735680402;0.0;0.0002221779181163562;0.14644535996023625;0.14644535996023625;0.013788763050873232;0.7908571596713918;0.01406497831381059;0.2091428403286082;0.013788763050873176
"1.1.2. Formação Savânica";0.04104047197353263;0.19495469776652297;0.00035799755860494256;0.02632065796592735;0.046168874602860524;0.0006268419366754235;0.0001711930296276328;0.0006451652048309537;0.3102859000385824;0.3102859000385824;-0.054669643161444605;0.6283066608643244;0.009344541241979875;0.3716933391356756;0.05466964316144457
"1.2. Floresta Plantada";0.0002512299505050675;0.0001574396703803213;0.008933135302686267;0.0;0.0014559139637474745;0.00013392619485796812;0.0;0.0;0.010931645082177097;0.010931645082177097;-4.1642616138871415e-05;0.8171812417557177;0.04017538219591911;0.1828187582442823;4.164261613887055e-05
"2.2. Formação Campestre (Campo)";0.00026684921555570446;0.0300386247481366;0.0001377644684462071;0.04405836968091504;0.01656517334822742;0.0005243208985730391;0.00013609969646159894;0.00032037499180783075;0.09204757704812344;0.09204757704812344;-0.014157190498020396;0.4786477938238491;0.012897019342498615;0.5213522061761509;0.014157190498020417
"3.1. Pastagem";0.0026680936638112623;0.008644638433710073;0.0006861051753752291;0.007169715369029209;0.3103231843289702;0.009098810236199148;0.0009767579515368695;6.184121441992248e-05;0.3396291463730519;0.3396291463730519;0.05271839244721953;0.9137118755647325;0.011296288908110111;0.08628812443526745;0.05271839244721954
"3.2.1. Lavoura Temporária";4.5744461571321394e-05;4.38571339235811e-05;0.00011858915882696822;4.5073971132152376e-05;0.010095867647851557;0.07920730750379223;0.0;0.0;0.08955643987709781;0.08955643987709781;0.00014222716035678686;0.8844401096391483;0.020533614537490592;0.11555989036085168;0.00014222716035680594
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;0.00012805107596030433;0.0;0.003313720662561409;0.0;0.003441771738521713;0.003441771738521713;0.001155999601665797;0.9627950120784873;0.044829225883581285;0.03720498792151272;0.0011559996016657975
"5.1. Rio, Lago e Oceano";0.0001443723209265246;0.0;0.0;0.0;4.2092992759998885e-05;0.0;0.0;0.007475694568521183;0.007662159882207706;0.007662159882207706;0.0010630940154885398;0.975664131713107;0.04513557498670492;0.024335868286893048;0.0010630940154885398
"total";0.16023412301110943;0.25561625687713785;0.010890002466038226;0.07789038655010302;0.39234753882027146;0.08969866703745462;0.004597771340187511;0.008725253897696246;1.0000000000000002;1.0000000000000002;0;0.7640834712391766;0.012761146932001186;0.23591652876082336;0.06886847627560386
"adj population";0.16023412301110984;0.2556162568771385;0.010890002466038221;0.07789038655010302;0.39234753882027257;0.08969866703745422;0.00459777134018751;0.008725253897696246;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.8613425393203525e-17;2.36425862901664e-17;1.0148207237395001e-16;3.759674726164826e-17;2.1594551825487762e-17;3.731831861935917e-17;1.5575268480797558e-16;1.174274620833776e-16;5.234278486551684e-16;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.7228008569509075;0.7626850504278698;0.8203060862975299;0.5656457957436696;0.7909395462555071;0.8830377319957091;0.7207232411923873;0.8567881985067519;0.7640834712391769;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.012900627712737077;0.011569062451343754;0.04002366656212924;0.01560922177932875;0.009454855690734421;0.020529851196341764;0.032986546332992014;0.03859390607668583;0.012715523226647419;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.987099372287263;0.9884309375486563;0.9599763334378708;0.9843907782206712;0.9905451443092655;0.9794701488036582;0.967013453667008;0.9614060939233142;0.23591652876082314;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.06125599707005869;0.12132311822122976;0.0039137343267039194;0.06766403373837597;0.0586119240881634;0.020698264746611156;0.0002561021519206083;0.00037293062737304636;0.16704805248521826;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2007 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.11463191855193665;0.021215294749742514;0.0009815531636846325;0.0002958030416248281;0.007539818981022816;0.0002128910749040935;0.0;0.0001763475209026627;0.14505362708381822;0.14505362708381822;0.013994057581297764;0.790272679535945;0.01411221453649941;0.20972732046405496;0.013994057581297709
"1.1.2. Formação Savânica";0.041268931379497206;0.19362201030004073;0.0003963341815962159;0.025849363071615977;0.046973764469828795;0.000768201608400873;0.0002344592896672056;0.0005793565755043901;0.3096924208761514;0.3096924208761514;-0.05552930779968265;0.6252074550364024;0.009322546812458055;0.3747925449635976;0.05552930779968268
"1.2. Floresta Plantada";0.0001847347047127943;0.0001570327476772078;0.009671484850280833;0.0;0.0014539354131438997;4.731191609197932e-05;0.0;0.0;0.011514499631906714;0.011514499631906714;0.0006594652554717884;0.8399396551701749;0.03946021761422296;0.16006034482982512;0.0006594652554717893
