"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"total";0.5533603551786153;0.14812073995455785;0.00450393482011187;0.004354958166906598;0.06064300275927736;0.005007375620030778;0.16500692274531398;0.022557943394616777;0.01819269137211188;0.0032813410111070434;0.013678845290447198;0.001291889686908646;1.0;1.0;0;0.869407882690433;0.005861819886183374;0.130592117309567;0.030000626596325686
"adj population";0.5533603551786088;0.14812073995455866;0.004503934820111868;0.0043549581669065935;0.06064300275927758;0.005007375620030777;0.16500692274531428;0.022557943394616715;0.018192691372111845;0.003281341011107044;0.013678845290447215;0.001291889686908646;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7901365319855134e-18;2.2711465616265957e-18;1.1059446948465814e-17;1.049690741991161e-17;3.3368986692556064e-18;1.1974451259831443e-17;2.1697803026568343e-18;5.122682479794862e-18;5.458735786462865e-18;1.3569409149823246e-17;8.011917958396548e-18;1.7772708986028205e-17;9.303422205423914e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9621195818040325;0.7462778521111323;0.5192999759259465;0.8094924386913416;0.7028028807870078;0.023074479543871648;0.7667947562223439;0.8214593016802455;1.0;0.6673727894748762;0.9077466736264661;0.01055199987787064;0.8694078826904331;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003203360027598839;0.006713417959571658;0.015179533741749577;0.03548191435318067;0.010672671684066031;0.001524516129698637;0.0071057742452911065;0.01651562946372776;0.018874558214391837;0.017060124508159323;0.02060143919238883;0.0011575687214080462;0.005872474470637861;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967966399724012;0.9932865820404283;0.9848204662582504;0.9645180856468193;0.989327328315934;0.9984754838703014;0.9928942257547089;0.9834843705362722;0.9811254417856081;0.9829398754918407;0.9793985608076111;0.998842431278592;0.13059211730956688;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04192304333446972;0.07516302457631815;0.0009826817440297588;0.0013656908374225906;0.03604585144096564;0.0001581789417454382;0.035606966113201965;0.008055021932664719;0.0;0.0001812361302901298;0.0015830686456828579;0.00011821772970231234;0.10059149071324665;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1988 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.529532743140982;0.010884658735663568;0.001238837416650174;2.266669463856857e-05;0.0007404794632325766;0.005577056559012682;0.010504822876439734;0.00023876148270931242;0.0;4.3554642087367105e-05;0.0006057547860605756;0.00023306605474646667;0.559622401852223;0.559622401852223;-0.00890659098115417;0.9462322119135126;0.0031362462336911867;0.05376778808648741;0.008906590981154205
"1.1.2. Formação Savânica";0.01324122286852429;0.10779618628577049;0.0003755366321891261;0.0;0.008464154313825963;0.00027951247642603;0.017014028989785004;0.0002544164599754785;0.0;9.283007581711588e-05;0.00024648362287324043;0.0002476633210560192;0.14801203504624275;0.14801203504624275;-0.009980638472434487;0.7282933867647465;0.0067279251041168974;0.27170661323525347;0.009980638472434383
"1.2. Floresta Plantada";0.0003033280051689372;3.6520778414160606e-05;0.002457277476401143;0.0;0.0;0.0;0.0001141617328872073;0.0;0.0;0.0;0.0;0.0;0.002911287992871448;0.002911287992871448;0.0017000240826649264;0.8440516645615302;0.025840918832333883;0.15594833543846975;0.0017000240826649262
"2.1. Área Úmida Natural não Florestal";0.00018720367665159136;0.0001324575262874114;0.0;0.003715260199023288;0.00018410222093705265;0.00018112857861097607;8.010647318098559e-05;1.529955607497352e-05;0.0;6.218434124909771e-06;8.23847105492066e-06;0.0;0.0045100151359461094;0.0045100151359461094;-1.7642379822970173e-05;0.8237799845529568;0.03502003443995174;0.17622001544704324;1.7642379822970823e-05
"2.2. Formação Campestre (Campo)";0.0011384666784009009;0.01020843898321602;9.591295678605017e-05;0.0004526232158048762;0.045991903605883296;2.508390041739127e-06;0.006552406200703077;0.000720150440256993;0.0;4.088259390645917e-05;0.0004191518152053067;5.0154543036147795e-06;0.06562746033450834;0.06562746033450834;-0.0021342611262045175;0.7008027336645206;0.010167018783668172;0.2991972663354794;0.0021342611262045313
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;0.0;1.1200839778891049e-05;0.00011462542515541476;5.9625683738798556e-05;0.0;0.0;0.0;3.919698773136694e-06;0.0;0.00018937164744624107;0.00018937164744624107;0.0075608501717222484;0.6052934887623804;0.04954345355417525;0.3947065112376196;0.007560850171722247
"3.1. Pastagem";0.004073701038011742;0.005376054272614672;0.00022225076080617057;0.0;0.003108601156482387;0.0009986025939590062;0.13203982474226234;0.003204653419839131;0.0;0.0004900988213513649;8.130140709307302e-05;0.0007762758778337168;0.1503713640902536;0.1503713640902536;0.021025580873484325;0.8780915538081535;0.008116342229272315;0.12190844619184649;0.021025580873484356
"3.2.1. Lavoura Temporária";7.935425265832459e-05;0.00014753013626825497;3.4796971797290944e-05;3.6369257729283224e-05;0.00318656659348107;1.794734389105677e-05;0.004856646880357554;0.018872173284451604;0.0;2.533589175009878e-05;0.0;0.00012198279013160291;0.02737870340251614;0.02737870340251614;-0.004060398087668641;0.6893012063791601;0.013442167168293828;0.31069879362083985;0.004060398087668653
"3.3 Mosaico de Agricultura ou Pastagem";0.0018740663328683314;0.0034393548552044016;0.0001866998609064195;0.0;0.001719563612696549;0.0002732856281179845;0.0;0.0;0.017716949881355467;0.0003720801113401655;0.0001261137390413586;0.0;0.02570811402153068;0.02570811402153068;-0.00799116414017521;0.6891579003624073;0.012884159473358239;0.3108420996375927;0.007991164140175214
"4.1. Infraestrutura Urbana";1.3698357146533603e-05;0.0;0.0;0.0;0.0;9.229855983684762e-06;7.387408202652113e-05;5.016780083478254e-06;0.0;0.0022191687979554505;0.0;0.0;0.002320987873195668;0.002320987873195668;0.0009691814951372635;0.9561311472515246;0.025685741610717964;0.043868852748475407;0.0009691814951372636
"5.1. Rio, Lago e Oceano";0.0002720265206561218;1.0195000369365515e-05;0.0;0.00026545338892712306;8.662740198602274e-05;0.0002963249679699148;6.364307567713718e-05;7.833891456517762e-06;0.0;0.0;0.012285810445016719;0.0;0.013287914692058922;0.013287914692058922;0.0004888592930594082;0.924585288943714;0.02096899430079801;0.07541471105628605;0.0004888592930594095
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;0.0;3.780422667958614e-05;0.0;0.0;0.0;0.0;2.2539684533707027e-05;6.034391121329316e-05;6.034391121329316e-05;0.0013461992713918343;0.37352044440801446;0.06556310633698789;0.6264795555919855;0.0013461992713918343
"total";0.5507158108710688;0.13803139657380836;0.004611312075536374;0.004492372756123139;0.0634931992083038;0.007750221819168488;0.17139694496373795;0.023318305314847486;0.017716949881355467;0.0032901693683329318;0.013776773985118331;0.0014065431826051275;1.0;1.0;0;0.8727644629687905;0.005922645363616184;0.1272355370312095;0.033090695187459995
"adj population";0.5507158108710618;0.1380313965738085;0.004611312075536371;0.004492372756123133;0.06349319920830393;0.00775022181916849;0.17139694496373864;0.023318305314847448;0.017716949881355408;0.0032901693683329318;0.013776773985118354;0.0014065431826051275;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7697012845802498e-18;2.293265317281097e-18;1.0825617333872833e-17;1.0225969464134765e-17;3.2778471245999465e-18;9.362145751468817e-18;2.1172522418341037e-18;4.993489398544298e-18;5.465907567659695e-18;1.3402742818741406e-17;7.875400272009101e-18;1.6829636282450904e-17;8.843897485717721e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.961535392098909;0.780954108713445;0.5328803247642523;0.8270151211204276;0.7243595247893634;0.014789954123882454;0.7703744356131775;0.8093286810356277;1.0;0.6744846691828094;0.8917770196627927;0.016024879159387183;0.872764462968791;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003225386223328146;0.007187094187603253;0.015511173244417323;0.03579219289914343;0.010649369973590363;0.0009639797394841435;0.0069974635545559305;0.01609334973986892;0.01922866567598768;0.017150062952724487;0.02012645618591397;0.0020857940174870662;0.005936193029838992;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967746137766719;0.9928129058123968;0.9844888267555827;0.9642078071008566;0.9893506300264097;0.9990360202605159;0.9930025364454441;0.9839066502601311;0.9807713343240123;0.9828499370472755;0.979873543814086;0.9979142059825129;0.12723553703120905;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04236613546017365;0.06047042057607574;0.0009080210329406105;0.0015542251141997011;0.03500259120484102;0.00014949244458165262;0.03666307869598251;0.008892264060791764;0.0;0.0002036381504804353;0.0020042084940844057;7.560845335917226e-05;0.09414484184375534;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1989 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.5265428684877926;0.011712952387395103;0.0012950832306263488;2.267885223634856e-05;0.0010131640454580063;0.0035718185246771577;0.010732531354181835;0.0002439414583342247;0.0;5.201729889112582e-05;0.0006367694645278025;0.0002596272192864578;0.5560834523234071;0.5560834523234071;-0.008428109011481912;0.9468774269182272;0.003158381887113364;0.05312257308177282;0.008428109011481943
"1.1.2. Formação Savânica";0.013105987032772505;0.1064087950261465;0.00048730047481695423;0.0;0.008357036573017448;4.253537077831792e-05;0.017918095781960658;0.00026107169683065186;0.0;0.00010202421162237331;0.0002236096285695659;0.0002719085881264951;0.14717836438464146;0.14717836438464146;-0.006572566038591229;0.7229921019373047;0.006715624766718789;0.2770078980626953;0.006572566038591188
"1.2. Floresta Plantada";0.00031522381356078867;3.6540366842983215e-05;0.002460985776159508;0.0;2.4732428057769165e-05;0.0;0.0001010577231535154;0.0;0.0;0.0;0.0;0.0;0.0029385401077745643;0.0029385401077745643;0.0018545552074935995;0.837485855526838;0.025370865762718443;0.16251414447316204;0.0018545552074935986
"2.1. Área Úmida Natural não Florestal";0.00019036212257923584;0.00020414818397528474;0.0;0.0037913621427803847;0.00019304530055804577;0.00018884763206414393;9.861184019570103e-05;8.289232254923908e-06;0.0;0.0;8.242889873765e-06;0.0;0.004682909344281485;0.004682909344281485;-6.756866878941475e-05;0.8096168138318094;0.03461945948990743;0.1903831861681906;6.756866878941496e-05
"2.2. Formação Campestre (Campo)";0.0010695666808863847;0.01346976585287081;0.0001117086411596174;0.0004817228288495329;0.041622600634820615;2.5097354517201176e-06;0.006847848757167141;0.0006539595705418909;0.0;4.970971906178578e-05;0.00039241915028596203;5.018144412476242e-06;0.06470682971550794;0.06470682971550794;-0.00555745437002338;0.6432489556020584;0.00967531880650533;0.3567510443979416;0.005557454370023397
"2.5. Outra Formação não Florestal";9.711549294638545e-06;0.0;0.0;0.0;1.1206847505513797e-05;0.00011468690610076743;5.136358727330777e-05;0.0;0.0;1.4067913019592833e-05;3.921801158237935e-06;0.0;0.00020495860435205832;0.00020495860435205832;0.004821821177411652;0.5595613146534176;0.04563344367133321;0.44043868534658237;0.004821821177411651
"3.1. Pastagem";0.004318595271289146;0.005483133137681872;0.0002186463041521414;0.0;0.003238666286011573;0.0005017671379632844;0.13568458784012913;0.0032691470314515775;0.0;0.000488371507187752;2.8393713349690408e-05;0.0008486882880443487;0.1540799965172605;0.1540799965172605;0.022631009254782414;0.8806113117021608;0.00804174966103114;0.11938868829783922;0.022631009254782453
"3.2.1. Lavoura Temporária";5.582759699530162e-05;0.00014872028900713856;2.9320859432615966e-05;5.059550598036295e-05;0.0029717423299015443;4.995177534998188e-06;0.0051108925719133185;0.019871428360016753;0.0;3.9627986080555384e-05;0.0;9.755148892784755e-05;0.028380702165790434;0.028380702165790434;-0.004067845345456976;0.7001739507336568;0.013340838135038535;0.29982604926634315;0.0040678453454569725
"3.3 Mosaico de Agricultura ou Pastagem";0.0018602260390843575;0.003123178738388411;0.0001900500289209777;0.0;0.0016021055216272214;0.00021422325437673385;0.0;0.0;0.018335192325927688;0.00034636684212209853;0.00010751680620237536;0.0;0.025778859556649863;0.025778859556649863;-0.007443667230722176;0.7112491646744692;0.013237197696712725;0.2887508353255308;0.007443667230722175
"4.1. Infraestrutura Urbana";1.370570445142696e-05;0.0;0.0;0.0;0.0;9.234806545661538e-06;8.646050767788448e-05;5.019470903440235e-06;0.0;0.002291567472986636;0.0;0.0;0.002405987962565049;0.002405987962565049;0.0009777649884068706;0.9524434488623009;0.025149902429366124;0.04755655113769908;0.0009777649884068706
"5.1. Rio, Lago e Oceano";0.000173269013218648;1.8564363742182388e-05;0.0;0.0002689813456454412;0.000115075378526796;0.0003761612362709254;5.864538800486719e-05;0.0;0.0;0.0;0.012500730043172094;0.0;0.013511426768580954;0.013511426768580954;0.0003901767285585387;0.9251968912891493;0.021090464882316917;0.07480310871085072;0.0003901767285585389
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;0.0;2.0910420385591116e-05;0.0;0.0;0.0;0.0;2.706212880941518e-05;4.797254919500629e-05;4.797254919500629e-05;0.001461883308412034;0.5641169640456007;0.07236338907019306;0.43588303595439926;0.0014618833084120342
"total";0.5476553433119251;0.14060579834605028;0.004793095315268163;0.00461534067549207;0.05914937534548454;0.00502677978176371;0.17671100577204296;0.02431285682033346;0.018335192325927688;0.0033837529509719196;0.013901603497139493;0.0015098558576070406;1.0000000000000002;1.0000000000000002;0;0.8696518671448418;0.005924682907246452;0.13034813285515823;0.03213721066506512
"adj population";0.5476553433119185;0.14060579834605022;0.0047930953152681595;0.004615340675492065;0.05914937534548473;0.0050267797817637105;0.1767110057720432;0.02431285682033342;0.018335192325927636;0.003383752950971921;0.013901603497139514;0.0015098558576070406;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7725118256530424e-18;2.2904137532488366e-18;1.0651375591766362e-17;1.0002172464654188e-17;3.343155007553609e-18;1.1653766915842794e-17;2.099749380110119e-18;4.921073899193907e-18;5.387015367494884e-18;1.3247630967922972e-17;7.859217663480716e-18;1.6351344975143117e-17;8.957942781206456e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9614493402064596;0.7567881003332436;0.5134439468207863;0.8214696182478799;0.703686224777658;0.02281518408998774;0.7678332611335039;0.8173218189397539;1.0;0.6772265901765748;0.8992293619757136;0.017923650574370557;0.8696518671448422;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003244571335152089;0.00698176289674517;0.014787140216374927;0.03548058278958717;0.010833564638758512;0.0015113930587954429;0.006883294818756885;0.015835764071549983;0.019033909156685846;0.016963679084902088;0.020333916566826357;0.0019590784574079778;0.00593500021603196;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967554286648479;0.9930182371032549;0.985212859783625;0.9645194172104128;0.9891664353612415;0.9984886069412046;0.9931167051812431;0.98416423592845;0.9809660908433142;0.983036320915098;0.9796660834331736;0.998040921542592;0.13034813285515778;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04222494964826495;0.06839400663980755;0.0009551086632301128;0.001647957065423371;0.03505354942132785;0.00018054339650258177;0.03679081735426276;0.008882856920633418;0.0;0.00022884097915682605;0.0020213934508177198;4.1820840771182225e-05;0.09821092219009916;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1990 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.5239807172928873;0.0102671695778615;0.0013926228550369302;2.2663094999758053e-05;0.000745587893721348;0.005682382176832175;0.011682242844745025;0.00024654759761118055;0.0;1.571467365231069e-05;0.0005287747443287688;0.0002796425567693793;0.5548440653084458;0.5548440653084458;-0.010343782689675403;0.9443747352719699;0.003165842431862691;0.05562526472803009;0.010343782689675507
"1.1.2. Formação Savânica";0.012902458794365882;0.10441099040121059;0.00031457272511716417;0.0;0.008262337956421333;0.00026369952297433403;0.018356478484910742;0.00023477096861588214;0.0;9.759201790416637e-05;0.00019663506681113162;0.00028911243138350596;0.1453286483697147;0.1453286483697147;-0.012823323608781266;0.7184474057419837;0.006738593185695883;0.28155259425801626;0.01282332360878119
"1.2. Floresta Plantada";0.00027437509903849967;3.330249503341504e-05;0.002652534738754245;0.0;0.0;0.0;0.00013148506295297354;0.0;0.0;0.0;0.0;0.0;0.0030916973957791334;0.0030916973957791334;0.0018673074512763628;0.8579541912399173;0.02611372539591108;0.14204580876008266;0.001867307451276363
"2.1. Área Úmida Natural não Florestal";0.00015110252675852665;0.00011003386108903944;0.0;0.003179858055214917;0.0001934813011224702;0.00020320121089333672;9.78042945510795e-05;6.21260468047321e-06;0.0;6.217446591562999e-06;8.237162724763949e-06;0.0;0.00395614846362617;0.00395614846362617;8.621790582529875e-05;0.8037762193333583;0.035239311844631784;0.1962237806666417;8.621790582529886e-05
"2.2. Formação Campestre (Campo)";0.0010948551510172745;0.009707924422837275;7.924616998923969e-05;0.0005170712292715082;0.04632410834113708;1.2047693148329561e-05;0.006888361829932015;0.0007378985593030452;0.0;5.486170856456266e-05;0.0004093599262937373;5.014657812364002e-06;0.06583074968930643;0.06583074968930643;-0.0025962737750646475;0.7036849581657132;0.010225451172031136;0.2963150418342868;0.0025962737750646336
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;0.0;1.1199061002663574e-05;0.00011460722178983187;5.1327899920686566e-05;0.0;0.0;0.0;3.9190762959712185e-06;0.0;0.00018105325900915324;0.00018105325900915324;0.007759022159718891;0.6330028104273884;0.05234565379839177;0.3669971895726116;0.007759022159718892
"3.1. Pastagem";0.003897330032707399;0.004840140067567036;0.000239591226664642;0.0;0.0032344293760677816;0.001161490141772016;0.13819807799507988;0.0035217649398896554;0.0;0.0005148822650570441;1.5771494448722555e-05;0.0009045976610907127;0.1565280752003449;0.1565280752003449;0.024141684902713182;0.8828964249269409;0.008002206353789053;0.11710357507305913;0.02414168490271318
"3.2.1. Lavoura Temporária";6.535479235611427e-05;0.00012211415124420958;9.266764904169899e-05;5.9329692146577805e-05;0.0027935918688641263;4.991706892242096e-06;0.005095823920005466;0.020269067526640178;0.0;3.960045260814817e-05;0.0;0.00011568608172059449;0.02865822784151936;0.02865822784151936;-0.003629117014020666;0.7072686991927262;0.013374215974618926;0.29273130080727383;0.0036291170140206643
"3.3 Mosaico de Agricultura ou Pastagem";0.001862131292926899;0.0029882646917002457;0.0001877694824515763;0.0;0.0015627228378952336;0.00021865258364560893;0.0;0.0;0.018163386016686444;0.00036836607372215465;0.00010516025239096031;0.0;0.02545645323141912;0.02545645323141912;-0.007293067214732678;0.7135081172371899;0.013247495152448255;0.2864918827628101;0.007293067214732676
"4.1. Infraestrutura Urbana";1.859624284595877e-05;0.0;0.0;0.0;0.0;9.228390214266497e-06;9.329544374720716e-05;5.015983381683825e-06;0.0;0.002356692264181586;0.0;0.0;0.002482828324370702;0.002482828324370702;0.000982297638913497;0.9491966242889197;0.024803011140917517;0.05080337571108029;0.0009822976389134972
"5.1. Rio, Lago e Oceano";0.0002533613938663508;4.918293646095192e-06;0.0;0.00026344429781870784;0.00010701727800974917;0.00026977477056590484;4.32848714228831e-05;7.8326473765946e-06;0.0;1.1199061002663574e-05;0.012602132722149998;0.0;0.013562965335858948;0.013562965335858948;0.00030702510958510666;0.9291576296247978;0.021176387586417156;0.07084237037520225;0.0003070251095851056
"3.2.2. Lavoura Perene";0.0;2.0466798744107212e-05;0.0;0.0;0.0;0.0;3.1577455790137294e-05;0.0;0.0;0.0;0.0;2.7043326078049028e-05;7.908758061229352e-05;7.908758061229352e-05;0.0015420091342423113;0.3419415016704324;0.04202074612079132;0.6580584983295676;0.0015420091342423117
"total";0.5445002826187703;0.13250532476093352;0.004959004847055496;0.004042366369451469;0.06323447591424179;0.007940075418728045;0.18066976010305807;0.025029110827498695;0.018163386016686444;0.0034651259632841993;0.013869990445444054;0.0016210967148546052;1.0000000000000002;1.0000000000000002;0;0.8722792159018098;0.005963838754415106;0.1277207840981902;0.03668556430227466
"adj population";0.5445002826187642;0.13250532476093324;0.004959004847055495;0.004042366369451466;0.06323447591424193;0.007940075418728045;0.18066976010305782;0.025029110827498643;0.018163386016686413;0.0034651259632842006;0.013869990445444081;0.0016210967148546052;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.771961234445866e-18;2.3281775004105827e-18;1.0492875337482851e-17;1.0650926206081441e-17;3.278312911142778e-18;9.277256793106494e-18;2.0831510959934724e-18;4.851272061677927e-18;5.4213883141763324e-18;1.3079670863990482e-17;7.854948903766725e-18;1.5967865447345698e-17;8.705780666962063e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9623148674465429;0.7879758084408245;0.5348925481146157;0.7866328196388616;0.7325767735303382;0.014434021812879871;0.7649209138056559;0.8098197201784404;1.0;0.6801173432517718;0.9085898632532573;0.016682117624594976;0.8722792159018099;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003272056421163448;0.007418552225979889;0.015351713909324891;0.0352749999160212;0.010805447530375243;0.0009455223810625597;0.006802999109506461;0.01553327985424459;0.019017571775046187;0.01687161505848855;0.020562199584218618;0.0018257764049107773;0.005984064786291886;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9967279435788365;0.9925814477740201;0.9846482860906751;0.9647250000839788;0.9891945524696247;0.9990544776189374;0.9931970008904936;0.9844667201457554;0.9809824282249539;0.9831283849415114;0.9794378004157814;0.9981742235950892;0.1277207840981901;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.0410391306517659;0.05618866871944586;0.0008783253140497767;0.001552580816822506;0.033820735146209424;0.00013289207443864274;0.03665999441053003;0.009520086601717034;0.0;0.0002522721203782321;0.0019216652274179;0.00010408850906848899;0.0910352197959219;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1991 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.5228278361156734;0.011433461204362267;0.0013115863073866329;2.2664811238772503e-05;0.0010696400387723822;0.00354535028375794;0.011540608442542568;0.0002469561701848648;0.0;4.138946308738151e-05;0.0006292090651042761;0.00026080269224172306;0.5529295045943523;0.5529295045943523;-0.009648814963483476;0.9455596631603831;0.0031832828379963563;0.05444033683961691;0.00964881496348391
"1.1.2. Formação Savânica";0.012802080919675987;0.10328959660117892;0.0002813998227177854;0.0;0.00822966401797046;2.9022657711190694e-05;0.01890444545824569;0.00019263788967022514;0.0;8.846072476192337e-05;0.00021729169086531455;0.00029880223579276756;0.14433340201859027;0.14433340201859027;-0.00797751875850012;0.7156319684605991;0.006746246233846223;0.28436803153940093;0.00797751875850003
"1.2. Floresta Plantada";0.00032562093575341756;3.33050169767443e-05;0.0030945547466815046;0.0;3.9344278099053566e-05;0.0;0.00014805820974538107;0.0;0.0;0.0;0.0;1.0919984708990463e-05;0.003651803171965092;0.003651803171965092;0.0015617365190618785;0.8474045836967377;0.025279865386779087;0.15259541630326234;0.0015617365190618787
"2.1. Área Úmida Natural não Florestal";0.00015065651641911894;8.710601093676068e-05;0.0;0.0037592354684741194;0.00020128227753516139;0.0001841361241909176;0.00014510107078943502;0.0;0.0;0.0;8.237786511587274e-06;0.0;0.0045357552548571;0.0045357552548571;-0.00013133377040847874;0.8288003336265888;0.0357290968187726;0.17119966637341122;0.0001313337704084783
"2.2. Formação Campestre (Campo)";0.0011055420723904007;0.013227813952442494;6.840976684171712e-05;0.0002900053886819391;0.041779345726514566;2.5081816169392877e-06;0.006561782338518055;0.0006000344862935851;0.0;8.893028594241837e-05;0.0003761619201137804;2.55181740015776e-05;0.06412605229335748;0.06412605229335748;-0.005033747503863144;0.6515190664690643;0.009807184652697072;0.3484809335309357;0.0050337475038631785
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;0.0;1.1199909089185658e-05;9.934668493195174e-05;5.754970432696047e-05;0.0;0.0;0.0;3.919373081191411e-06;0.0;0.00017201567142928928;0.00017201567142928928;0.00474484722850869;0.5775443836394308;0.05124788906007211;0.42245561636056916;0.004744847228508691
"3.1. Pastagem";0.004068275479343439;0.00521552745220179;0.00016937458197386544;0.0;0.003382347992789902;0.0005537267139830997;0.1421916695428871;0.0034780485182726497;0.0;0.00045444046710070313;7.180795020458025e-05;0.0009140817519102348;0.16049930045066735;0.16049930045066735;0.024677760736643933;0.88593326664743;0.007951075418392654;0.11406673335257;0.02467776073664396
