"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"4.1. Infraestrutura Urbana";1.8340925191795308e-05;0.0;0.0;0.0;7.966100347566925e-05;0.0002875957162236123;4.3298805135536215e-05;0.0;0.012400996610363117;0.0;0.0;0.01282989306038973;0.01282989306038973;0.0048224463755526204;0.9665705358565488;0.05485267859863195;0.03342946414345116;0.004822446375552621
"5.1. Rio, Lago e Oceano";0.0002054879166314187;0.0;0.0;3.712045295450821e-05;5.826480301393933e-05;6.89537318476497e-05;0.0;0.0;0.0;0.014618595195041184;0.0;0.0149884220994887;0.0149884220994887;0.0003577685040726137;0.9753258280296142;0.059048207615926614;0.024674171970385794;0.0003577685040726149
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;0.00011129783492337164;0.0;0.0;0.0;0.0;0.0;0.00011129783492337164;0.00011129783492337164;0.0070390894559759914;0.0;0.0;1.0;0.0070390894559759914
"total";0.26895482376310365;0.012747755406077706;0.01737040041438693;0.006360069816597338;0.00622585938119988;0.45994199872714286;0.08466809182437651;0.10358208333671433;0.01765233943594235;0.015346190603561315;0.007150387290899363;1.0;1.0;0;0.843719923462699;0.0177236771842983;0.15628007653730103;0.06970614033752215
"adj population";0.26895482376310675;0.012747755406077704;0.01737040041438692;0.006360069816597338;0.006225859381199881;0.45994199872713804;0.0846680918243764;0.10358208333671388;0.017652339435942344;0.015346190603561297;0.007150387290899363;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.368867607236165e-17;2.239729062344723e-16;2.0689853626173804e-16;2.9843157889090886e-16;2.954884583963056e-16;5.585508002329767e-17;1.0013163282087301e-16;8.955808027281672e-17;2.1686325412480652e-16;2.4141934526358166e-16;2.8454002847381593e-16;2.0768475768349783e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8956767692441564;0.31501465509771315;0.5925949573570112;0.2941887219652103;0.15890314774966433;0.8313225681131834;0.8585499523977356;1.0;0.7025129250071609;0.9525878814282887;0.0;0.8437199234626983;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016061370016842352;0.024381317935955223;0.030307586045557496;0.03247414178667727;0.01626116474441184;0.011646325506055988;0.029162039193660762;0.02824925268799361;0.03663281225574735;0.057308111532576575;0.0;0.017742783387660162;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9839386299831576;0.9756186820640448;0.9696924139544425;0.9675258582133227;0.9837388352555881;0.9883536744939441;0.9708379608063392;0.9717507473120064;0.9633671877442527;0.9426918884674235;1.0;0.1562800765373017;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05611647228467176;0.017464051267124255;0.0044763875444131;0.008978018011286117;0.0012902387825396056;0.05905005089283066;0.023952611237901877;0.0;0.000857792900053226;0.0007396538088950307;0.00022259566984674328;0.0865739361997812;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1989 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.236240617107655;0.003539793390238879;0.004522351953831769;0.0005292911911044245;0.001090018650437415;0.029058757227853477;0.0007633516134464227;0.0;0.00023441046326441685;0.00018615927348115873;0.0016491305391681007;0.2778138814104811;0.2778138814104811;-0.012835334053678253;0.8503556982402926;0.015232408324784117;0.14964430175970744;0.01283533405367826
"1.1.2. Formação Savânica";0.004904824118122268;0.0038762246830057723;0.0008209123535342323;0.0003956972078749374;0.00010751381151471225;0.008748949202729409;0.0005331342088102596;0.0;0.0001858339324465248;0.0;0.00044841179202048355;0.020021501310058597;0.020021501310058597;-0.007322877049474272;0.1936030981382198;0.015486881255217175;0.8063969018617803;0.007322877049474274
"1.2. Floresta Plantada";0.0016405528837399042;0.0;0.010537786423726644;0.0;0.0;0.0002895380488114101;0.0;0.0;0.0;0.0;0.0;0.012467877356277959;0.012467877356277959;0.005531429091621559;0.8451949054840955;0.04489775234345115;0.15480509451590452;0.005531429091621564
"2.2. Formação Campestre (Campo)";4.31319899790146e-05;0.0;4.3233836824896464e-05;0.0018687472031409648;2.162263260570106e-05;0.0159319677627134;6.486789781710319e-05;0.0;0.0;0.0;4.3233836824896464e-05;0.018016805159905978;0.018016805159905978;-0.011664599709413035;0.10372245170856455;0.010765688111620623;0.8962775482914355;0.011664599709413023
"2.5. Outra Formação não Florestal";8.366987934373821e-05;0.0;0.0;9.655262514372196e-05;0.000988085351227679;0.00044252312575829647;0.0;0.0;0.00012120214285658376;3.378828853816921e-05;0.0;0.0017658214128681885;0.0017658214128681885;0.0041712483206511235;0.5595613146534176;0.06181346138415152;0.44043868534658237;0.004171248320651124
"3.1. Pastagem";0.005827124275820905;0.003523698336918806;0.0003565729856443726;0.002247603756393801;0.0017852919732502047;0.3849815186897573;0.010868007418562989;0.0;0.001580523844776402;5.384566432565583e-05;0.005238933613623669;0.41646312055907403;0.41646312055907403;0.04208776849876477;0.9244072276386557;0.013111776130747441;0.07559277236134432;0.04208776849876478
"3.2.1. Lavoura Temporária";0.00012887794531172325;0.0;8.107235361707548e-05;5.9446259476077695e-05;0.0;0.01859058497022121;0.07382834794749175;0.0;0.000229997390556374;0.0;7.257077682716202e-05;0.09299089764350138;0.09299089764350138;-0.006889943292161447;0.7939309095662996;0.026490744670603382;0.20606909043370036;0.006889943292161443
"3.3 Mosaico de Agricultura ou Pastagem";0.01588619708428911;0.0017589078504208666;0.0016373765407205298;0.0011177926546603995;0.0018067820562849323;0.0;0.0;0.10670897460653005;0.0028112780702217225;0.00045290249446204296;0.0;0.13218021135758964;0.13218021135758964;-0.025471236751059598;0.8072991676329535;0.02197216461210044;0.1927008323670465;0.025471236751059598
"4.1. Infraestrutura Urbana";1.8318246234714527e-05;0.0;0.0;0.0;7.956250089415037e-05;0.0002872400977999698;4.324526521140212e-05;0.0;0.012768978072551576;0.0;0.0;0.013197344182691813;0.013197344182691813;0.004734879733981788;0.9675414913629339;0.05407633695040065;0.03245850863706612;0.004734879733981789
"5.1. Rio, Lago e Oceano";0.00020523382630646678;0.0;0.0;3.707455269862848e-05;5.8192757304518724e-05;0.00010864971948988928;0.0;0.0;0.0;0.014562228539050077;0.0;0.01497137939484958;0.01497137939484958;0.0003175448650075234;0.9726711316967719;0.05914828054549911;0.027328868303228115;0.0003175448650075234
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;0.00011116021270448053;0.0;0.0;0.0;0.0;0.0;0.00011116021270448053;0.00011116021270448053;0.007341120345759829;0.0;0.0;1.0;0.007341120345759831
"total";0.2649785473568028;0.012698624260584324;0.017999306447899523;0.006352205450492956;0.005937069733519313;0.4585508890578388;0.08610095435133994;0.10670897460653005;0.017932223916673602;0.015288924259857103;0.007452280558464312;1.0;1.0;0;0.8463615086241368;0.017832189673435143;0.15363849137586316;0.0641839908557866
"adj population";0.26497854735680565;0.012698624260584324;0.01799930644789951;0.006352205450492955;0.005937069733519313;0.45855088905783387;0.0861009543513398;0.10670897460652967;0.017932223916673595;0.015288924259857088;0.00745228055846431;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.375617071668143e-17;2.232536241089885e-16;2.0199427853182567e-16;2.974728012766013e-16;2.989732969487438e-16;5.569811966860324e-17;9.966899486389197e-17;8.817407740957997e-17;2.1505149696392392e-16;2.406439370672703e-16;2.786106598050915e-16;2.0632974573612018e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8915462004912765;0.305247608202513;0.5854551370759277;0.2941887219652103;0.16642643519060918;0.8395611651320934;0.8574625972928347;1.0;0.7120688505723389;0.9524691398521049;0.0;0.8463615086241364;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01611415744836879;0.024571466891216427;0.029845811863374483;0.032561180900464434;0.01725145236822706;0.011746934261537249;0.028877718751514108;0.028199518427546134;0.03666153943213486;0.057682185574397124;0.0;0.017849821648296033;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9838858425516313;0.9754285331087835;0.9701541881366256;0.9674388190995356;0.982748547631773;0.9882530657384627;0.9711222812484859;0.9718004815724539;0.9633384605678651;0.9423178144256029;1.0;0.1536384913758636;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05747586049829562;0.0176447991551571;0.003860181865102629;0.008966916494703983;0.001555472123281019;0.06296320373863351;0.024545212807696365;0.0;0.0008567322202804734;0.0008183017115990059;0.00022232042540896107;0.08945450052007933;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1990 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.2337157731439343;0.003623224709187677;0.0052496475921881;0.0004471747446879134;0.0006838337684708996;0.02799386051013711;0.0010152067170500045;0.0;7.784023000992048e-05;0.00018615324366868773;0.0016154406718417939;0.2746081553311764;0.2746081553311764;-0.012423436399114501;0.8510882455842375;0.015323319961790509;0.14891175441576254;0.012423436399114418
"1.1.2. Formação Savânica";0.004914936164511253;0.003765600384235103;0.00044676177058985153;0.0003684593334684876;0.00010751032907674744;0.009123184511654645;0.0004687506084377114;0.0;0.00018582791317204846;0.0;0.00044839726768889856;0.01982942828283474;0.01982942828283474;-0.007366901905723689;0.18989959420538496;0.015377507864343604;0.8101004057946151;0.007366901905723689
"1.2. Floresta Plantada";0.0014325093149891578;0.0;0.010690057185313453;0.0;0.0;0.00045129044276500773;0.0;0.0;0.0;0.0;0.0;0.012573856943067618;0.012573856943067618;0.006491933128530998;0.850181231877879;0.04462782342655699;0.14981876812212103;0.006491933128531
"2.2. Formação Campestre (Campo)";4.3130592907538064e-05;0.0;0.0;0.0018254428088077881;2.1621932235435838e-05;0.015665072027216568;6.486579670630753e-05;0.0;0.0;0.0;4.323243645453843e-05;0.017663365594328177;0.017663365594328177;-0.011436709062468891;0.10334626201667643;0.01080509606667308;0.8966537379833236;0.011436709062468874
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;9.654949774527272e-05;0.0009880533465401777;0.00044250879216420526;0.0;0.0;0.0;3.3787194114884296e-05;0.0;0.00156089883056454;0.00156089883056454;0.004174691098575309;0.6330028104273884;0.07135917267280206;0.3669971895726116;0.00417469109857531
"3.1. Pastagem";0.005876661000638992;0.0035641268959329176;0.0006281670383177072;0.002168271576042666;0.0018700997802181857;0.3862431804213804;0.011107659443662585;0.0;0.0016357650976045065;5.384392023172923e-05;0.005454997172072481;0.41860277234610216;0.41860277234610216;0.04065589871613329;0.9226961834405455;0.013110099545930634;0.07730381655945451;0.04065589871613334
"3.2.1. Lavoura Temporária";0.00023903941904558125;0.0;0.00043235565730958804;5.944433397545643e-05;0.0;0.01866946315649128;0.0753986850793828;0.0;0.00022998994080053895;0.0;0.00014513685243082916;0.09517411443943606;0.09517411443943606;-0.007075702929725798;0.792218404378878;0.026125580548806582;0.20778159562112197;0.007075702929725786
"3.3 Mosaico de Agricultura ou Pastagem";0.015828638935734045;0.001509574387755354;0.0016188008278799175;0.0012242408853004754;0.0018850506418947805;0.0;0.0;0.10579231307764085;0.0028861265798585775;0.00045288782467386545;0.0;0.13119763316073785;0.13119763316073785;-0.025405320083097004;0.8063583963289067;0.022000619209535294;0.1936416036710933;0.025405320083096997
"4.1. Infraestrutura Urbana";1.831765289554035e-05;0.0;0.0;0.0;7.955992381619372e-05;0.00039943238218679113;4.3243864470871676e-05;0.0;0.013056031775066501;0.0;0.0;0.013596585598435898;0.013596585598435898;0.004571545435821467;0.9602434140942281;0.053092191608393874;0.03975658590577191;0.004571545435821471
"5.1. Rio, Lago e Oceano";0.00011571270740554395;0.0;0.0;3.707335183124198e-05;9.986020688742886e-05;0.0001595222060820476;0.0;0.0;9.654949774527272e-05;0.01457331489121053;0.0;0.015082032861162064;0.015082032861162064;0.00021795421273763157;0.9662699335935315;0.058512024798324125;0.03373006640646847;0.00021795421273763244
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;0.00011115661215735597;0.0;0.0;0.0;0.0;0.0;0.00011115661215735597;0.00011115661215735597;0.007596047788331184;0.0;0.0;1.0;0.007596047788331184
"total";0.26218471893206197;0.012462526377111052;0.01906579007159862;0.006226656531859303;0.005735589929139849;0.4592586710622355;0.08809841150971028;0.10579231307764085;0.01816813103425737;0.015299987073899696;0.00770720440048854;1.0;1.0;0;0.8460484521135118;0.01784140348191393;0.15395154788648824;0.06370807038012985
"adj population";0.2621847189320647;0.01246252637711105;0.019065790071598608;0.006226656531859302;0.0057355899291398485;0.4592586710622304;0.08809841150971018;0.1057923130776404;0.018168131034257354;0.01529998707389968;0.00770720440048854;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.395967054710466e-17;2.250262810943595e-16;1.9621957856108489e-16;2.9882228954706065e-16;3.0189196256014034e-16;5.567980991726816e-17;9.855239657624465e-17;8.850299226460868e-17;2.143925554648009e-16;2.397461731574134e-16;2.76062676318202e-16;2.0588563860082876e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8914164566718922;0.30215385470726747;0.5606931129089641;0.2931658104903861;0.1722670830284329;0.8410144538545656;0.8558461360120243;1.0;0.7186227218665682;0.9525050459729603;0.0;0.8460484521135115;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.01619074493152133;0.024710571293779078;0.028111090287014112;0.032604905833739276;0.017929424251607005;0.011789046689365028;0.028503218133694153;0.0282557577420315;0.03668850014504187;0.057526458486061915;0.0;0.01785600525162499;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9838092550684787;0.9752894287062209;0.9718889097129859;0.9673950941662607;0.982070575748393;0.988210953310635;0.9714967818663058;0.9717442422579685;0.9633114998549581;0.942473541513938;1.0;0.15395154788648846;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05693789157625534;0.0173938519857519;0.0037675995155083304;0.00880242744610303;0.0011456909680487245;0.06471918384944353;0.025399452860654953;0.0;0.0010811076467387923;0.0010174359399030691;0.00022231322431471193;0.09024347750636119;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1991 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.23324641084931694;0.0035489721272511958;0.005064666260626533;0.00044723964540689394;0.000752301712605674;0.02945679821883314;0.0008419506358512626;0.0;7.785152735386324e-05;0.00018618026102487384;0.001383833301671187;0.2750062045399415;0.2750062045399415;-0.014177776819200082;0.8481496308038421;0.015313377405414044;0.1518503691961579;0.014177776819199961
"1.1.2. Formação Savânica";0.004484817445295445;0.0038607984733277177;0.0003733104277744764;0.0004477836922301351;0.00010752593259134169;0.009920567728602319;0.00040444735300451174;0.0;0.00018585488331138392;0.0;0.0005262474196960821;0.020311353355833412;0.020311353355833412;-0.008091728100973444;0.19008080878170025;0.015383189096359147;0.8099191912182997;0.00809172810097345
"1.2. Floresta Plantada";0.001705424984541591;0.0;0.012181509077162755;0.0;0.0;0.0008537398314035524;0.0;0.0;0.0;0.0;0.0;0.0147406738931079;0.0147406738931079;0.005707706314058445;0.8263875291928344;0.04147853247620137;0.17361247080716558;0.005707706314058446
"2.2. Formação Campestre (Campo)";4.313685266733668e-05;0.0;6.485806649310462e-05;0.0017485439794617903;2.1625070335170895e-05;0.016010995252473043;4.325014067034179e-05;0.0;0.0;0.0;4.323871099540308e-05;0.01797564807309619;0.01797564807309619;-0.011825251600307052;0.09727293126520443;0.010268575982780054;0.9027270687347956;0.011825251600307046
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;9.656351045930749e-05;0.0008565484392000158;0.0004961827307216618;0.0;0.0;0.0;3.379209782023984e-05;0.0;0.001483086778201225;0.001483086778201225;0.0041766786006269254;0.5775443836394311;0.06603251037659184;0.42245561636056894;0.004176678600626926
"3.1. Pastagem";0.006046594586114229;0.003123061365122113;0.000604403818184478;0.0021131160324342475;0.0016906616323699606;0.38666782461121074;0.011162792199279247;0.0;0.0014588878321369911;5.385173487058637e-05;0.0054276832334240474;0.41834887704514667;0.41834887704514667;0.0454166432054906;0.9242712143565349;0.013174868765610732;0.07572878564346508;0.04541664320549049
"3.2.1. Lavoura Temporária";0.0002390741120382984;0.0;0.0002850924118833664;5.94529614305177e-05;0.0;0.01976873374933171;0.07578784009435074;0.0;0.00018695449402570527;0.0;0.00014515791687193464;0.09647230573993228;0.09647230573993228;-0.008188775176105816;0.78559167331045;0.025749462227420767;0.21440832668955;0.00818877517610582
"3.3 Mosaico de Agricultura ou Pastagem";0.014928919077966537;0.0016867932891589364;0.0018745401450416315;0.001200617918893063;0.0020933318030385635;0.0;0.0;0.10072665609845048;0.0030563682354523745;0.00045295355456086833;0.0;0.12602018012256247;0.12602018012256247;-0.025293524024111964;0.7992898915117205;0.02216767354134047;0.20071010848827953;0.025293524024111988
"4.1. Infraestrutura Urbana";1.832031142860171e-05;0.0;0.0;0.0;7.957147074794479e-05;0.0003994903538166651;4.325014067034179e-05;0.0;0.013306156661189806;0.0;0.0;0.01384678893785336;0.01384678893785336;0.004425284695616765;0.9609561264283004;0.05232654953241971;0.03904387357169958;0.004425284695616764
"5.1. Rio, Lago e Oceano";0.00011572950137254459;0.0;0.0;3.7078732473188887e-05;5.819931793947928e-05;0.00019118777424439426;0.0;0.0;0.0;0.01534059316168767;0.0;0.015742788487717277;0.015742788487717277;0.0003245823222469613;0.9744520911054985;0.0579557188430231;0.025547908894501536;0.0003245823222469621
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2093026610891914e-05;5.2093026610891914e-05;5.2093026610891914e-05;0.007526160582658654;1.0;0.33542281654250494;0.0;0.0075261605826586545
"total";0.26082842772074155;0.012219625254859963;0.020448380207166345;0.006150396472789144;0.005659765378828151;0.46376552025063716;0.08828353056382646;0.10072665609845048;0.018272073633470123;0.01606737080996424;0.007578253609269546;1.0000000000000002;1.0000000000000002;0;0.8437749744719695;0.017861453219231806;0.15622502552803053;0.06757705572069826
"adj population";0.26082842772074405;0.012219625254859963;0.02044838020716633;0.0061503964727891445;0.00565976537882815;0.4637655202506322;0.08828353056382633;0.10072665609845015;0.01827207363347011;0.01606737080996423;0.0075782536092695455;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.408923512054178e-17;2.2702226492397025e-16;1.9029858837657703e-16;3.00426462945227e-16;3.019736219932081e-16;5.565370683262206e-17;9.826118072883643e-17;9.043609387263764e-17;2.122892296986029e-16;2.3458027426765e-16;2.797735521092813e-16;2.0548042108691545e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.8942522595698222;0.3159506443777568;0.5957200009853895;0.2842977663631567;0.15133991992038434;0.8337571633230502;0.8584595519722481;1.0;0.7282236777338761;0.9547668590665839;0.0068740146868630685;0.8437749744719688;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016285670544988407;0.02597034428897293;0.02883033217981068;0.03191994776849563;0.01633002319656112;0.011684677531147252;0.028476199394234944;0.02874394047095437;0.03682723042492095;0.05665626876616747;0.0016551412821126594;0.01786737295147936;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9837143294550116;0.9740296557110271;0.9711696678201893;0.9680800522315044;0.9836699768034389;0.9883153224688528;0.971523800605765;0.9712560595290456;0.963172769575079;0.9433437312338325;0.9983448587178874;0.1562250255280312;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05516403374284923;0.01671765356306449;0.005118329631890288;0.008803704986654707;0.0012530766780024184;0.06336210486787186;0.024991380938951424;0.0;0.0010812645533271083;0.0008043906520592142;0.0;0.08864796980733536;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1992 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.23223186375628763;0.00356303592682462;0.005752138081340874;0.00044693893424768374;0.0009616642597209225;0.02929139422812625;0.0007219224288908066;0.0;7.779918221121479e-05;0.0001147744032070373;0.0016686251777728578;0.2748301563786299;0.2748301563786299;-0.015677958295128996;0.8450013885533916;0.0152656195646974;0.15499861144660843;0.015677958295128913
"1.1.2. Formação Savânica";0.004128694371148928;0.003542058134281536;0.00047954891126892414;0.0004474826152693852;0.0001074536352264574;0.009039942505363172;0.0002986225692608128;0.0;0.0001857299197980205;0.0;0.0005584400739156155;0.018787972735532857;0.018787972735532857;-0.006696777385825442;0.18852795797295355;0.01580905486408258;0.8114720420270465;0.006696777385825447
"1.2. Floresta Plantada";0.0016183827410269544;0.0;0.011604821653735666;0.0;0.0;0.0008039156709443465;0.0;0.0;0.0;0.0;0.0;0.014027120065706966;0.014027120065706966;0.0070656306037374;0.8273132046617854;0.043182076585311854;0.17268679533821463;0.007065630603737402
"2.2. Formação Campestre (Campo)";0.0;0.0;6.481445778229472e-05;0.001747368308448735;2.1610530255740827e-05;0.01571106148425938;4.3221060511481654e-05;0.0;0.0;0.0;8.641927704305961e-05;0.01767449511830069;0.01767449511830069;-0.011498527502894108;0.09886383156933619;0.010450188986971566;0.9011361684306638;0.011498527502894096
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;9.649858391385062e-05;0.000802440572248988;0.0004958491116302692;0.0;0.0;0.0;0.0;0.0;0.0013947882677931077;0.0013947882677931077;0.004492678203795615;0.5753135373863182;0.06610745965750821;0.4246864626136818;0.004492678203795614
"3.1. Pastagem";0.005583849617098552;0.0029975881818344696;0.0005553250222382155;0.0021232700957511397;0.0015913928724102353;0.3842882581299496;0.011112835748473316;0.0;0.001539099266460634;5.3815526502690714e-05;0.005657869600619574;0.41550330406133845;0.41550330406133845;0.04442102705313021;0.9248741330663858;0.01325618769694009;0.07512586693361423;0.04442102705313011
"3.2.1. Lavoura Temporária";0.00020674936236050008;0.0;0.00012408331961530873;8.911948043687888e-05;0.0;0.019815771431789385;0.07804133006807633;0.0;0.00018682879116551523;0.0;7.253015841801342e-05;0.09853641261186194;0.09853641261186194;-0.008232782685334228;0.7920049857658568;0.025732312401479124;0.20799501423414324;0.008232782685334256
"3.3 Mosaico de Agricultura ou Pastagem";0.015248698554041335;0.0019885131067667837;0.002512019223463085;0.0011882357955460472;0.002265226446180933;0.0;0.0;0.10284456174468981;0.002975626410042066;0.0005576990540413542;0.0;0.1295805803347714;0.1295805803347714;-0.02673601859008159;0.7936726435318532;0.02185644680916855;0.20632735646814682;0.026736018590081595
