"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Caatinga  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"3.1. Pastagem";0.0001393984946134404;0.013736391604786161;0.007595614405121138;0.22317798595752902;0.0010102042494050303;0.0;0.0002929083960916936;0.00021712349855286582;0.0019408251400220276;0.2481104517461214;0.2481104517461214;0.07982531838698274;0.8995106187057991;0.01940443399252156;0.10048938129420093;0.07982531838698276
"3.2.1. Lavoura Temporária";0.0;0.000517924531054625;6.104216720367376e-05;0.016110186396085645;0.0005902813404932394;0.0;0.0;0.0;0.0005184559629310385;0.01779789039776822;0.01779789039776822;-0.015832579259883645;0.03316580377229746;0.0025880871850653482;0.9668341962277025;0.01583257925988361
"3.3 Mosaico de Agricultura ou Pastagem";7.241092503465797e-05;0.02001459765682062;0.01257031301189882;0.0;0.0;0.042577461949620914;0.0002576442937731607;0.00010449286983419065;0.0;0.07559692070698236;0.07559692070698236;-0.033019458757361446;0.5632168817385221;0.02022615954382023;0.43678311826147787;0.033019458757361446
"4.1. Infraestrutura Urbana";6.11766517764975e-05;0.0;0.0;0.00014386898815668317;0.0;0.0;0.0028356669532574215;0.0;0.0;0.003040712593190602;0.003040712593190602;0.0005342678669701772;0.9325665831120109;0.04858766540387848;0.0674334168879891;0.0005342678669701777
"5.1. Rio, Lago e Oceano";0.0;4.905942658757088e-05;0.00018667138426180246;0.0004418318102984022;0.0;0.0;0.0;0.01210141883863168;0.0;0.012778981459779456;0.012778981459779456;0.0015655098777551612;0.9469783547866991;0.0527096433776072;0.05302164521330088;0.0015655098777551616
"3.2.2. Lavoura Perene";0.0;0.0005079352014005921;0.0;0.0026243290013134887;0.00012864868773117933;0.0;9.115043983264012e-05;0.0;0.0024946554576998617;0.005846718787977762;0.005846718787977762;0.002183029162793665;0.4266761491641199;0.027301583354096503;0.5733238508358801;0.0021830291627936652
"total";0.01821865923430794;0.5452329304103289;0.03812064738628508;0.32793577013310415;0.0019653111378846117;0.042577461949620914;0.00357498046016078;0.014344491337534617;0.008029747950771427;0.9999999999999999;0.9999999999999999;0;0.7562797701623236;0.014240689208165647;0.24372022983767638;0.09432789476018189
"adj population";0.01821865923430794;0.5452329304103313;0.03812064738628508;0.32793577013310327;0.001965311137884612;0.042577461949620914;0.0035749804601607803;0.014344491337534609;0.008029747950771427;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.30084750661937e-16;6.694606383939551e-17;1.51337427143987e-16;7.150319072974758e-17;6.549868807533388e-16;1.5793700593866254e-16;5.100066623869184e-16;2.871706724525211e-16;3.2361000994374603e-16;2.453582663850254e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.37324374307389074;0.8450966972604723;0.12926722679545893;0.6805539568524173;0.30035007135236413;1.0;0.7931978887319265;0.8436282998035918;0.31067668287896855;0.7562797701623232;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.022214512085292057;0.011564675452190507;0.008582844599578417;0.013811561478063618;0.030339170545134152;0.03696088692361968;0.044331067939816046;0.04531531674223386;0.01867757834133268;0.014158459937324288;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.977785487914708;0.9884353245478095;0.9914171554004216;0.9861884385219364;0.9696608294548659;0.9630391130763803;0.955668932060184;0.9546846832577661;0.9813224216586673;0.24372022983767683;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.022837317335814282;0.16891676336582262;0.04594625509866469;0.049864931577184746;0.0027500595947827448;0.0;0.00041009127986636144;0.0013551252422955504;0.0067041266605558005;0.1493923350774934;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2011 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006636779756065378;0.03208185620104291;0.0005727751411019202;0.0033993562853106524;0.0;0.0;0.0;0.00045798874437485667;0.0002396802643421325;0.04338843639223785;0.04338843639223785;-0.02525978864680697;0.15296194811142563;0.008213155569167475;0.8470380518885744;0.025259788646806964
"1.1.2. Formação Savânica";0.011188867508157558;0.4616247742332406;0.011606759731900894;0.07771361274969345;0.00021709614741172276;0.0;0.0;0.0013500060103302318;0.0029146383836734964;0.5666157547644078;0.5666157547644078;-0.023219096899928862;0.8147051513334274;0.010889023698505309;0.18529484866657264;0.02321909689992885
"2.2. Formação Campestre (Campo)";0.0;0.01821950009055914;0.004758169849699428;0.005257289104631697;9.685741358147362e-05;0.0;9.758945449877499e-05;0.0;7.239540381019519e-05;0.02850180131678071;0.02850180131678071;0.00973382386662915;0.1669427765920888;0.011467110261024692;0.8330572234079112;0.009733823866629163
"3.1. Pastagem";0.0;0.012709407524386325;0.007527522639104782;0.22296680534474655;0.0009870566006765086;0.0;0.0003908772935481513;0.00020679362360090928;0.001559147603128073;0.24634761062919128;0.24634761062919128;0.08203984294352272;0.9050901885156166;0.01963983962690444;0.09490981148438338;0.08203984294352282
"3.2.1. Lavoura Temporária";0.0;0.00036524080718273533;6.102908286345286e-05;0.01592797861619695;0.0005901548141551543;0.0;0.0;0.0;0.0005950349743561893;0.017539438294754486;0.017539438294754486;-0.015617691549624849;0.03364730410617828;0.002623964593987619;0.9663526958938218;0.01561769154962482
"3.3 Mosaico de Agricultura ou Pastagem";0.0002418369425983341;0.017751170732615437;0.013422752686030496;0.0;0.0;0.04414766492663887;0.00015955738578343206;0.0002067290147510808;0.0;0.07592971168841767;0.07592971168841767;-0.031782046761778794;0.5814280595164327;0.020374825250776607;0.4185719404835673;0.031782046761778794
"4.1. Infraestrutura Urbana";6.116353860961489e-05;0.0;0.0;0.00014383814995295432;0.0;0.0;0.0028350591302906225;0.0;0.0;0.0030400608188531917;0.0030400608188531917;0.0005341533470758032;0.9325665831120109;0.048630388815203075;0.0674334168879891;0.0005341533470758033
"5.1. Rio, Lago e Oceano";0.0;4.904891073831586e-05;0.0002866160527089039;0.0003179682053361114;0.0;0.0;0.0;0.011966735546100242;0.0;0.012620368714883574;0.012620368714883574;0.0015678842242737477;0.948208076677468;0.053230873706196974;0.05179192332253202;0.0015678842242737474
"3.2.2. Lavoura Perene";0.0;0.0005956593647134665;0.0;0.002660605116845725;3.058176930480744e-05;0.0;9.113090180801405e-05;0.0;0.0026388402277996406;0.006016817380471653;0.006016817380471653;0.002002919476638073;0.4385774174174427;0.02813367709114196;0.5614225825825573;0.0020029194766380733
"total";0.018128647745430885;0.543396657864479;0.03823562518340987;0.3283874535727141;0.0019217467451296665;0.04414766492663887;0.003574214165928995;0.014188252939157322;0.008019736857109726;1.0;1.0;0;0.7581649838287368;0.014273294485340333;0.24183501617126324;0.09587862385813951
"adj population";0.018128647745430885;0.5433966578644813;0.03823562518340987;0.32838745357271326;0.0019217467451296667;0.044147664926638915;0.0035742141659289963;0.014188252939157313;0.008019736857109726;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.3053870499484034e-16;6.69061678405097e-17;1.507747964096034e-16;7.145858323867699e-17;6.692591776612652e-16;1.5571391166457794e-16;5.096943985299814e-16;2.893636674765921e-16;3.2341223400368688e-16;2.4671216418197335e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.3660934808410132;0.8495171391877946;0.12444336471223595;0.6789747991860332;0.3070929172383401;1.0;0.7931978887319265;0.8434255857586211;0.3290432435398717;0.7581649838287366;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.022030684878260664;0.011623815178078499;0.008411364873618593;0.013804206498961283;0.031171477585871715;0.03591830296142874;0.04432804814067658;0.045600950692565576;0.019663061066200065;0.014179212085852166;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9779693151217393;0.9883761848219215;0.9915886351263814;0.9861957935010387;0.9688285224141283;0.9640816970385713;0.9556719518593234;0.9543990493074345;0.9803369389337999;0.24183501617126335;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.022983735978731015;0.16354376726247677;0.04748726293416256;0.046761610568889445;0.0026631838619490247;0.0;0.00041000337712513834;0.0013072663375666635;0.006755954305344025;0.14595639231312235;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2012 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006654352494044147;0.03204536219434084;0.0008373264465548514;0.003672352730331855;0.0001337975119636143;0.0;0.0;0.0006825022739895107;0.00018660084920581733;0.04421229450043064;0.04421229450043064;-0.02630449252187929;0.15050909637769042;0.008053808039282758;0.8494909036223096;0.02630449252187927
"1.1.2. Formação Savânica";0.011022618196162463;0.46026232621266333;0.01156865990271385;0.07577418075025381;0.0003192483245814271;0.0;0.0;0.0006282324451011587;0.00284159639667271;0.5624168622281487;0.5624168622281487;-0.022246930938290638;0.8183650902450269;0.011031206088018641;0.1816349097549731;0.022246930938290777
"2.2. Formação Campestre (Campo)";0.0;0.018858691785535495;0.005339123673590918;0.007064784590532898;0.00019797396925945736;0.0;9.768518440710544e-05;0.00020006235957115913;0.0;0.03175832156289703;0.03175832156289703;0.00714324705697858;0.16811731259212903;0.010812351247384397;0.831882687407871;0.0071432470569786286
"3.1. Pastagem";0.0;0.011882909807146248;0.009134184564236793;0.23016569049408142;0.0007798694450352282;0.0;0.00039126072275853064;0.00010886096291029075;0.0018507139233719973;0.2543134899195405;0.2543134899195405;0.08064647564701166;0.9050471155379958;0.019385342121731687;0.09495288446200423;0.08064647564701172
"3.2.1. Lavoura Temporária";0.0;0.0003940924214524691;0.0;0.015652196998456595;0.0006466509416545414;0.0;0.0;0.0;0.0005821294911890063;0.017275069852752612;0.017275069852752612;-0.015166917891913325;0.03743260937098341;0.0027250923855239527;0.9625673906290166;0.0151669178919133
"3.3 Mosaico de Agricultura ou Pastagem";0.00016960775165467115;0.015787320872697564;0.011753043683618153;0.0;0.0;0.041877819663234665;0.00015971390283737958;9.850286859284973e-05;0.0;0.06984600874263529;0.06984600874263529;-0.027968189079400622;0.5995735535518393;0.020593259570671842;0.4004264464481607;0.027968189079400622
"4.1. Infraestrutura Urbana";6.122353669008717e-05;0.0;0.0;0.0002528402102080364;0.0;0.0;0.002837840167975975;0.0;0.0;0.0031519039148740985;0.0031519039148740985;0.00042581635933488485;0.9003574489006373;0.04670142368939751;0.09964255109936271;0.00042581635933488507
"5.1. Rio, Lago e Oceano";0.0;4.909702503255803e-05;0.0002692303491610925;4.917320934813753e-05;0.0;0.0;0.0;0.010605070331560197;0.0;0.010972570915101985;0.010972570915101985;0.001350660326623181;0.9665073403138381;0.05781074131631762;0.033492659686161885;0.00135066032662318
"3.2.2. Lavoura Perene";0.0;0.0008901309709894873;0.0;0.0023287465833394584;3.0611768345043584e-05;0.0;9.122029622999293e-05;0.0;0.0027127687447134866;0.006053478363617469;0.006053478363617469;0.002120331041535549;0.4481338796910106;0.028981245060068318;0.5518661203089894;0.002120331041535549
"total";0.01790780197855137;0.5401699312898579;0.038901568619875655;0.3349599655665522;0.0021081519608393117;0.041877819663234665;0.0035777202742089836;0.012323231241725165;0.008173809405153018;1.0000000000000002;1.0000000000000002;0;0.761101642723519;0.01427595113167965;0.238898357276481;0.09168653043148398
"adj population";0.017907801978551366;0.5401699312898608;0.03890156861987564;0.33495996556655117;0.002108151960839312;0.04187781966323469;0.003577720274208985;0.01232323124172516;0.008173809405153018;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.325546249722306e-16;6.697430580752471e-17;1.4982760675863789e-16;7.117136454719667e-17;6.413987312572711e-16;1.6001912608192342e-16;5.101392744392439e-16;3.110137406825264e-16;3.203778601371302e-16;2.463476634683685e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.37158957319352964;0.852069505449174;0.1372470021906275;0.6871438803284393;0.30673829670091346;1.0;0.7931978887319265;0.8605754548898297;0.3318854906261058;0.7611016427235185;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.022461242134655977;0.01171886099286684;0.00873717057077853;0.013808629255454136;0.029710606837178518;0.03483559598810229;0.04429172103091984;0.04938854092544599;0.020280850147942737;0.014151970317306826;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.977538757865344;0.9882811390071332;0.9912628294292215;0.9861913707445459;0.9702893931628215;0.9651644040118977;0.9557082789690802;0.950611459074554;0.9797191498520572;0.23889835727648145;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.022506898969014442;0.15981521015438915;0.05283839577861222;0.048295598850918164;0.0029230020383695407;0.0;0.000628127493796247;0.0007350011670835752;0.006681419237807964;0.14721182684499565;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2013 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006752475615373062;0.03161708444672163;0.0005206769107176347;0.003826185393465853;0.00022181406573177736;0.0;0.0;0.0008425467812353168;0.00047882631032187953;0.04425960952356715;0.04425960952356715;-0.02661255967576508;0.15256518726803348;0.00811696764015726;0.8474348127319665;0.02661255967576507
"1.1.2. Formação Savânica";0.010613520319943557;0.4561601714992216;0.012243673432690104;0.07611883034441931;0.0003653042182128353;0.0;0.0;0.0007082184228096057;0.002366733401815202;0.5585764516391123;0.5585764516391123;-0.0228671895196441;0.8166476946184271;0.01105012079217157;0.18335230538157288;0.02286718951964417
"2.2. Formação Campestre (Campo)";0.0;0.019587625361276298;0.006182074191288586;0.008425636206448844;0.0001982231151763536;0.0;9.780811907840249e-05;0.00021689267196188096;3.627880857088656e-05;0.03474453847380125;0.03474453847380125;0.004677089132465329;0.1779293800650168;0.011069743223961568;0.8220706199349832;0.004677089132465374
"3.1. Pastagem";0.00013968089204026153;0.011773250532371448;0.010751952002019796;0.23481758876980044;0.0008065574949065918;0.0;0.00039175311583364953;0.00030051245891663664;0.0017630458699340555;0.2607443411358229;0.2607443411358229;0.08264758201907813;0.9005663852450889;0.01910601318917311;0.09943361475491108;0.08264758201907813
"3.2.1. Lavoura Temporária";0.0;0.0005512624408066572;0.0;0.01782896023427331;0.0007949298344274749;0.0;0.0;0.0;0.0005827273314254553;0.0197578798409329;0.0197578798409329;-0.0173404008198909;0.04023355951282776;0.002810823158465186;0.9597664404871722;0.01734040081989087
"3.3 Mosaico de Agricultura ou Pastagem";8.007243527121248e-05;0.015031895618419912;0.009680101435287441;0.0;0.0;0.03798128655585383;0.0001599148992962188;0.00034771397588789337;0.0;0.0632809849200165;0.0632809849200165;-0.02529969836416268;0.6002006227282964;0.021278733068600616;0.39979937727170356;0.025299698364162675
"4.1. Infraestrutura Urbana";6.130058517399311e-05;0.0;0.0;0.0002531584040909805;0.0;0.0;0.0028414115278537415;0.0;0.0;0.003155870517118715;0.003155870517118715;0.00042635223992399843;0.9003574489006373;0.04669918765517502;0.09964255109936271;0.0004263522399239987
"5.1. Rio, Lago e Oceano";0.0;0.00017358247069331167;4.314963426305994e-05;0.00021050211909139665;0.0;0.0;0.0;0.009257788634472785;0.0;0.009685022858520553;0.009685022858520553;0.0019886500867635653;0.9558871227988995;0.0630366674897009;0.044112877201100464;0.001988650086763565
"3.2.2. Lavoura Perene";0.0;0.0008143897499571254;0.0;0.0019110616833109201;3.0650292586996555e-05;0.0;9.133509498070132e-05;0.0;0.0029478642702697234;0.005795301091105466;0.005795301091105466;0.0023801749012317356;0.508664558394396;0.032944769825658866;0.49133544160560405;0.0023801749012317373
"total";0.017647049847802083;0.5357092621194681;0.03942162760626662;0.343391923154901;0.0024174790210420294;0.03798128655585383;0.0035822227570427136;0.011673672945284118;0.008175475992337203;1.0;1.0;0;0.757735590898562;0.014248877128851051;0.24226440910143798;0.09211984837946278
"adj population";0.017647049847802083;0.5357092621194716;0.03942162760626661;0.34339192315489975;0.0024174790210420294;0.03798128655585386;0.0035822227570427145;0.011673672945284111;0.008175475992337202;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.34274730051712e-16;6.710745252834021e-17;1.4923102367712961e-16;7.093925375289983e-17;5.750733407105588e-16;1.6680793202901794e-16;5.1119949643837505e-16;3.2104419863318584e-16;3.226934161969173e-16;2.4183708440181365e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.3826404794914814;0.851506971700434;0.15681935441716416;0.6838180310486683;0.3288259494739394;1.0;0.7931978887319265;0.7930484842144482;0.36057402321684134;0.7577355908985616;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.023103242998512383;0.011776488645414336;0.00970456516095081;0.013580691328181222;0.029978138513062257;0.03593559900850875;0.044306731985465586;0.048904024247575464;0.021965424554888396;0.01410908336418343;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9768967570014876;0.9882235113545856;0.9902954348390491;0.9864193086718188;0.9700218614869377;0.9640644009914913;0.9556932680145345;0.9510959757524245;0.9780345754451116;0.24226440910143843;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.021789148464858042;0.15909818124049302;0.057124928565025324;0.05185350473204492;0.003245098373229109;0.0;0.0006289179785299468;0.000854468448095537;0.0056948736416714855;0.15014456072197369;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2014 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006836552191039138;0.03207527236737224;0.0005935772400686338;0.003996499132144879;0.0002429371909382661;0.0;0.0;0.0005429591739823081;0.00018694517531691067;0.044474742470862375;0.044474742470862375;-0.02699990224076222;0.15371763412723763;0.008119914826778448;0.8462823658727624;0.02699990224076222
"1.1.2. Formação Savânica";0.010490601686073657;0.45475546314508875;0.012454464607886876;0.07445427849996553;0.00022845533769961414;0.0;0.0;0.0010935959520924426;0.0024812836867209487;0.5559581429155278;0.5559581429155278;-0.022915075308050536;0.8179670878823427;0.011113092671597817;0.18203291211765726;0.022915075308050703
"2.2. Formação Campestre (Campo)";0.0;0.01826733502456029;0.005542997657763494;0.006269218690937195;9.713132732528168e-05;0.0;9.786543846169035e-05;0.00013716037499957156;3.6300069371659494e-05;0.030448008583419183;0.030448008583419183;0.009174236054137148;0.1820479537299524;0.01195939599152729;0.8179520462700476;0.009174236054137173
"3.1. Pastagem";8.63498432728456e-05;0.012775457319277058;0.01040798054069748;0.2384930352192191;0.0009356321247884872;0.0;0.0003919826984819231;0.0005060537895613039;0.001628977714245582;0.26522546924954377;0.26522546924954377;0.08197136085154794;0.8992086464924942;0.01889020216753065;0.10079135350750579;0.08197136085154805
"3.2.1. Lavoura Temporária";0.0;0.0005209846652950804;8.914666057448276e-05;0.021822536399848415;0.0008409220603359986;0.0;0.0;0.0;0.0008163723875665724;0.024089962173620548;0.024089962173620548;-0.021699193091841693;0.03490757080792933;0.002284536024322395;0.9650924291920706;0.02169919309184169
"3.3 Mosaico de Agricultura ou Pastagem";0.0;0.013894889745406536;0.010436367038427052;0.0;0.0;0.03777488797917948;0.000160008615681858;0.00022507875265144069;0.0;0.062491232131346365;0.062491232131346365;-0.024716344152166884;0.6044830081087669;0.021279666759677466;0.3955169918912331;0.024716344152166884
"4.1. Infraestrutura Urbana";6.133650971451659e-05;0.0;0.0;0.00036236860394111176;0.0;0.0;0.002843076706143419;0.0;0.0;0.003266781819799047;0.003266781819799047;0.00031754025988853555;0.8702989250498241;0.04520002718018923;0.1297010749501759;0.0003175402598885359
"5.1. Rio, Lago e Oceano";0.0;0.0;9.771089213834371e-05;0.00021582200684098216;0.0;0.0;0.0;0.008405442037445466;0.0;0.008718974936424791;0.008718974936424791;0.002191315144307741;0.9640401651265796;0.06949958857790299;0.03595983487342036;0.002191315144307742
"3.2.2. Lavoura Perene";0.0;0.0007536653404771717;0.0;0.0015830715481946055;4.569104069121116e-05;0.0;9.138862091869256e-05;0.0;0.00285286916917188;0.005326685719453561;0.005326685719453561;0.0026760624829399934;0.5355805315776246;0.034225680966167266;0.46441946842237536;0.0026760624829399926
"total";0.017474840230100156;0.5330430676074771;0.039622244637556356;0.3471968301010918;0.002390769081778859;0.03777488797917948;0.003584322079687583;0.010910290080732533;0.008002748202393554;0.9999999999999999;0.9999999999999999;0;0.7583452461653873;0.014234608236017783;0.24165475383461266;0.09633051479282151
"adj population";0.01747484023010016;0.5330430676074812;0.03962224463755635;0.34719683010109015;0.0023907690817788593;0.03777488797917949;0.0035843220796875843;0.010910290080732531;0.008002748202393554;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.35779553091329e-16;6.717093528007196e-17;1.489400950333699e-16;7.080774737005484e-17;5.756794417952556e-16;1.680709638308293e-16;5.117383040930331e-16;3.3351267906991956e-16;3.264145627463655e-16;2.4381142823102286e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.39122258635951807;0.8531308083345391;0.13989610403115596;0.6869101746976713;0.351737048443971;1.0;0.7931978887319265;0.7704141663739442;0.3564861841234254;0.7583452461653869;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.023563290481355595;0.011856047125340679;0.009039838925547723;0.013547430418434987;0.03016004544749322;0.03560475865749979;0.04422732295372156;0.051156697367367526;0.02167843815647333;0.014100570006535253;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9764367095186444;0.9881439528746593;0.9909601610744523;0.986452569581565;0.9698399545525068;0.9643952413425002;0.9557726770462784;0.9488433026326325;0.9783215618435267;0.2416547538346131;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.021276576078122035;0.15657520892477672;0.04981002185131138;0.05346486806064932;0.0030996940428857206;0.0;0.0008474102273112565;0.0006270657979586501;0.004947633100563362;0.1453242390417892;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2015 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006970598576549247;0.031694745754481654;0.0006800719608939683;0.004091503342557219;0.00024288578145205495;0.0;0.0;0.0006836169694201587;0.0005136122486920542;0.04487703463404636;0.04487703463404636;-0.02740589236618237;0.1553266305002457;0.008077257158861524;0.8446733694997544;0.02740589236618237
"1.1.2. Formação Savânica";0.010439220161409688;0.4521002475164957;0.012835508870737335;0.07541396046804534;0.00013963312107842082;0.0;0.0;0.001191316681982563;0.0023891982987025552;0.5545090851184517;0.5545090851184517;-0.024231407614972444;0.8153162132950825;0.011099304149523597;0.18468378670491747;0.024231407614972555
"2.2. Formação Campestre (Campo)";0.0;0.01822331410112897;0.00559031813629574;0.0061167912979508375;9.711077274648905e-05;0.0;9.784472853296468e-05;0.0;0.00016811396865354345;0.030293493005308546;0.030293493005308546;0.009642325057862562;0.184538578476774;0.011920355119927693;0.815461421523226;0.009642325057862593
"3.1. Pastagem";0.0;0.012241149316428864;0.010279580421782763;0.23854887003919503;0.0008692393132133227;0.0;0.00025216619997552205;0.00032721980716024973;0.001486446708790457;0.26400467180654624;0.26400467180654624;0.08505617958255533;0.9035782147597584;0.01898579391152163;0.09642178524024159;0.0850561795825554
"3.2.1. Lavoura Temporária";0.0;0.0005208744164119708;8.912779568187461e-05;0.022965653194185347;0.0008864254791821729;0.0;0.0;0.0;0.001080789665739727;0.02554287055120109;0.02554287055120109;-0.023261894711809544;0.0347034401401878;0.0028834336819326322;0.9652965598598122;0.02326189471180954
"3.3 Mosaico de Agricultura ou Pastagem";0.0;0.014682651823527173;0.01046121087777946;0.0;0.0;0.03917122780628915;0.000258262868190084;0.0002174981462778377;0.0;0.06479085152206371;0.06479085152206371;-0.025619623715774545;0.6045796109493929;0.021263356973767113;0.39542038905060706;0.02561962371577456
"4.1. Infraestrutura Urbana";6.132352990505131e-05;0.0;0.0;0.00036229192081295127;0.0;0.0;0.0028424750645744306;0.0;0.0;0.003266090515292433;0.003266090515292433;0.00027602762757114526;0.8702989250498241;0.0451988824075428;0.1297010749501759;0.00027602762757114553
"5.1. Rio, Lago e Oceano";0.0;6.118872245018347e-05;0.0;0.00010887716304836739;0.0;0.0;0.0;0.007322408384022339;0.0;0.00749247426952089;0.00749247426952089;0.0022495857193422586;0.9773017725011919;0.07786564633033782;0.02269822749880812;0.0022495857193422586
"3.2.2. Lavoura Perene";0.0;0.0007535058525544726;0.0;0.0014529039633065612;4.568137171908995e-05;0.0;9.13692815905772e-05;0.0;0.0028799681083957573;0.005223428577566459;0.005223428577566459;0.0032947004214076356;0.551355889264883;0.0348564095563018;0.448644110735117;0.0032947004214076356
"total";0.01747114226786399;0.5302776775034791;0.03993581806317114;0.34906085138910165;0.0022809758393915504;0.03917122780628915;0.0035421181428635785;0.009742059988863148;0.008518128998974094;1.0;1.0;0;0.7563125391110004;0.014255017960073479;0.24368746088899962;0.10051881840873904
